link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,VDF_fftt,VDF_toll_auto,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
3854,Howard Hughes Parkway,696962964,2788,4146,1,"LINESTRING (-115.1577979 36.1211912, -115.1577496 36.1214209, -115.1576852 36.1216072, -115.1576095 36.1217615)",1,65.87,tertiary,5,40,3,3600,,,0,0.15,4,1,0.040938471,24.85490947,25,0.098805,,,,,,,,,,
3855,Sands Avenue,696962966,2791,4146,1,"LINESTRING (-115.1569884 36.1216912, -115.1575558 36.1218862)",1,55.38,secondary,4,56,5,8000,,,0,0.15,4,1,0.034418894,34.79687325,35,0.059335714,,,,,,,,,,
3856,Sands Avenue,697172635,2792,4146,1,"LINESTRING (-115.1583159 36.1219865, -115.1577518 36.1218091)",1,54.37,secondary,4,72,4,6400,,,0,0.15,4,1,0.033791175,44.73883704,45,0.045308333,,,,,,,,,,
3857,Purple Heart Highway,700978826,2793,566,1,"LINESTRING (-115.0683705 36.0891258, -115.0678869 36.0888976)",1,50.32,motorway,1,105,3,6900,,,0,0.15,4,1,0.031274083,65.24413735,65,0.028754286,,,,,,,,,,
3858,Purple Heart Highway,700979188,2794,568,1,"LINESTRING (-115.0679887 36.08916, -115.0686 36.0894567, -115.0689701 36.089653, -115.0726754 36.091915)",1,521.12,motorway,1,105,3,6900,,,0,0.15,4,1,0.323878185,65.24413735,65,0.297782857,,,,,,,,,,
3859,East Flamingo Road,1012754225,2795,3165,1,"LINESTRING (-115.0804891 36.1148927, -115.0803716 36.114895, -115.080248 36.1148964)",1,21.66,primary,3,80,3,5400,,,0,0.15,4,1,0.013461778,49.70981893,50,0.016245,,,,,,,,,,
3860,,700995164,2797,2798,1,"LINESTRING (-115.0857519 36.1153499, -115.085799 36.1153103, -115.0858992 36.1152302, -115.0860143 36.115194, -115.086197 36.1151568)",1,46.79,motorway,1,72,2,4600,,,0,0.15,4,1,0.029080174,44.73883704,45,0.038991667,,,,,,,,,,
3861,East Flamingo Road,1030353161,2798,3445,1,"LINESTRING (-115.086197 36.1151568, -115.0868947 36.1151928)",1,62.8,primary,3,80,4,7200,,,0,0.15,4,1,0.039030454,49.70981893,50,0.0471,,,,,,,,,,
3862,Purple Heart Highway,700996616,2799,581,1,"LINESTRING (-115.0824235 36.1115213, -115.0825631 36.1136993)",1,242.51,motorway,1,105,3,6900,,,0,0.15,4,1,0.150720945,65.24413735,65,0.138577143,,,,,,,,,,
3863,West Russell Road,1032871490,2800,1226,1,"LINESTRING (-115.182457 36.0861039, -115.1825949 36.0861063)",1,12.39,secondary,4,60,3,4800,,,0,0.15,4,1,0.007700435,37.2823642,35,0.01239,,,,,,,,,,
3864,South Las Vegas Boulevard,706102001,2801,1343,1,"LINESTRING (-115.1730414 36.0863936, -115.17303 36.0861439)",1,27.78,primary,3,72,3,5400,,,0,0.15,4,1,0.017265382,44.73883704,45,0.02315,,,,,,,,,,
3865,,1043438630,2802,2316,1,"LINESTRING (-115.1447334 36.084065, -115.14461 36.0836507)",1,47.38,secondary,4,60,2,3200,,,0,0.15,4,1,0.029446861,37.2823642,35,0.04738,,,,,,,,,,
3866,South Eastern Avenue,732899707,2803,2804,1,"LINESTRING (-115.1185095 36.1289371, -115.1185065 36.1289939)",1,6.32,primary,3,80,3,5400,,,0,0.15,4,1,0.003927906,49.70981893,50,0.00474,,,,,,,,,,
3867,South Eastern Avenue,956177548,2804,4128,1,"LINESTRING (-115.1185065 36.1289939, -115.1184755 36.1294146, -115.1184656 36.1296691, -115.1184661 36.1297718)",1,86.6,primary,3,80,3,5400,,,0,0.15,4,1,0.05382225,49.70981893,50,0.06495,,,,,,,,,,
3868,South Eastern Avenue,732899708,2805,2803,1,"LINESTRING (-115.118519 36.1288016, -115.1185095 36.1289371)",1,15.09,primary,3,80,3,5400,,,0,0.15,4,1,0.009378496,49.70981893,50,0.0113175,,,,,,,,,,
3869,South Eastern Avenue,732899709,2806,2805,1,"LINESTRING (-115.1185487 36.1283315, -115.1185361 36.1285881, -115.118519 36.1288016)",1,52.34,primary,3,80,3,5400,,,0,0.15,4,1,0.032529521,49.70981893,50,0.039255,,,,,,,,,,
3870,South Eastern Avenue,732899710,2807,2806,1,"LINESTRING (-115.1185581 36.1281627, -115.1185487 36.1283315)",1,18.79,primary,3,80,3,5400,,,0,0.15,4,1,0.011678061,49.70981893,50,0.0140925,,,,,,,,,,
3871,South Eastern Avenue,732899711,2808,720,1,"LINESTRING (-115.1187077 36.1261169, -115.1187068 36.1260491, -115.1187093 36.1258647, -115.1186926 36.1256158, -115.1187043 36.1253411, -115.1187158 36.1251026, -115.1187236 36.1249296, -115.1187582 36.1241657, -115.1187661 36.1239811, -115.118774 36.1238011, -115.1187809 36.1236632, -115.1188063 36.1231014)",1,335.54,primary,3,80,3,5400,,,0,0.15,4,1,0.208539466,49.70981893,50,0.251655,,,,,,,,,,
3872,South Eastern Avenue,1315063154,2808,2807,1,"LINESTRING (-115.1187077 36.1261169, -115.1186325 36.1262054, -115.1186171 36.1265009, -115.1186031 36.1267689, -115.1185972 36.1270945, -115.1185757 36.1278187, -115.1185676 36.1279907, -115.1185581 36.1281627)",1,229.69,primary,3,80,3,5400,,,0,0.15,4,1,0.142753263,49.70981893,50,0.1722675,,,,,,,,,,
3873,Wayne Newton Boulevard,1007347641,2809,1830,1,"LINESTRING (-115.149118 36.0899661, -115.1499648 36.089088)",1,123.79,secondary,4,40,2,3200,,,0,0.15,4,1,0.076935985,24.85490947,25,0.185685,,,,,,,,,,
3874,South Las Vegas Boulevard,1119837129,2810,693,1,"LINESTRING (-115.1730485 36.1130171, -115.1730662 36.1125952)",1,46.94,primary,3,48,5,9000,,,0,0.15,4,1,0.0291734,29.82589136,30,0.058675,,,,,,,,,,
3875,Bermuda Road,748675132,2811,1167,1,"LINESTRING (-115.1544343 36.0590336, -115.1544209 36.0587578, -115.1544164 36.0586422, -115.1544063 36.0583323, -115.1544088 36.0580864, -115.1544072 36.0579828, -115.1544015 36.0577177, -115.1543892 36.0571222, -115.154386 36.0569688)",1,229.66,secondary,4,60,2,3200,,,0,0.15,4,1,0.142734618,37.2823642,35,0.22966,,,,,,,,,,
3876,Bermuda Road,1374787025,2811,4024,1,"LINESTRING (-115.1544343 36.0590336, -115.1544559 36.0594784, -115.1544682 36.0597319, -115.1544773 36.0599196, -115.1544935 36.0602541)",1,135.82,secondary,4,60,2,3200,,,0,0.15,4,1,0.084412679,37.2823642,35,0.13582,,,,,,,,,,
3877,Sandhill Road,1363646236,2812,1736,1,"LINESTRING (-115.0919654 36.1292497, -115.0919633 36.1291534, -115.0918971 36.1291064)",1,18.63,tertiary,5,40,2,2400,,,0,0.15,4,1,0.01157862,24.85490947,25,0.027945,,,,,,,,,,
3878,,,2814,88,,"LINESTRING (-115.0911628 36.1296196, -115.09871561502416 36.12598774042092)",1,790.3512936,,0,90,1,99999,,,0,0.15,4,1,0.491206522,,55,0.526900862,,,,,,,connector,1,55.9235463,0
3879,,,2816,18,,"LINESTRING (-115.2082546 36.1244129, -115.21229377256084 36.12059434286647)",1,558.3486631,,0,90,1,99999,,,0,0.15,4,1,0.34701595,,55,0.372232442,,,,,,,connector,1,55.9235463,0
3880,,754442183,2816,2817,1,"LINESTRING (-115.2082546 36.1244129, -115.2081603 36.1242982, -115.2081618 36.1241615, -115.2081587 36.1241453, -115.2081361 36.1241289, -115.2081126 36.1241198, -115.2080576 36.1241144)",1,42.38,primary,3,80,1,1800,,,0,0.15,4,1,0.026339341,49.70981893,50,0.031785,,,,,,,,,,
3881,South Decatur Boulevard,1024785278,2817,2834,1,"LINESTRING (-115.2080576 36.1241144, -115.2080577 36.1244459, -115.2080563 36.1245669)",1,50.32,primary,3,80,3,5400,,,0,0.15,4,1,0.031274083,49.70981893,50,0.03774,,,,,,,,,,
3882,Spring Mountain Road,759024028,2818,1725,1,"LINESTRING (-115.1715767 36.1254593, -115.1710511 36.1254591)",1,47.21,primary,3,72,4,7200,,,0,0.15,4,1,0.029341206,44.73883704,45,0.039341667,,,,,,,,,,
3883,South Las Vegas Boulevard,759074589,2819,2820,1,"LINESTRING (-115.17306 36.095102, -115.1730569 36.0947143)",1,43.11,primary,3,72,5,9000,,,0,0.15,4,1,0.026793039,44.73883704,45,0.035925,,,,,,,,,,
3884,South Las Vegas Boulevard,759074591,2820,2821,1,"LINESTRING (-115.1730569 36.0947143, -115.1730561 36.094612, -115.1730517 36.0941465, -115.1730495 36.0940725)",1,71.37,primary,3,72,4,7200,,,0,0.15,4,1,0.044356743,44.73883704,45,0.059475,,,,,,,,,,
3885,South Las Vegas Boulevard,759074590,2821,4072,1,"LINESTRING (-115.1730495 36.0940725, -115.173046 36.0937178)",1,39.44,primary,3,72,6,10800,,,0,0.15,4,1,0.024512119,44.73883704,45,0.032866667,,,,,,,,,,
3886,West Reno Avenue,1014303528,2824,1525,1,"LINESTRING (-115.1754788 36.0973738, -115.175558 36.0973735, -115.1760883 36.0973715, -115.1762022 36.0973319)",1,65.9,tertiary,5,40,3,3600,,,0,0.15,4,1,0.040957116,24.85490947,25,0.09885,,,,,,,,,,
3887,Dean Martin Drive,767375180,2825,269,1,"LINESTRING (-115.181248 36.103664, -115.1812297 36.1044877, -115.181228 36.104566)",1,100.31,secondary,4,60,2,3200,,,0,0.15,4,1,0.06234307,37.2823642,35,0.10031,,,,,,,,,,
3888,Dean Martin Drive,1366112144,2825,3003,1,"LINESTRING (-115.181248 36.103664, -115.181269 36.103331)",1,37.08,secondary,4,60,2,3200,,,0,0.15,4,1,0.02304537,37.2823642,35,0.03708,,,,,,,,,,
3889,South Valley View Boulevard,770332806,2826,2827,1,"LINESTRING (-115.1900532 36.1205096, -115.1900575 36.1209401, -115.1900616 36.1213545, -115.1900652 36.1217111, -115.1900685 36.1219964)",1,165.33,secondary,4,60,2,3200,,,0,0.15,4,1,0.102753263,37.2823642,35,0.16533,,,,,,,,,,
3890,South Valley View Boulevard,792841973,2827,4193,1,"LINESTRING (-115.1900685 36.1219964, -115.1900728 36.1223759, -115.1900773 36.1227636)",1,85.31,secondary,4,60,4,6400,,,0,0.15,4,1,0.05302051,37.2823642,35,0.08531,,,,,,,,,,
3891,South Valley View Boulevard,771232346,2828,2829,1,"LINESTRING (-115.1902306 36.1184815, -115.1902284 36.1182667, -115.1902192 36.1173858, -115.1901941 36.116875)",1,178.68,secondary,4,60,3,4800,,,0,0.15,4,1,0.111050342,37.2823642,35,0.17868,,,,,,,,,,
3892,South Valley View Boulevard,771232346,2829,2830,1,"LINESTRING (-115.1901941 36.116875, -115.1901918 36.1168278)",1,5.25,secondary,4,60,3,4800,,,0,0.15,4,1,0.003262896,37.2823642,35,0.00525,,,,,,,,,,
3893,South Valley View Boulevard,1042255920,2830,3665,1,"LINESTRING (-115.1901918 36.1168278, -115.1901799 36.1165838)",1,27.15,secondary,4,60,3,4800,,,0,0.15,4,1,0.016873835,37.2823642,35,0.02715,,,,,,,,,,
3894,West Flamingo Road,1122573081,2831,3452,1,"LINESTRING (-115.205972 36.1155491, -115.2067029 36.1155443, -115.206845 36.1155435)",1,78.42,primary,3,72,4,7200,,,0,0.15,4,1,0.048738347,44.73883704,45,0.06535,,,,,,,,,,
3895,,773684712,2832,2365,1,"LINESTRING (-115.2052688 36.1155533, -115.2055462 36.1154892, -115.2057816 36.1154861, -115.205849 36.1154769, -115.2058872 36.1154656, -115.2059037 36.1154471, -115.2059114 36.1154093)",1,63.65,primary,3,80,1,1800,,,0,0.15,4,1,0.039558732,49.70981893,50,0.0477375,,,,,,,,,,
3896,West Flamingo Road,1122573081,2832,2831,1,"LINESTRING (-115.2052688 36.1155533, -115.2056599 36.1155518, -115.205972 36.1155491)",1,63.17,primary,3,72,4,7200,,,0,0.15,4,1,0.03926041,44.73883704,45,0.052641667,,,,,,,,,,
3897,,,2833,18,,"LINESTRING (-115.2082483 36.1251379, -115.21229377256084 36.12059434286647)",1,621.9398485,,0,90,1,99999,,,0,0.15,4,1,0.386538128,,55,0.414626566,,,,,,,connector,1,55.9235463,0
3898,,773724417,2833,2834,1,"LINESTRING (-115.2082483 36.1251379, -115.2081561 36.1249674, -115.2081591 36.1246264, -115.20815 36.1245908, -115.2081151 36.12457, -115.2080563 36.1245669)",1,71.84,primary,3,80,1,1800,,,0,0.15,4,1,0.04464885,49.70981893,50,0.05388,,,,,,,,,,
3899,South Decatur Boulevard,1024785278,2834,3277,1,"LINESTRING (-115.2080563 36.1245669, -115.2080501 36.1251042, -115.208046 36.1254639, -115.208044 36.1256436)",1,119.73,primary,3,80,3,5400,,,0,0.15,4,1,0.074412679,49.70981893,50,0.0897975,,,,,,,,,,
3900,Spring Mountain Road,773724429,2835,4124,1,"LINESTRING (-115.2073725 36.1263237, -115.2075079 36.1263236, -115.2076969 36.1263222, -115.2079201 36.1263207, -115.2080352 36.1263181)",1,59.53,secondary,4,60,5,8000,,,0,0.15,4,1,0.036998135,37.2823642,35,0.05953,,,,,,,,,,
3901,Spring Mountain Road,1032543338,2838,1265,1,"LINESTRING (-115.2069003 36.1262745, -115.2066946 36.1262768, -115.2064025 36.12628, -115.2061101 36.1262823, -115.2058862 36.1262841, -115.2057777 36.126285, -115.2054497 36.1262877, -115.2051097 36.126286, -115.2050737 36.1262858, -115.204579 36.126293, -115.2043761 36.1262945, -115.2033248 36.126302, -115.2030623 36.1262877, -115.2029412 36.126291, -115.2022545 36.1263093, -115.2020654 36.1263109, -115.20203 36.126311, -115.2016672 36.1263183, -115.2015665 36.1263152, -115.2014593 36.1263162, -115.201022 36.1263201, -115.2006019 36.1263239, -115.1999997 36.1263294, -115.1991722 36.1263369)",1,694.24,secondary,4,72,2,3200,,,0,0.15,4,1,0.431472965,44.73883704,45,0.578533333,,,,,,,,,,
3902,Spring Mountain Road,1037067709,2838,2835,1,"LINESTRING (-115.2069003 36.1262745, -115.2070835 36.1263212, -115.2072683 36.1263238, -115.2073725 36.1263237)",1,43.21,secondary,4,60,3,4800,,,0,0.15,4,1,0.02685519,37.2823642,35,0.04321,,,,,,,,,,
3903,Paradise Road,775103590,2839,1599,1,"LINESTRING (-115.1450386 36.0862463, -115.1451347 36.0865258, -115.1452327 36.086816, -115.1456051 36.0876074, -115.1458317 36.0881736)",1,226.02,primary,3,80,3,5400,,,0,0.15,4,1,0.140472343,49.70981893,50,0.169515,,,,,,,,,,
3904,,775103584,2840,952,1,"LINESTRING (-115.1436424 36.0858946, -115.143402 36.0861386, -115.1432251 36.0862815, -115.1429953 36.0864303)",1,83.62,motorway,1,120,4,9200,,,0,0.15,4,1,0.051970168,74.5647284,75,0.04181,,,,,,,,,,
3905,Paradise Road,775103586,2841,682,1,"LINESTRING (-115.1445636 36.0847093, -115.1445816 36.084769)",1,6.83,primary,3,80,2,3600,,,0,0.15,4,1,0.004244873,49.70981893,50,0.0051225,,,,,,,,,,
3906,Paradise Road,775103587,2842,707,1,"LINESTRING (-115.1445557 36.0843207, -115.1440881 36.0829017, -115.1440202 36.0826236)",1,194.8,primary,3,80,1,1800,,,0,0.15,4,1,0.121068987,49.70981893,50,0.1461,,,,,,,,,,
3907,Flight Path Avenue,775103591,2843,2313,1,"LINESTRING (-115.1443836 36.0850969, -115.1445395 36.08507)",1,14.33,secondary,4,60,2,3200,,,0,0.15,4,1,0.008906153,37.2823642,35,0.01433,,,,,,,,,,
3908,,775103592,2844,1599,1,"LINESTRING (-115.1448773 36.0867843, -115.1449227 36.0869101, -115.1449967 36.0870781, -115.1450844 36.087198, -115.1452279 36.087358, -115.145362 36.0875031, -115.1454862 36.0876485, -115.1458317 36.0881736)",1,177.77,primary,3,80,1,1800,,,0,0.15,4,1,0.110484773,49.70981893,50,0.1333275,,,,,,,,,,
3909,Wayne Newton Boulevard,1304100402,2845,3988,1,"LINESTRING (-115.1489758 36.0840355, -115.148776 36.083893, -115.1487281 36.0838697)",1,28.97,secondary,4,60,1,1600,,,0,0.15,4,1,0.018004972,37.2823642,35,0.02897,,,,,,,,,,
3910,,,2846,8,,"LINESTRING (-115.1419205 36.0865879, -115.13460501942818 36.09310389670531)",1,978.176561,,0,90,1,99999,,,0,0.15,4,1,0.607940684,,55,0.652117707,,,,,,,connector,1,55.9235463,0
3911,,775155216,2846,2312,1,"LINESTRING (-115.1419205 36.0865879, -115.1422298 36.086568, -115.1423908 36.086543, -115.1425437 36.0865107, -115.142768 36.0864379, -115.1429365 36.0863382, -115.1430834 36.0862093, -115.1431792 36.0860776, -115.1433922 36.0857364, -115.1435317 36.0855317)",1,202.25,secondary,4,60,2,3200,,,0,0.15,4,1,0.125699192,37.2823642,35,0.20225,,,,,,,,,,
3912,,775155225,2847,1830,1,"LINESTRING (-115.1490298 36.090473, -115.14909 36.0903378, -115.1491342 36.090252, -115.1492056 36.0901177, -115.1492935 36.0899886, -115.1497973 36.0893397, -115.1499648 36.089088)",1,175.91,secondary,4,40,1,1600,,,0,0.15,4,1,0.109328776,24.85490947,25,0.263865,,,,,,,,,,
3913,East Tropicana Avenue,1020774914,2848,2892,1,"LINESTRING (-115.151503 36.1010934, -115.1527186 36.1010716, -115.1528279 36.1010696)",1,119.06,primary,3,72,4,7200,,,0,0.15,4,1,0.073996271,44.73883704,45,0.099216667,,,,,,,,,,
3914,Las Vegas Freeway,775390798,2849,2850,1,"LINESTRING (-115.1805201 36.1004432, -115.1805156 36.1010441)",1,66.82,motorway,1,105,4,9200,,,0,0.15,4,1,0.0415289,65.24413735,65,0.038182857,,,,,,,,,,
3915,Las Vegas Freeway,775390799,2850,2851,1,"LINESTRING (-115.1805156 36.1010441, -115.1805139 36.1012766, -115.1805098 36.1022719, -115.1805085 36.1032503, -115.1805008 36.1036579)",1,290.65,motorway,1,105,4,9200,,,0,0.15,4,1,0.180640149,65.24413735,65,0.166085714,,,,,,,,,,
3916,Las Vegas Freeway,1165039932,2851,3884,1,"LINESTRING (-115.1805008 36.1036579, -115.1804849 36.1050556)",1,155.42,motorway,1,105,5,11500,,,0,0.15,4,1,0.096594158,65.24413735,65,0.088811429,,,,,,,,,,
3917,South Mountain Vista Street,775404567,2852,4054,1,"LINESTRING (-115.0730349 36.0847145, -115.0730232 36.0854287, -115.0730229 36.0855773)",1,95.95,secondary,4,60,2,3200,,,0,0.15,4,1,0.059633313,37.2823642,35,0.09595,,,,,,,,,,
3918,South Mountain Vista Street,775404568,2853,2852,1,"LINESTRING (-115.073041 36.0844372, -115.0730349 36.0847145)",1,30.84,secondary,4,60,2,3200,,,0,0.15,4,1,0.019167185,37.2823642,35,0.03084,,,,,,,,,,
3919,South Mountain Vista Street,775404569,2854,2855,1,"LINESTRING (-115.0731848 36.0844258, -115.0731828 36.0837907, -115.0731946 36.0832161, -115.0732239 36.0825262, -115.0732238 36.0824797, -115.0732226 36.0818693, -115.0732438 36.0806251, -115.0732736 36.0784804, -115.073289 36.0781425)",1,698.78,secondary,4,60,2,3200,,,0,0.15,4,1,0.434294593,37.2823642,35,0.69878,,,,,,,,,,
3920,,,2855,22,,"LINESTRING (-115.073289 36.0781425, -115.08219678358026 36.07819054424092)",1,802.3829875,,0,90,1,99999,,,0,0.15,4,1,0.498684268,,55,0.534921992,,,,,,,connector,1,55.9235463,0
3921,South Mountain Vista Street,775404570,2856,2854,1,"LINESTRING (-115.0731811 36.0847047, -115.0731848 36.0844258)",1,31.01,secondary,4,60,2,3200,,,0,0.15,4,1,0.01927284,37.2823642,35,0.03101,,,,,,,,,,
3922,East Silverado Ranch Boulevard,777568666,2857,2858,1,"LINESTRING (-115.159052 36.0133034, -115.1589412 36.0133003, -115.157601 36.0132636, -115.1568636 36.0132434, -115.1564556 36.0132237, -115.1558795 36.0131987, -115.1557237 36.0131943)",1,299.62,primary,3,80,3,5400,,,0,0.15,4,1,0.18621504,49.70981893,50,0.224715,,,,,,,,,,
3923,East Silverado Ranch Boulevard,1032863122,2858,4039,1,"LINESTRING (-115.1557237 36.0131943, -115.1548873 36.0131704, -115.1547739 36.0131672)",1,85.48,primary,3,80,5,9000,,,0,0.15,4,1,0.053126165,49.70981893,50,0.06411,,,,,,,,,,
3924,South Decatur Boulevard,778553662,2859,1781,1,"LINESTRING (-115.2077971 36.0721912, -115.2078042 36.0725856, -115.2078077 36.0727837, -115.2078088 36.0728458, -115.2078779 36.0729622)",1,87.15,primary,3,80,3,5400,,,0,0.15,4,1,0.054164077,49.70981893,50,0.0653625,,,,,,,,,,
3925,West Flamingo Road,1030299673,2862,3437,1,"LINESTRING (-115.1932027 36.1154631, -115.1930455 36.115465)",1,14.12,primary,3,80,5,9000,,,0,0.15,4,1,0.008775637,49.70981893,50,0.01059,,,,,,,,,,
3926,East Warm Springs Road,1034081360,2864,1293,1,"LINESTRING (-115.1451086 36.0572593, -115.1453086 36.0572536, -115.1454556 36.0571842)",1,33.29,primary,3,80,4,7200,,,0,0.15,4,1,0.020689869,49.70981893,50,0.0249675,,,,,,,,,,
3927,East Warm Springs Road,779026810,2865,4171,1,"LINESTRING (-115.1428572 36.0571915, -115.142491 36.0572026, -115.1423639 36.0571992, -115.1411537 36.0572304, -115.140961 36.0572354)",1,170.55,primary,3,80,4,7200,,,0,0.15,4,1,0.105997514,49.70981893,50,0.1279125,,,,,,,,,,
3928,East Flamingo Road,781770887,2866,2867,1,"LINESTRING (-115.072639 36.1148632, -115.072281 36.1148624, -115.071987 36.1148617)",1,58.57,primary,3,80,3,5400,,,0,0.15,4,1,0.036401492,49.70981893,50,0.0439275,,,,,,,,,,
3929,,781770892,2867,1200,1,"LINESTRING (-115.071987 36.1148617, -115.0718214 36.114921, -115.0716014 36.1149253, -115.071489 36.1149675)",1,47.17,primary,3,80,1,1800,,,0,0.15,4,1,0.029316346,49.70981893,50,0.0353775,,,,,,,,,,
3930,East Flamingo Road,1334160671,2867,2871,1,"LINESTRING (-115.071987 36.1148617, -115.071444 36.1148605)",1,48.78,primary,3,80,3,5400,,,0,0.15,4,1,0.030316967,49.70981893,50,0.036585,,,,,,,,,,
3931,East Flamingo Road,1330707641,2868,2065,1,"LINESTRING (-115.068781 36.1148544, -115.067985 36.1148526, -115.0676794 36.1148519)",1,98.95,primary,3,80,3,5400,,,0,0.15,4,1,0.061497825,49.70981893,50,0.0742125,,,,,,,,,,
3932,,781770889,2869,1197,1,"LINESTRING (-115.0695271 36.1148561, -115.0694748 36.1148919, -115.0694149 36.1149113, -115.0693202 36.1149221, -115.0689015 36.1149249, -115.0688672 36.1149314, -115.0688293 36.1149474, -115.068796 36.1149649)",1,68.73,primary,3,80,1,1800,,,0,0.15,4,1,0.042715973,49.70981893,50,0.0515475,,,,,,,,,,
3933,East Flamingo Road,1330707642,2869,2868,1,"LINESTRING (-115.0695271 36.1148561, -115.068781 36.1148544)",1,67.02,primary,3,80,3,5400,,,0,0.15,4,1,0.041653201,49.70981893,50,0.050265,,,,,,,,,,
3934,,781770890,2870,1198,1,"LINESTRING (-115.0704921 36.1148583, -115.0703086 36.114921, -115.0701101 36.1149264, -115.069906 36.114966)",1,54.59,primary,3,80,1,1800,,,0,0.15,4,1,0.033927906,49.70981893,50,0.0409425,,,,,,,,,,
3935,East Flamingo Road,1334160670,2870,2869,1,"LINESTRING (-115.0704921 36.1148583, -115.0695271 36.1148561)",1,86.68,primary,3,80,3,5400,,,0,0.15,4,1,0.05387197,49.70981893,50,0.06501,,,,,,,,,,
3936,East Flamingo Road,1334160670,2871,2870,1,"LINESTRING (-115.071444 36.1148605, -115.0704921 36.1148583)",1,85.51,primary,3,80,3,5400,,,0,0.15,4,1,0.05314481,49.70981893,50,0.0641325,,,,,,,,,,
3937,,781770893,2872,2873,1,"LINESTRING (-115.0751719 36.1149781, -115.0752251 36.114934, -115.0754732 36.114922, -115.0756319 36.1148746)",1,44.37,primary,3,80,1,1800,,,0,0.15,4,1,0.027576134,49.70981893,50,0.0332775,,,,,,,,,,
3938,East Flamingo Road,1025122623,2872,2874,1,"LINESTRING (-115.0751719 36.1149781, -115.0760189 36.1149838)",1,76.09,primary,3,80,3,5400,,,0,0.15,4,1,0.047290242,49.70981893,50,0.0570675,,,,,,,,,,
3939,East Flamingo Road,781770899,2873,2882,1,"LINESTRING (-115.0756319 36.1148746, -115.074605 36.1148698, -115.0744718 36.1148692)",1,104.21,primary,3,80,3,5400,,,0,0.15,4,1,0.064766936,49.70981893,50,0.0781575,,,,,,,,,,
3940,,781770894,2874,2875,1,"LINESTRING (-115.0760189 36.1149838, -115.0760606 36.1149356, -115.0764428 36.1149214, -115.0765109 36.1148788)",1,48.64,primary,3,80,1,1800,,,0,0.15,4,1,0.030229956,49.70981893,50,0.03648,,,,,,,,,,
3941,East Flamingo Road,1025122623,2874,2876,1,"LINESTRING (-115.0760189 36.1149838, -115.0768717 36.1149895)",1,76.61,primary,3,80,3,5400,,,0,0.15,4,1,0.047613424,49.70981893,50,0.0574575,,,,,,,,,,
3942,East Flamingo Road,1333413535,2875,2873,1,"LINESTRING (-115.0765109 36.1148788, -115.0756319 36.1148746)",1,78.96,primary,3,80,3,5400,,,0,0.15,4,1,0.049073959,49.70981893,50,0.05922,,,,,,,,,,
3943,East Flamingo Road,1025122624,2876,1424,1,"LINESTRING (-115.0768717 36.1149895, -115.077376 36.1149929)",1,45.3,primary,3,80,3,5400,,,0,0.15,4,1,0.028154133,49.70981893,50,0.033975,,,,,,,,,,
3944,,781770895,2876,2877,1,"LINESTRING (-115.0768717 36.1149895, -115.0769202 36.1149524, -115.0771013 36.1149351, -115.0772515 36.1149351, -115.0774058 36.114883)",1,50.9,primary,3,80,1,1800,,,0,0.15,4,1,0.031634556,49.70981893,50,0.038175,,,,,,,,,,
3945,East Flamingo Road,1333411326,2877,2875,1,"LINESTRING (-115.0774058 36.114883, -115.0765109 36.1148788)",1,80.39,primary,3,80,3,5400,,,0,0.15,4,1,0.04996271,49.70981893,50,0.0602925,,,,,,,,,,
3946,,781770896,2878,1424,1,"LINESTRING (-115.0779242 36.114883, -115.0777464 36.1149351, -115.0774607 36.1149372, -115.077376 36.1149929)",1,52.46,primary,3,80,1,1800,,,0,0.15,4,1,0.032604102,49.70981893,50,0.039345,,,,,,,,,,
3947,East Flamingo Road,1333215627,2878,2877,1,"LINESTRING (-115.0779242 36.114883, -115.0774058 36.114883)",1,46.57,primary,3,80,3,5400,,,0,0.15,4,1,0.028943443,49.70981893,50,0.0349275,,,,,,,,,,
3948,East Flamingo Road,1333215628,2879,2878,1,"LINESTRING (-115.0782749 36.1148871, -115.0779242 36.114883)",1,31.51,primary,3,80,3,5400,,,0,0.15,4,1,0.019583592,49.70981893,50,0.0236325,,,,,,,,,,
3949,East Flamingo Road,1363642829,2880,1420,1,"LINESTRING (-115.0796099 36.115008, -115.0802769 36.1150125)",1,59.92,primary,3,80,3,5400,,,0,0.15,4,1,0.037240522,49.70981893,50,0.04494,,,,,,,,,,
3950,,781770898,2880,2881,1,"LINESTRING (-115.0796099 36.115008, -115.0797634 36.1149437, -115.0800705 36.1149383, -115.080133 36.1148959)",1,50.46,primary,3,80,1,1800,,,0,0.15,4,1,0.031361094,49.70981893,50,0.037845,,,,,,,,,,
3951,East Flamingo Road,1332812828,2881,4001,1,"LINESTRING (-115.080133 36.1148959, -115.0788318 36.1148897)",1,116.89,primary,3,80,3,5400,,,0,0.15,4,1,0.072647607,49.70981893,50,0.0876675,,,,,,,,,,
