name,node_id,zone_id,node_type,control_type,x_coord,y_coord,Centroid,geometry,old_node_id,osm_node_id,is_boundary,activity_type,poi_id,notes,boundary_status
,66235,,,,-112.16059,33.3775768,,POINT (-112.16059 33.3775768),62787.0,5158721803.0,0.0,secondary,,,inside
,66236,,,,-112.15956,33.3775797,,POINT (-112.15956 33.3775797),62788.0,1190931383.0,0.0,secondary,,,inside
,66237,,,,-112.1653246,33.3775568,,POINT (-112.1653246 33.3775568),62789.0,5158721805.0,0.0,secondary,,,inside
,66238,,,,-112.1588641,33.3775803,,POINT (-112.1588641 33.3775803),62790.0,5158737234.0,0.0,secondary,,,inside
,66239,,,,-112.1176215,33.5709597,,POINT (-112.1176215 33.5709597),62791.0,5194337069.0,0.0,secondary,,,inside
,66240,,,,-112.1521604,33.3776657,,POINT (-112.1521604 33.3776657),62792.0,5158739101.0,0.0,secondary,,,inside
,66241,,,,-112.152876,33.3776562,,POINT (-112.152876 33.3776562),62793.0,1190931271.0,0.0,secondary,,,inside
,66242,,,,-112.1541714,33.3776531,,POINT (-112.1541714 33.3776531),62794.0,10943201094.0,0.0,secondary,,,inside
,66243,,,,-112.151077,33.3776696,,POINT (-112.151077 33.3776696),62795.0,2634764787.0,0.0,secondary,,,inside
,66244,,,,-112.1520337,33.3775586,,POINT (-112.1520337 33.3775586),62796.0,5158739102.0,0.0,secondary,,,inside
,66245,,,,-112.152874,33.3775534,,POINT (-112.152874 33.3775534),62797.0,2646804847.0,0.0,secondary,,,inside
,66246,,,,-112.0143901,33.2935951,,POINT (-112.0143901 33.2935951),62798.0,5158746073.0,0.0,secondary,,,inside
,66266,,,,-112.0146091,33.2962409,,POINT (-112.0146091 33.2962409),62818.0,2092340876.0,0.0,secondary,,,inside
,66267,,,,-112.014608,33.2979503,,POINT (-112.014608 33.2979503),62819.0,2092340914.0,0.0,tertiary,,,inside
,66268,,,,-112.01461,33.2985004,,POINT (-112.01461 33.2985004),62820.0,5158761606.0,0.0,secondary,,,inside
,66269,,,,-112.0146167,33.3021141,,POINT (-112.0146167 33.3021141),62821.0,5158764053.0,0.0,secondary,,,inside
,66270,,,,-112.0146126,33.3039735,,POINT (-112.0146126 33.3039735),62822.0,2092340980.0,0.0,secondary,,,inside
,66271,,,,-112.0143885,33.3039728,,POINT (-112.0143885 33.3039728),62823.0,41737354.0,0.0,secondary,,,inside
,66272,,,,-112.0143968,33.3010773,,POINT (-112.0143968 33.3010773),62824.0,5158765861.0,0.0,secondary,,,inside
,66273,,,,-112.0143879,33.2999376,,POINT (-112.0143879 33.2999376),62825.0,41569026.0,0.0,secondary,,,inside
,66274,,,,-112.0143954,33.2994363,,POINT (-112.0143954 33.2994363),62826.0,5158761607.0,0.0,secondary,,,inside
,66275,,,,-112.014391,33.2979532,,POINT (-112.014391 33.2979532),62827.0,41672339.0,0.0,tertiary,,,inside
,66276,,,,-112.0143887,33.2970431,,POINT (-112.0143887 33.2970431),62828.0,5158765959.0,0.0,secondary,,,inside
,66277,,,,-112.0143887,33.2957295,,POINT (-112.0143887 33.2957295),62829.0,2143421601.0,0.0,secondary,,,inside
,66278,,,,-112.0143874,33.2952463,,POINT (-112.0143874 33.2952463),62830.0,5158765862.0,0.0,secondary,,,inside
,66284,,,,-112.1168029,33.566508,,POINT (-112.1168029 33.566508),62836.0,5662368738.0,0.0,secondary,,,inside
,66285,,,,-112.1168346,33.5718635,,POINT (-112.1168346 33.5718635),62837.0,1359688978.0,0.0,secondary,,,inside
,66311,,,,-112.1086522,33.4361565,,POINT (-112.1086522 33.4361565),62863.0,5158778106.0,0.0,secondary,,,inside
,66312,,,,-111.9744064,33.6798591,,POINT (-111.9744064 33.6798591),62864.0,5158785106.0,0.0,secondary,,,inside
,66313,,,,-111.9736667,33.6794592,,POINT (-111.9736667 33.6794592),62865.0,3027744193.0,0.0,secondary,,,inside
,66314,,,,-111.97419,33.6796015,,POINT (-111.97419 33.6796015),62866.0,5158785104.0,0.0,secondary,,,inside
,66315,,,,-111.9748308,33.679968,,POINT (-111.9748308 33.679968),62867.0,2590486756.0,0.0,secondary,,,inside
,66316,,,,-111.9753016,33.6798892,,POINT (-111.9753016 33.6798892),62868.0,5158785107.0,0.0,secondary,,,inside
,66318,,,,-111.9901536,33.6853932,,POINT (-111.9901536 33.6853932),62870.0,4351397796.0,0.0,secondary,,,inside
,66390,66390.0,,,-111.9253105,33.7222828,,POINT (-111.9253105 33.7222828),62942.0,5158822106.0,0.0,primary,,,boundary
,66447,,,,-112.0561561,33.3063924,,POINT (-112.0561561 33.3063924),62999.0,5158846810.0,0.0,secondary,,,inside
,66448,,,,-112.0566321,33.3064052,,POINT (-112.0566321 33.3064052),63000.0,3233409433.0,0.0,secondary,,,inside
,66449,,,,-112.0549272,33.3059632,,POINT (-112.0549272 33.3059632),63001.0,3233409391.0,0.0,secondary,,,inside
,66450,,,,-112.0539982,33.3056228,,POINT (-112.0539982 33.3056228),63002.0,3233409359.0,0.0,secondary,,,inside
,66451,,,,-112.0536201,33.305489,,POINT (-112.0536201 33.305489),63003.0,5158840331.0,0.0,secondary,,,inside
,66453,,,,-112.0513751,33.3050721,,POINT (-112.0513751 33.3050721),63005.0,5158842957.0,0.0,secondary,,,inside
,66454,,,,-112.049023,33.305079,,POINT (-112.049023 33.305079),63006.0,2115193135.0,0.0,secondary,,,inside
,66455,,,,-112.0482107,33.3050811,,POINT (-112.0482107 33.3050811),63007.0,5158840332.0,0.0,secondary,,,inside
,66456,,,,-112.0469494,33.3050777,,POINT (-112.0469494 33.3050777),63008.0,5158849470.0,0.0,secondary,,,inside
,66457,,,,-112.0424272,33.3050822,,POINT (-112.0424272 33.3050822),63009.0,5158846812.0,0.0,secondary,,,inside
,66458,,,,-112.0433273,33.3050789,,POINT (-112.0433273 33.3050789),63010.0,2115193137.0,0.0,secondary,,,inside
,66459,,,,-112.0468394,33.3050771,,POINT (-112.0468394 33.3050771),63011.0,5158848932.0,0.0,secondary,,,inside
,66460,,,,-112.0395593,33.3049017,,POINT (-112.0395593 33.3049017),63012.0,5158840333.0,0.0,secondary,,,inside
,66461,,,,-112.0409395,33.3049148,,POINT (-112.0409395 33.3049148),63013.0,41622732.0,0.0,secondary,,,inside
,66462,,,,-112.0416735,33.3049135,,POINT (-112.0416735 33.3049135),63014.0,5158846813.0,0.0,secondary,,,inside
,66463,,,,-112.0468381,33.3049107,,POINT (-112.0468381 33.3049107),63015.0,5158848931.0,0.0,secondary,,,inside
,66464,,,,-112.0469581,33.3049107,,POINT (-112.0469581 33.3049107),63016.0,5158849469.0,0.0,secondary,,,inside
,66465,,,,-112.0475474,33.3049094,,POINT (-112.0475474 33.3049094),63017.0,41622730.0,0.0,secondary,,,inside
,66467,,,,-112.0481236,33.3049157,,POINT (-112.0481236 33.3049157),63019.0,5158846817.0,0.0,secondary,,,inside
,66469,,,,-112.0530843,33.3051399,,POINT (-112.0530843 33.3051399),63021.0,5158842961.0,0.0,secondary,,,inside
,66470,,,,-112.0541026,33.3054843,,POINT (-112.0541026 33.3054843),63022.0,3233409341.0,0.0,secondary,,,inside
,66471,,,,-112.0551805,33.3058736,,POINT (-112.0551805 33.3058736),63023.0,3233409381.0,0.0,secondary,,,inside
,66472,,,,-112.0549178,33.3057791,,POINT (-112.0549178 33.3057791),63024.0,3233409362.0,0.0,secondary,,,inside
,66474,,,,-112.0545319,33.3056429,,POINT (-112.0545319 33.3056429),63026.0,2115193184.0,0.0,secondary,,,inside
,66475,,,,-112.0562486,33.3062647,,POINT (-112.0562486 33.3062647),63027.0,5158849472.0,0.0,secondary,,,inside
,66481,,,,-112.1460888,33.9133618,,POINT (-112.1460888 33.9133618),63033.0,41345965.0,0.0,tertiary,,,inside
,66482,,,,-112.1461017,33.9135891,,POINT (-112.1461017 33.9135891),63034.0,5158865906.0,0.0,motorway,,,inside
,66483,66483.0,,,-112.1453552,33.9169437,,POINT (-112.1453552 33.9169437),63035.0,41345980.0,0.0,motorway,,,boundary
,66602,,,,-112.0274778,33.307811,,POINT (-112.0274778 33.307811),63154.0,42632641.0,0.0,secondary,,,inside
,66603,,,,-112.0273519,33.307343,,POINT (-112.0273519 33.307343),63155.0,41868907.0,0.0,secondary,,,inside
,66605,,,,-112.0264748,33.3109431,,POINT (-112.0264748 33.3109431),63157.0,2090600958.0,0.0,secondary,,,inside
,66606,,,,-112.0274206,33.3084543,,POINT (-112.0274206 33.3084543),63158.0,2090600948.0,0.0,secondary,,,inside
,66607,,,,-112.026635,33.3063046,,POINT (-112.026635 33.3063046),63159.0,7237991689.0,0.0,secondary,,,inside
,66608,,,,-112.0264269,33.3060783,,POINT (-112.0264269 33.3060783),63160.0,2090600891.0,0.0,secondary,,,inside
,66609,,,,-112.0189881,33.3048093,,POINT (-112.0189881 33.3048093),63161.0,5158889103.0,0.0,secondary,,,inside
,66610,,,,-112.0176901,33.3050365,,POINT (-112.0176901 33.3050365),63162.0,2090600784.0,0.0,secondary,,,inside
,66611,,,,-112.0180855,33.3048502,,POINT (-112.0180855 33.3048502),63163.0,5158889104.0,0.0,secondary,,,inside
,66612,,,,-112.0193305,33.3046356,,POINT (-112.0193305 33.3046356),63164.0,41622616.0,0.0,secondary,,,inside
,66613,,,,-112.0197719,33.3045498,,POINT (-112.0197719 33.3045498),63165.0,5158888596.0,0.0,secondary,,,inside
,66614,,,,-112.0227758,33.3041977,,POINT (-112.0227758 33.3041977),63166.0,41622608.0,0.0,tertiary,,,inside
,66615,,,,-112.0272617,33.3055766,,POINT (-112.0272617 33.3055766),63167.0,2090600862.0,0.0,secondary,,,inside
,66616,,,,-112.0288161,33.3051275,,POINT (-112.0288161 33.3051275),63168.0,41622755.0,0.0,secondary,,,inside
,66617,,,,-112.0331313,33.3048827,,POINT (-112.0331313 33.3048827),63169.0,5158879280.0,0.0,secondary,,,inside
,66620,,,,-112.1140174,33.6252884,,POINT (-112.1140174 33.6252884),63172.0,5158890831.0,0.0,secondary,,,inside
,66642,,,,-112.1160693,33.613172,,POINT (-112.1160693 33.613172),63194.0,4374684640.0,0.0,secondary,,,inside
,66643,,,,-112.1162334,33.6137256,,POINT (-112.1162334 33.6137256),63195.0,3006324811.0,0.0,secondary,,,inside
,66647,,,,-111.9705361,33.364752,,POINT (-111.9705361 33.364752),63199.0,5158935056.0,0.0,secondary,,,inside
,66648,,,,-112.1364134,33.6689628,,POINT (-112.1364134 33.6689628),63200.0,258030847.0,0.0,secondary,,,inside
,66650,,,,-112.0844284,33.6682114,,POINT (-112.0844284 33.6682114),63202.0,258030929.0,0.0,secondary,,,inside
,66651,,,,-112.0628856,33.6684885,,POINT (-112.0628856 33.6684885),63203.0,6016539737.0,0.0,secondary,,,inside
,66652,,,,-112.0614944,33.6694588,,POINT (-112.0614944 33.6694588),63204.0,5158941844.0,0.0,secondary,,,inside
,66653,,,,-112.0618258,33.6694581,,POINT (-112.0618258 33.6694581),63205.0,1975924772.0,0.0,secondary,,,inside
,66654,,,,-112.0632263,33.6694349,,POINT (-112.0632263 33.6694349),63206.0,258031023.0,0.0,secondary,,,inside
,66655,,,,-112.0810556,33.6691931,,POINT (-112.0810556 33.6691931),63207.0,5137518573.0,0.0,secondary,,,inside
,66656,,,,-112.085858,33.669285,,POINT (-112.085858 33.669285),63208.0,1945648986.0,0.0,secondary,,,inside
,66657,,,,-112.1344789,33.4615646,,POINT (-112.1344789 33.4615646),63209.0,7154856270.0,0.0,secondary,,,inside
,66658,,,,-112.1172097,33.4610098,,POINT (-112.1172097 33.4610098),63210.0,5158958008.0,0.0,secondary,,,inside
,66659,,,,-112.1172076,33.4611042,,POINT (-112.1172076 33.4611042),63211.0,7561736946.0,0.0,secondary,,,inside
,66660,66660.0,,,-111.977569,33.5682119,,POINT (-111.977569 33.5682119),63212.0,2267338567.0,0.0,secondary,,,boundary
,66661,,,,-111.9777475,33.5672873,,POINT (-111.9777475 33.5672873),63213.0,10142959364.0,0.0,primary,,,inside
,66744,,,,-111.9953104,33.5112342,,POINT (-111.9953104 33.5112342),63296.0,9804805824.0,0.0,secondary,,,inside
,66745,,,,-111.9953324,33.5089776,,POINT (-111.9953324 33.5089776),63297.0,5160298056.0,0.0,secondary,,,inside
,66763,,,,-111.9865901,33.5163362,,POINT (-111.9865901 33.5163362),63315.0,4346544220.0,0.0,primary,,,inside
,66767,,,,-111.970323,33.3652853,,POINT (-111.970323 33.3652853),63319.0,41640168.0,0.0,secondary,,,inside
,66768,,,,-111.9703367,33.3656182,,POINT (-111.9703367 33.3656182),63320.0,5160364786.0,0.0,secondary,,,inside
,66800,,,,-112.11963,33.6108162,,POINT (-112.11963 33.6108162),63352.0,1011967869.0,0.0,secondary,,,inside
,66801,,,,-112.123907,33.6108202,,POINT (-112.123907 33.6108202),63353.0,1801796890.0,0.0,secondary,,,inside
,66802,,,,-112.0130053,33.5295754,,POINT (-112.0130053 33.5295754),63354.0,5160378906.0,0.0,secondary,,,inside
,66803,,,,-112.0130593,33.5276822,,POINT (-112.0130593 33.5276822),63355.0,5160378907.0,0.0,secondary,,,inside
,66804,,,,-112.0130774,33.5269183,,POINT (-112.0130774 33.5269183),63356.0,4904145169.0,0.0,secondary,,,inside
,66805,,,,-112.013059,33.5109194,,POINT (-112.013059 33.5109194),63357.0,5160378910.0,0.0,secondary,,,inside
,66806,,,,-112.013065,33.5111509,,POINT (-112.013065 33.5111509),63358.0,3120872400.0,0.0,secondary,,,inside
,66950,,,,-112.1346301,33.4639849,,POINT (-112.1346301 33.4639849),63502.0,7154856273.0,0.0,secondary,,,inside
,66990,,,,-112.1058795,33.5820284,,POINT (-112.1058795 33.5820284),63542.0,5160416461.0,0.0,secondary,,,inside
,66991,,,,-112.1100256,33.5819983,,POINT (-112.1100256 33.5819983),63543.0,5160416463.0,0.0,secondary,,,inside
,66993,,,,-112.1173172,33.586983,,POINT (-112.1173172 33.586983),63545.0,5160455358.0,0.0,secondary,,,inside
,66997,,,,-112.015232,33.5307621,,POINT (-112.015232 33.5307621),63549.0,4346523224.0,0.0,secondary,,,inside
,67001,,,,-112.0117702,33.305285,,POINT (-112.0117702 33.305285),63553.0,5160527175.0,0.0,secondary,,,inside
,67002,,,,-112.009493,33.305289,,POINT (-112.009493 33.305289),63554.0,5160525572.0,0.0,secondary,,,inside
,67003,,,,-112.0079855,33.3052847,,POINT (-112.0079855 33.3052847),63555.0,2090600811.0,0.0,secondary,,,inside
,67004,,,,-112.0079312,33.3051279,,POINT (-112.0079312 33.3051279),63556.0,7552994635.0,0.0,secondary,,,inside
,67005,,,,-112.0134493,33.3051231,,POINT (-112.0134493 33.3051231),63557.0,5160527178.0,0.0,secondary,,,inside
,67009,,,,-112.0684769,33.6402028,,POINT (-112.0684769 33.6402028),63561.0,2683500571.0,0.0,primary,,,inside
,67012,,,,-112.0997262,33.6474306,,POINT (-112.0997262 33.6474306),63564.0,41846408.0,0.0,primary,,,inside
,67014,,,,-112.0571901,33.5092161,,POINT (-112.0571901 33.5092161),63566.0,5160630408.0,0.0,primary,,,inside
,67015,,,,-112.0605368,33.5092124,,POINT (-112.0605368 33.5092124),63567.0,5160630409.0,0.0,primary,,,inside
,67028,,,,-112.0003527,33.3183026,,POINT (-112.0003527 33.3183026),63580.0,5160678657.0,0.0,secondary,,,inside
,67029,,,,-112.0028331,33.3162114,,POINT (-112.0028331 33.3162114),63581.0,5160678337.0,0.0,secondary,,,inside
,67030,,,,-112.002428,33.3164347,,POINT (-112.002428 33.3164347),63582.0,2090601002.0,0.0,secondary,,,inside
,67031,,,,-112.0042804,33.3156435,,POINT (-112.0042804 33.3156435),63583.0,2317856799.0,0.0,secondary,,,inside
,67032,,,,-112.0049334,33.3154841,,POINT (-112.0049334 33.3154841),63584.0,2090644679.0,0.0,secondary,,,inside
,67033,,,,-112.006802,33.3152945,,POINT (-112.006802 33.3152945),63585.0,2091746464.0,0.0,tertiary,,,inside
,67034,,,,-112.0074948,33.3152551,,POINT (-112.0074948 33.3152551),63586.0,5160676998.0,0.0,secondary,,,inside
,67035,,,,-112.0127657,33.3156628,,POINT (-112.0127657 33.3156628),63587.0,2090600997.0,0.0,secondary,,,inside
,67036,,,,-112.007956,33.3152294,,POINT (-112.007956 33.3152294),63588.0,2090600988.0,0.0,secondary,,,inside
,67037,,,,-112.0133299,33.3155697,,POINT (-112.0133299 33.3155697),63589.0,2090644689.0,0.0,secondary,,,inside
,67038,,,,-112.0159138,33.3142622,,POINT (-112.0159138 33.3142622),63590.0,2090600980.0,0.0,secondary,,,inside
,67039,,,,-112.0163823,33.3138938,,POINT (-112.0163823 33.3138938),63591.0,5160678658.0,0.0,secondary,,,inside
,67040,,,,-112.0232385,33.312703,,POINT (-112.0232385 33.312703),63592.0,260839327.0,0.0,secondary,,,inside
,67041,,,,-112.0244159,33.3123183,,POINT (-112.0244159 33.3123183),63593.0,2090644537.0,0.0,secondary,,,inside
,67042,,,,-112.0253327,33.3118931,,POINT (-112.0253327 33.3118931),63594.0,2090600962.0,0.0,secondary,,,inside
,67043,,,,-112.0256802,33.3116597,,POINT (-112.0256802 33.3116597),63595.0,2090644494.0,0.0,secondary,,,inside
,67044,,,,-112.0287463,33.5092985,,POINT (-112.0287463 33.5092985),63596.0,1108671588.0,0.0,primary,,,inside
,67045,,,,-112.0021404,33.3167667,,POINT (-112.0021404 33.3167667),63597.0,5160680627.0,0.0,secondary,,,inside
,67046,,,,-112.0024894,33.3165282,,POINT (-112.0024894 33.3165282),63598.0,41936086.0,0.0,secondary,,,inside
,67047,,,,-112.0014469,33.3172865,,POINT (-112.0014469 33.3172865),63599.0,41735091.0,0.0,secondary,,,inside
,67048,,,,-112.0011386,33.3175747,,POINT (-112.0011386 33.3175747),63600.0,5160680628.0,0.0,secondary,,,inside
,67049,,,,-112.0006578,33.3180229,,POINT (-112.0006578 33.3180229),63601.0,41592470.0,0.0,secondary,,,inside
,67050,,,,-112.0104573,33.3155127,,POINT (-112.0104573 33.3155127),63602.0,41700792.0,0.0,secondary,,,inside
,67051,,,,-112.0143606,33.3153653,,POINT (-112.0143606 33.3153653),63603.0,5160680381.0,0.0,secondary,,,inside
,67052,,,,-112.0147059,33.3152159,,POINT (-112.0147059 33.3152159),63604.0,41935966.0,0.0,secondary,,,inside
,67053,,,,-112.0156575,33.3146118,,POINT (-112.0156575 33.3146118),63605.0,2090644632.0,0.0,secondary,,,inside
,67054,,,,-112.0159972,33.3143477,,POINT (-112.0159972 33.3143477),63606.0,2100791751.0,0.0,secondary,,,inside
,67055,,,,-112.018349,33.3128448,,POINT (-112.018349 33.3128448),63607.0,5160682190.0,0.0,secondary,,,inside
,67056,,,,-112.0189844,33.3126894,,POINT (-112.0189844 33.3126894),63608.0,41935939.0,0.0,secondary,,,inside
,67057,,,,-112.006788,33.3154177,,POINT (-112.006788 33.3154177),63609.0,41673526.0,0.0,tertiary,,,inside
,67058,,,,-112.006035,33.3154562,,POINT (-112.006035 33.3154562),63610.0,2090600994.0,0.0,secondary,,,inside
,67059,,,,-112.00434,33.3157586,,POINT (-112.00434 33.3157586),63611.0,2090644710.0,0.0,secondary,,,inside
,67060,,,,-112.003791,33.3159359,,POINT (-112.003791 33.3159359),63612.0,41936078.0,0.0,secondary,,,inside
,67061,,,,-112.0036505,33.3159889,,POINT (-112.0036505 33.3159889),63613.0,5160689752.0,0.0,secondary,,,inside
,67062,,,,-112.0016623,33.3169427,,POINT (-112.0016623 33.3169427),63614.0,5160689684.0,0.0,secondary,,,inside
,67063,,,,-112.0013332,33.3171976,,POINT (-112.0013332 33.3171976),63615.0,2090601008.0,0.0,secondary,,,inside
,67064,,,,-112.0584668,33.5237425,,POINT (-112.0584668 33.5237425),63616.0,5160692597.0,0.0,secondary,,,inside
,67094,,,,-112.099537,33.5558896,,POINT (-112.099537 33.5558896),63646.0,5160726643.0,0.0,primary,,,inside
,67095,,,,-112.0994943,33.5519541,,POINT (-112.0994943 33.5519541),63647.0,5160726644.0,0.0,primary,,,inside
,67096,,,,-112.0995,33.5512754,,POINT (-112.0995 33.5512754),63648.0,41751783.0,0.0,primary,,,inside
,67097,,,,-112.099499,33.5496037,,POINT (-112.099499 33.5496037),63649.0,41879107.0,0.0,primary,,,inside
,67098,,,,-112.0995168,33.5485747,,POINT (-112.0995168 33.5485747),63650.0,5160726645.0,0.0,primary,,,inside
,67099,,,,-112.099498,33.545854,,POINT (-112.099498 33.545854),63651.0,41505360.0,0.0,primary,,,inside
,67100,,,,-112.0994917,33.5450325,,POINT (-112.0994917 33.5450325),63652.0,5160726646.0,0.0,primary,,,inside
,67101,,,,-112.099484,33.5422512,,POINT (-112.099484 33.5422512),63653.0,41342675.0,0.0,primary,,,inside
,67102,,,,-112.0994734,33.5413789,,POINT (-112.0994734 33.5413789),63654.0,5160726647.0,0.0,primary,,,inside
,67103,,,,-112.0995317,33.5633609,,POINT (-112.0995317 33.5633609),63655.0,5160726659.0,0.0,primary,,,inside
,67104,,,,-112.0997662,33.5575444,,POINT (-112.0997662 33.5575444),63656.0,5160726661.0,0.0,primary,,,inside
,67105,,,,-112.0997683,33.5567223,,POINT (-112.0997683 33.5567223),63657.0,1646589415.0,0.0,primary,,,inside
,67106,,,,-112.0997213,33.5496062,,POINT (-112.0997213 33.5496062),63658.0,6901818380.0,0.0,primary,,,inside
,67107,,,,-112.099723,33.5491448,,POINT (-112.099723 33.5491448),63659.0,1646589389.0,0.0,primary,,,inside
,67108,,,,-112.0997473,33.5559133,,POINT (-112.0997473 33.5559133),63660.0,5160726650.0,0.0,primary,,,inside
,67109,,,,-112.0997777,33.5535344,,POINT (-112.0997777 33.5535344),63661.0,5160726652.0,0.0,primary,,,inside
,67110,,,,-112.0997588,33.5543163,,POINT (-112.0997588 33.5543163),63662.0,1646589401.0,0.0,primary,,,inside
,67111,,,,-112.0997201,33.564465,,POINT (-112.0997201 33.564465),63663.0,9723465459.0,0.0,primary,,,inside
,67112,,,,-112.0997728,33.5539716,,POINT (-112.0997728 33.5539716),63664.0,5160726660.0,0.0,primary,,,inside
,67113,,,,-112.099706,33.5669635,,POINT (-112.099706 33.5669635),63665.0,5287773693.0,0.0,primary,,,inside
,67114,,,,-112.0996974,33.5662607,,POINT (-112.0996974 33.5662607),63666.0,5160726648.0,0.0,primary,,,inside
,67115,,,,-112.0997064,33.5647082,,POINT (-112.0997064 33.5647082),63667.0,5160726656.0,0.0,primary,,,inside
,67116,,,,-112.0997221,33.5504117,,POINT (-112.0997221 33.5504117),63668.0,5160726654.0,0.0,primary,,,inside
,67117,,,,-112.0997709,33.5527264,,POINT (-112.0997709 33.5527264),63669.0,5160726655.0,0.0,primary,,,inside
,67118,,,,-112.0996836,33.5396864,,POINT (-112.0996836 33.5396864),63670.0,9694698107.0,0.0,primary,,,inside
,67119,,,,-112.0997011,33.5430542,,POINT (-112.0997011 33.5430542),63671.0,5160726653.0,0.0,primary,,,inside
,67120,,,,-112.0997189,33.5506786,,POINT (-112.0997189 33.5506786),63672.0,1646589394.0,0.0,primary,,,inside
,67121,,,,-112.0997329,33.5466641,,POINT (-112.0997329 33.5466641),63673.0,5160726649.0,0.0,primary,,,inside
,67122,,,,-111.9789127,33.3197652,,POINT (-111.9789127 33.3197652),63674.0,9798910626.0,0.0,secondary,,,inside
,67123,,,,-111.9791369,33.3197634,,POINT (-111.9791369 33.3197634),63675.0,2303399420.0,0.0,secondary,,,inside
,67138,,,,-112.082536,33.5662499,,POINT (-112.082536 33.5662499),63690.0,987375945.0,0.0,secondary,,,inside
,67159,,,,-112.0652356,33.5686813,,POINT (-112.0652356 33.5686813),63711.0,41741565.0,0.0,primary,,,inside
,67164,,,,-112.0355375,33.480294,,POINT (-112.0355375 33.480294),63716.0,4452847755.0,0.0,secondary,,,inside
,67167,,,,-112.1144007,33.7017303,,POINT (-112.1144007 33.7017303),63719.0,1971269567.0,0.0,secondary,,,inside
,67168,,,,-112.0634906,33.5092203,,POINT (-112.0634906 33.5092203),63720.0,5160986591.0,0.0,primary,,,inside
,67169,,,,-112.0628304,33.509215,,POINT (-112.0628304 33.509215),63721.0,41623370.0,0.0,primary,,,inside
,67180,,,,-112.076558,33.5383234,,POINT (-112.076558 33.5383234),63732.0,7129750852.0,0.0,secondary,,,inside
,67181,,,,-112.063824,33.5382789,,POINT (-112.063824 33.5382789),63733.0,8487600588.0,0.0,secondary,,,inside
,67182,,,,-112.0748222,33.538325,,POINT (-112.0748222 33.538325),63734.0,5162443499.0,0.0,secondary,,,inside
,67203,,,,-111.9869927,33.4956017,,POINT (-111.9869927 33.4956017),63755.0,5162476320.0,0.0,primary,,,inside
,67204,,,,-111.9870041,33.4943876,,POINT (-111.9870041 33.4943876),63756.0,5162476421.0,0.0,primary,,,inside
,67205,,,,-111.9869321,33.4962162,,POINT (-111.9869321 33.4962162),63757.0,5012887758.0,0.0,primary,,,inside
,67243,,,,-112.0030624,33.4804616,,POINT (-112.0030624 33.4804616),63795.0,4638641238.0,0.0,secondary,,,inside
,67251,,,,-112.0995439,33.5374898,,POINT (-112.0995439 33.5374898),63803.0,9764485331.0,0.0,primary,,,inside
,67252,,,,-112.0995741,33.5345465,,POINT (-112.0995741 33.5345465),63804.0,41616721.0,0.0,primary,,,inside
,67253,,,,-112.099783,33.5350403,,POINT (-112.099783 33.5350403),63805.0,1646589188.0,0.0,primary,,,inside
,67254,,,,-112.099798,33.5345901,,POINT (-112.099798 33.5345901),63806.0,3579667697.0,0.0,primary,,,inside
,67255,,,,-112.0995832,33.5337775,,POINT (-112.0995832 33.5337775),63807.0,5162517817.0,0.0,primary,,,inside
,67256,,,,-112.0996399,33.5268777,,POINT (-112.0996399 33.5268777),63808.0,5162517819.0,0.0,primary,,,inside
,67257,,,,-112.0996398,33.5249871,,POINT (-112.0996398 33.5249871),63809.0,7846500506.0,0.0,primary,,,inside
,67273,,,,-111.9870156,33.4672248,,POINT (-111.9870156 33.4672248),63825.0,1995996665.0,0.0,primary,,,inside
,67274,,,,-111.9871927,33.4672211,,POINT (-111.9871927 33.4672211),63826.0,4428579490.0,0.0,primary,,,inside
,67275,,,,-111.9872475,33.4555615,,POINT (-111.9872475 33.4555615),63827.0,5162609118.0,0.0,primary,,,inside
,67276,,,,-111.9866015,33.435441,,POINT (-111.9866015 33.435441),63828.0,332474291.0,0.0,motorway,,,inside
,67293,,,,-111.9926311,33.4349603,,POINT (-111.9926311 33.4349603),63845.0,2660658915.0,0.0,primary,,,inside
,67294,,,,-112.0050475,33.4349755,,POINT (-112.0050475 33.4349755),63846.0,3081154619.0,0.0,primary,,,inside
,67295,,,,-112.0054857,33.4349777,,POINT (-112.0054857 33.4349777),63847.0,332450381.0,0.0,primary,,,inside
,67298,,,,-112.0119221,33.451297,,POINT (-112.0119221 33.451297),63850.0,4346477202.0,0.0,secondary,,,inside
,67300,,,,-112.1143653,33.6512055,,POINT (-112.1143653 33.6512055),63852.0,5162684627.0,0.0,secondary,,,inside
,67301,,,,-112.115152,33.6525431,,POINT (-112.115152 33.6525431),63853.0,1971268599.0,0.0,secondary,,,inside
,67302,,,,-112.1145517,33.6589385,,POINT (-112.1145517 33.6589385),63854.0,5162684629.0,0.0,secondary,,,inside
,67303,,,,-112.1149072,33.6556837,,POINT (-112.1149072 33.6556837),63855.0,6169669901.0,0.0,secondary,,,inside
,67304,,,,-112.1173625,33.6667133,,POINT (-112.1173625 33.6667133),63856.0,5162684642.0,0.0,secondary,,,inside
,67305,,,,-112.1173625,33.6664471,,POINT (-112.1173625 33.6664471),63857.0,5162684641.0,0.0,secondary,,,inside
,67306,,,,-112.1173826,33.6695103,,POINT (-112.1173826 33.6695103),63858.0,5162684643.0,0.0,secondary,,,inside
,67307,,,,-112.1174398,33.6755384,,POINT (-112.1174398 33.6755384),63859.0,5162684645.0,0.0,secondary,,,inside
