link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,vdf_length_mi,facility_type,link_type,free_speed,vdf_free_speed_mph,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,free_speed_in_mph_raw,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,vdf_fftt,is_link,from_biway,link_type_name,boundary_status
103314,West Copperhead Trail,535235989,69377,19212,1,"LINESTRING (-112.1023825 33.738698, -112.1018938 33.7388138)",1,46.99,0.029198223,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103315,West Copperhead Trail,535235990,69378,69377,1,"LINESTRING (-112.1027816 33.7385909, -112.1023825 33.738698)",1,38.78,0.024096767,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103316,West Copperhead Trail,535235991,69379,69378,1,"LINESTRING (-112.1035588 33.7384062, -112.1032188 33.7384787, -112.1027816 33.7385909)",1,74.76,0.046453696,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103317,North Valley Parkway,1296991391,69379,69380,1,"LINESTRING (-112.1035588 33.7384062, -112.1035969 33.738505)",1,11.54,0.007170621,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103318,West Copperhead Trail,535235992,69380,11758,1,"LINESTRING (-112.1035969 33.738505, -112.1037885 33.7384626)",1,18.33,0.01138973,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103319,North Valley Parkway,1296991391,69380,79878,1,"LINESTRING (-112.1035969 33.738505, -112.1037892 33.7388503, -112.1039596 33.7391411, -112.1041976 33.7394645, -112.1044928 33.7397745, -112.1047726 33.7400006, -112.1050556 33.740227, -112.1053678 33.7404355, -112.1055056 33.7405188, -112.1057613 33.7406515)",1,317.45,0.197254224,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103320,West Copperhead Trail,535235993,69381,69380,1,"LINESTRING (-112.1031055 33.7386337, -112.1034084 33.7385461, -112.1035969 33.738505)",1,47.67,0.029620756,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103321,West Copperhead Trail,535235994,69382,13312,1,"LINESTRING (-112.100837 33.7389025, -112.1009843 33.7389362, -112.1013067 33.7389767)",1,44.28,0.027514308,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103322,West Copperhead Trail,535235996,69383,69384,1,"LINESTRING (-112.0978705 33.7369631, -112.0980446 33.7369867, -112.0983611 33.7370804)",1,47.38,0.029440558,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103323,West Copperhead Trail,535235997,69384,22989,1,"LINESTRING (-112.0983611 33.7370804, -112.0987675 33.7372619, -112.099147 33.737502, -112.0994474 33.7378098, -112.0999758 33.7384276, -112.1001754 33.738599)",1,241.66,0.150160516,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103324,West Copperhead Trail,535235998,69385,13545,1,"LINESTRING (-112.0938523 33.7356059, -112.093886 33.7358706)",1,29.6,0.018392582,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103325,West Copperhead Trail,535235999,69386,69385,1,"LINESTRING (-112.0938512 33.7354128, -112.0938523 33.7356059)",1,21.47,0.013340835,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103326,West Copperhead Trail,535236000,69387,69388,1,"LINESTRING (-112.0939731 33.7323834, -112.0939038 33.7330714, -112.0939355 33.7333916)",1,112.5,0.069904238,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103327,West Copperhead Trail,1296769535,69388,69386,1,"LINESTRING (-112.0939355 33.7333916, -112.0939999 33.7339398, -112.0940115 33.7340969, -112.0940178 33.7342773, -112.0939882 33.7344984, -112.0939207 33.7348715, -112.0938547 33.7352839, -112.0938512 33.7354128)",1,226.11,0.140498197,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103328,West Copperhead Trail,535236001,69389,69390,1,"LINESTRING (-112.0928241 33.7301183, -112.0928942 33.7301567)",1,7.76,0.004821839,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103329,West Copperhead Trail,535236005,69390,69393,1,"LINESTRING (-112.0928942 33.7301567, -112.093041 33.7302659, -112.0932354 33.7304154, -112.0935439 33.7307188, -112.0937077 33.7309477)",1,116.5,0.072389722,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103330,West Copperhead Trail,535236002,69391,69387,1,"LINESTRING (-112.0939829 33.7319836, -112.0939816 33.7322121, -112.0939731 33.7323834)",1,44.47,0.027632368,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103331,West Copperhead Trail,535236003,69392,69391,1,"LINESTRING (-112.0939325 33.7314484, -112.093973 33.731713, -112.0939829 33.7319836)",1,59.76,0.037133131,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103332,West Copperhead Trail,535236004,69393,69392,1,"LINESTRING (-112.0937077 33.7309477, -112.0937826 33.7310779, -112.0939325 33.7314484)",1,59.52,0.036984002,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103333,West Copperhead Trail,535236006,69394,69389,1,"LINESTRING (-112.092383 33.729921, -112.0928241 33.7301183)",1,46.32,0.028781905,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103341,North Pyramid Peak Parkway,535241125,69400,13271,1,"LINESTRING (-112.1949216 33.7353727, -112.1948952 33.7348804)",1,54.8,0.034051131,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103342,North Pyramid Peak Parkway,535241129,69400,69402,1,"LINESTRING (-112.1949216 33.7353727, -112.1949282 33.7354373, -112.1949627 33.7356345, -112.1950379 33.7358998)",1,59.68,0.037083421,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103343,North Pyramid Peak Parkway,535241126,69401,13271,1,"LINESTRING (-112.1948469 33.7343217, -112.1948719 33.7345161, -112.1948952 33.7348804)",1,62.31,0.038717627,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103344,North Pyramid Peak Parkway,535241128,69401,31914,1,"LINESTRING (-112.1948469 33.7343217, -112.1947355 33.7334408)",1,98.49,0.06119883,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103345,North Pyramid Peak Parkway,535241129,69402,69400,1,"LINESTRING (-112.1950379 33.7358998, -112.1949627 33.7356345, -112.1949282 33.7354373, -112.1949216 33.7353727)",1,59.68,0.037083421,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103346,North Pyramid Peak Parkway,535244526,69402,69429,1,"LINESTRING (-112.1950379 33.7358998, -112.1950206 33.7360478, -112.195074 33.7361845, -112.1951343 33.7363003, -112.195206 33.7364178, -112.1952766 33.7365228, -112.1953512 33.7366302)",1,88.37,0.054910555,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103347,North Pyramid Peak Parkway,535241131,69403,31912,1,"LINESTRING (-112.1957698 33.7272394, -112.1955414 33.7275915, -112.1955461 33.727767)",1,64.01,0.039773958,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103348,North Pyramid Peak Parkway,535241133,69404,69403,1,"LINESTRING (-112.1966908 33.7261795, -112.1965108 33.7263267, -112.1963913 33.7264346, -112.1962906 33.7265368, -112.196172 33.7266671, -112.19608 33.7267836, -112.1957698 33.7272394)",1,146.26,0.090881722,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103349,North Pyramid Peak Parkway,535241136,69405,69407,1,"LINESTRING (-112.1988004 33.72569, -112.1999391 33.7256864, -112.200132 33.7256836, -112.2002952 33.7256755, -112.2005126 33.7256599, -112.2007289 33.7256281, -112.2009291 33.7255861, -112.2010764 33.7255483, -112.2012306 33.7255024, -112.2013558 33.725459, -112.2014676 33.7254147, -112.201584 33.725369, -112.2017025 33.7253078, -112.2018306 33.7252389)",1,290.17,0.180303223,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103350,North Pyramid Peak Parkway,535241135,69406,5989,1,"LINESTRING (-112.2010919 33.7253716, -112.200915 33.7254203, -112.2007574 33.725454, -112.2006227 33.7254806, -112.2004854 33.7255023)",1,58.01,0.036045732,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103351,North Pyramid Peak Parkway,535241138,69407,83317,1,"LINESTRING (-112.2018306 33.7252389, -112.2019897 33.7251478, -112.2021446 33.7250435, -112.2023364 33.7248976, -112.202423 33.7248218)",1,71.96,0.044713857,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103352,West Jomax Road,1074042661,69408,31905,1,"LINESTRING (-112.202806 33.7250357, -112.2029088 33.7250549, -112.2032677 33.7250534)",1,42.94,0.026681671,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
103353,West Jomax Road,535241142,69408,83317,1,"LINESTRING (-112.202806 33.7250357, -112.2026906 33.7249956, -112.2025666 33.7249352, -112.2025022 33.7248862, -112.202423 33.7248218)",1,43.17,0.026824586,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103372,West Inspiration Mountain Parkway,535244511,69420,13275,1,"LINESTRING (-112.1761842 33.725424, -112.1763314 33.7254551, -112.1763632 33.7254618, -112.176721 33.7255198)",1,50.79,0.031559433,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103373,West Inspiration Mountain Parkway,545467592,69420,69457,1,"LINESTRING (-112.1761842 33.725424, -112.1759687 33.7253778)",1,20.58,0.012787815,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103374,North Stetson Valley Parkway,537124884,69420,72128,1,"LINESTRING (-112.1761842 33.725424, -112.1762205 33.7252733, -112.1762493 33.7251255, -112.1762849 33.724802, -112.1763003 33.7245828, -112.1763043 33.7243636, -112.1762996 33.724145, -112.1762799 33.7239192)",1,168.14,0.10447732,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103381,North Pyramid Peak Parkway,535244519,69424,69425,1,"LINESTRING (-112.1977168 33.7430023, -112.1978152 33.743169)",1,20.65,0.012831311,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103382,,,69425,484,,"LINESTRING (-112.1978152 33.743169, -112.185116 33.752557)",1,100,0.0621371,,0,120,74.5647284,1,100000,,,0,0.15,4,1,75,,,,,,0,1,connector,inside
103383,North Pyramid Peak Parkway,1111189629,69425,81040,1,"LINESTRING (-112.1978152 33.743169, -112.1979163 33.743312, -112.1980704 33.7435102, -112.1982324 33.7436928, -112.1985041 33.7439533, -112.1987944 33.7442024, -112.1992065 33.7445606, -112.1994467 33.7447634, -112.2001575 33.7453829)",1,328.81,0.204312999,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103384,North Pyramid Peak Parkway,535244521,69426,19353,1,"LINESTRING (-112.1970995 33.7389851, -112.197109 33.7390446, -112.1971285 33.7391882, -112.19714 33.7392887, -112.1971628 33.7396413)",1,73.23,0.045502998,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103385,North Pyramid Peak Parkway,535244522,69427,69426,1,"LINESTRING (-112.1957974 33.7371102, -112.1962079 33.7374888, -112.1963181 33.7375926, -112.1964168 33.7376917, -112.1965185 33.7378, -112.1966189 33.7379205, -112.1966806 33.7380039, -112.1967577 33.7381198, -112.1968396 33.7382605, -112.196902 33.7383832, -112.1969551 33.7384989, -112.197008 33.7386439, -112.1970371 33.738735, -112.1970721 33.7388715, -112.1970995 33.7389851)",1,245.28,0.152409879,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103386,North Pyramid Peak Parkway,535244524,69428,69402,1,"LINESTRING (-112.1959369 33.7369986, -112.195713 33.7367727, -112.1956152 33.7366679, -112.1955419 33.7365761, -112.1954387 33.7364445, -112.1953586 33.7363215, -112.1952709 33.7361732, -112.1952042 33.7360292, -112.1950379 33.7358998)",1,149.17,0.092689912,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103387,North Pyramid Peak Parkway,535244525,69429,69427,1,"LINESTRING (-112.1953512 33.7366302, -112.1954797 33.736787, -112.1956431 33.7369563, -112.1957974 33.7371102)",1,67.52,0.04195497,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103404,North Stetson Valley Parkway,535246736,69439,69440,1,"LINESTRING (-112.1701123 33.7339703, -112.1701787 33.7336989, -112.170222 33.7335502)",1,47.81,0.029707748,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103405,North Stetson Valley Parkway,942323919,69440,69458,1,"LINESTRING (-112.170222 33.7335502, -112.170252 33.733442)",1,12.35,0.007673932,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103406,North Stetson Valley Parkway,535246737,69441,69439,1,"LINESTRING (-112.1699653 33.7351353, -112.16997 33.7348702, -112.1699983 33.7345333, -112.1700376 33.7342912, -112.1701123 33.7339703)",1,130.54,0.08111377,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
103407,North Stetson Valley Parkway,535246738,69442,69443,1,"LINESTRING (-112.1703524 33.7325906, -112.1702315 33.7329029, -112.1700563 33.7333943)",1,93.47,0.058079547,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103408,North Stetson Valley Parkway,942323918,69443,69460,1,"LINESTRING (-112.1700563 33.7333943, -112.1700228 33.7335059)",1,12.79,0.007947335,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
103409,West Deem Hills Parkway,535256593,69444,13120,1,"LINESTRING (-112.1715285 33.7308867, -112.1714466 33.7308338, -112.1713995 33.7308028, -112.1711324 33.730629)",1,46.51,0.028899965,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103410,North Stetson Valley Parkway,535246739,69444,69442,1,"LINESTRING (-112.1715285 33.7308867, -112.1714257 33.7309971, -112.1711089 33.7313743, -112.1709866 33.7315396, -112.1708652 33.7317049, -112.170756 33.7318656, -112.170665 33.7320145, -112.1705453 33.7322186, -112.1704528 33.7323891, -112.1703524 33.7325906)",1,219.21,0.136210737,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103411,West Deem Hills Parkway,535256594,69444,69445,1,"LINESTRING (-112.1715285 33.7308867, -112.1717059 33.7309933)",1,20.24,0.012576549,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103412,West Deem Hills Parkway,535256594,69445,69444,1,"LINESTRING (-112.1717059 33.7309933, -112.1715285 33.7308867)",1,20.24,0.012576549,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103413,North Stetson Valley Parkway,535246740,69445,69446,1,"LINESTRING (-112.1717059 33.7309933, -112.171799 33.7309004, -112.1721368 33.7305635, -112.172399 33.7302997, -112.1726243 33.7300789)",1,132.48,0.08231923,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103414,North Stetson Valley Parkway,535246750,69446,69450,1,"LINESTRING (-112.1726243 33.7300789, -112.1729341 33.7297643, -112.1730902 33.7296072)",1,67.88,0.042178663,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103415,North Stetson Valley Parkway,535246741,69447,69445,1,"LINESTRING (-112.1712973 33.731473, -112.1715129 33.7312154, -112.1715407 33.7311818, -112.1717059 33.7309933)",1,65.37,0.040619022,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103416,North Stetson Valley Parkway,535246743,69448,69444,1,"LINESTRING (-112.1719492 33.730463, -112.1716069 33.7308026, -112.1715285 33.7308867)",1,61.11,0.037971982,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103417,North Stetson Valley Parkway,535246745,69449,69448,1,"LINESTRING (-112.1729173 33.7294899, -112.1727906 33.7296233, -112.1724331 33.7299806, -112.1721999 33.7302138, -112.1719492 33.730463)",1,140.44,0.087265343,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103418,West Inspiration Mountain Parkway,788349093,69449,69450,1,"LINESTRING (-112.1729173 33.7294899, -112.1730902 33.7296072)",1,20.63,0.012818884,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103419,West Inspiration Mountain Parkway,535247304,69450,13273,1,"LINESTRING (-112.1730902 33.7296072, -112.1731658 33.7296595, -112.173205 33.7296866, -112.1734878 33.729883)",1,47.88,0.029751243,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103420,West Inspiration Mountain Parkway,788349093,69450,69449,1,"LINESTRING (-112.1730902 33.7296072, -112.1729173 33.7294899)",1,20.63,0.012818884,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103421,North Stetson Valley Parkway,535246747,69450,69451,1,"LINESTRING (-112.1730902 33.7296072, -112.1737193 33.7289875, -112.1744771 33.7282274, -112.1747305 33.7279753, -112.1748699 33.7278356)",1,256.7,0.159505936,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103422,North Stetson Valley Parkway,535246756,69451,69454,1,"LINESTRING (-112.1748699 33.7278356, -112.1750055 33.7276931, -112.1751577 33.7275113, -112.1752597 33.7273739)",1,62.8,0.039022099,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103423,North Stetson Valley Parkway,535246752,69452,69449,1,"LINESTRING (-112.1733592 33.729055, -112.1730253 33.729389, -112.1729173 33.7294899)",1,63.32,0.039345212,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103424,North Stetson Valley Parkway,535246754,69453,69452,1,"LINESTRING (-112.1750742 33.7272714, -112.1749672 33.7274137, -112.1748137 33.7275938, -112.1746801 33.7277352, -112.1745441 33.7278777, -112.174288 33.7281315, -112.1735222 33.7288921, -112.1733592 33.729055)",1,254.15,0.15792144,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103425,North Stetson Valley Parkway,535246758,69454,69455,1,"LINESTRING (-112.1752597 33.7273739, -112.1753575 33.7272503, -112.1754849 33.7270573, -112.1756041 33.7268634, -112.1757223 33.726658, -112.1758282 33.7264506, -112.1759228 33.7262398, -112.1760166 33.7260005)",1,168.53,0.104719655,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103426,North Stetson Valley Parkway,535246765,69455,69420,1,"LINESTRING (-112.1760166 33.7260005, -112.1760535 33.7259007, -112.1760864 33.7257986, -112.1761213 33.7256848, -112.1761842 33.725424)",1,66,0.041010486,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103427,North Stetson Valley Parkway,535246760,69456,69453,1,"LINESTRING (-112.1753813 33.7268256, -112.1752743 33.7269954, -112.1751583 33.7271605, -112.1750742 33.7272714)",1,57.16,0.035517566,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103428,West Inspiration Mountain Parkway,545467592,69457,69420,1,"LINESTRING (-112.1759687 33.7253778, -112.1761842 33.725424)",1,20.58,0.012787815,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103429,North Stetson Valley Parkway,535246763,69457,69456,1,"LINESTRING (-112.1759687 33.7253778, -112.1759281 33.7255513, -112.1759013 33.7256572, -112.1758705 33.7257652, -112.1758369 33.7258692, -112.1757833 33.7260139, -112.1757169 33.7261829, -112.1756227 33.7263898, -112.1754976 33.7266279, -112.1754403 33.7267258, -112.1753813 33.7268256)",1,170.58,0.105993465,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103430,North Stetson Valley Parkway,535246768,69458,69447,1,"LINESTRING (-112.170252 33.733442, -112.1703022 33.7332743, -112.1703921 33.7330339, -112.1704549 33.7328885, -112.1705268 33.73272, -112.170677 33.7324194, -112.1707285 33.7323353, -112.1708467 33.7321205, -112.1710391 33.7318249, -112.1712973 33.731473)",1,240.44,0.149402443,secondary,4,60,37.2823642,2,3200,,,0,0.15,4,1,35,,,,,,,,,inside
103431,North Stetson Valley Parkway,535246770,69459,69457,1,"LINESTRING (-112.1760696 33.7248104, -112.1760221 33.7251091, -112.1759964 33.7252451, -112.1759687 33.7253778)",1,63.79,0.039637256,secondary,4,60,37.2823642,3,4800,,,0,0.15,4,1,35,,,,,,,,,inside
103432,North Stetson Valley Parkway,535246773,69460,69461,1,"LINESTRING (-112.1700228 33.7335059, -112.1699265 33.7338312, -112.1698793 33.7340273, -112.1698326 33.734266, -112.1698177 33.7344373, -112.1698078 33.7346219, -112.169801 33.7348892, -112.1698117 33.7351532)",1,185.13,0.115034413,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
103433,North Stetson Valley Parkway,1069421767,69461,13123,1,"LINESTRING (-112.1698117 33.7351532, -112.1699069 33.7353187)",1,20.4,0.012675968,secondary,4,60,37.2823642,1,1600,,,0,0.15,4,1,35,,,,,,,,,inside
103434,North Melvern Trail,535247109,69462,13319,1,"LINESTRING (-112.1031849 33.7445318, -112.1031898 33.744457, -112.1032141 33.7439794, -112.1032286 33.7438376, -112.1032563 33.743773)",1,84.93,0.052773039,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103435,North Melvern Trail,535247122,69463,69462,1,"LINESTRING (-112.1030465 33.7450104, -112.1031037 33.744878, -112.1031559 33.7447139, -112.1031769 33.7446128, -112.1031849 33.7445318)",1,54.96,0.03415055,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103436,West Melvern Trail,535247137,69464,30029,1,"LINESTRING (-112.1047504 33.7501779, -112.104662 33.7500957, -112.1045472 33.7499653)",1,30.23,0.018784045,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103437,West Melvern Trail,535247150,69465,69464,1,"LINESTRING (-112.1052499 33.7504737, -112.1050619 33.7503817, -112.1048509 33.750257, -112.1047504 33.7501779)",1,56.9,0.03535601,tertiary,5,48,29.82589136,1,1200,,,0,0.15,4,1,30,,,,,,,,,inside
103438,West Melvern Trail,535247179,69466,69465,1,"LINESTRING (-112.1055356 33.7505637, -112.1054457 33.7505396, -112.1052499 33.7504737)",1,28.26,0.017559944,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103439,North Melvern Trail,535247192,69467,30031,1,"LINESTRING (-112.1031176 33.7441863, -112.103108 33.7445231, -112.1031012 33.7446082)",1,46.94,0.029167155,tertiary,5,48,29.82589136,2,2400,,,0,0.15,4,1,30,,,,,,,,,inside
103442,,1102476427,69469,77434,1,"LINESTRING (-112.1473522 33.8772159, -112.1473898 33.8771384, -112.1474119 33.8771228)",1,11.97,0.007437811,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103443,North Black Canyon Highway,535248145,69470,12772,1,"LINESTRING (-112.1472985 33.8773584, -112.1473461 33.8777812, -112.1473761 33.8778572)",1,56.11,0.034865127,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,cross_boundary
103449,New River Road,828025661,69473,69474,1,"LINESTRING (-112.1455762 33.9135835, -112.1457629 33.9135036)",1,19.38,0.01204217,tertiary,5,40,24.85490947,2,2400,,,0,0.15,4,1,25,,,,,,,,,cross_boundary
103450,New River Road,535248148,69474,66481,1,"LINESTRING (-112.1457629 33.9135036, -112.1460888 33.9133618)",1,33.96,0.021101759,tertiary,5,40,24.85490947,2,2400,,,0,0.15,4,1,25,,,,,,,,,inside
103451,New River Road,828025661,69474,69473,1,"LINESTRING (-112.1457629 33.9135036, -112.1455762 33.9135835)",1,19.38,0.01204217,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,cross_boundary
103462,South 43rd Avenue,535256823,69482,5658,1,"LINESTRING (-112.1509089 33.40347, -112.1509079 33.4033456, -112.1509049 33.4028459)",1,69.4,0.043123147,secondary,4,72,44.73883704,1,1600,,,0,0.15,4,1,45,,,,,,,,,inside
103463,South 43rd Avenue,535256823,69482,69483,1,"LINESTRING (-112.1509089 33.40347, -112.150949 33.4036028)",1,15.23,0.00946348,secondary,4,72,44.73883704,2,3200,,,0,0.15,4,1,45,,,,,,,,,inside
103464,West Broadway Road,860268132,69482,78668,1,"LINESTRING (-112.1509089 33.40347, -112.1506381 33.4035298, -112.1504321 33.4035827, -112.1502541 33.4036313, -112.1500976 33.4036799, -112.1499202 33.4037329)",1,96.38,0.059887737,secondary,4,72,44.73883704,3,4800,,,0,0.15,4,1,45,,,,,,,,,inside
103465,South 43rd Avenue,535256823,69483,69482,1,"LINESTRING (-112.150949 33.4036028, -112.1509089 33.40347)",1,15.23,0.00946348,secondary,4,72,44.73883704,1,1600,,,0,0.15,4,1,45,,,,,,,,,inside
103466,West Broadway Road,860268130,69483,78663,1,"LINESTRING (-112.150949 33.4036028, -112.1513268 33.4035241, -112.1517302 33.4034578, -112.1521366 33.4034075, -112.152396 33.4033858, -112.1528045 33.4033598, -112.1532314 33.4033496, -112.1550077 33.4033505)",1,379.21,0.235630097,secondary,4,72,44.73883704,3,4800,,,0,0.15,4,1,45,,,,,,,,,inside
103481,West Deem Hills Parkway,535258078,69495,13121,1,"LINESTRING (-112.1723784 33.7216151, -112.1717799 33.7220828, -112.1709174 33.7227317, -112.1702378 33.7232538, -112.1700212 33.7234401, -112.1699314 33.7235271, -112.1697825 33.7236843, -112.1696515 33.7238287, -112.1695297 33.7239811, -112.1694144 33.72415, -112.1692581 33.7243938)",1,425.67,0.264498994,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103482,West Deem Hills Parkway,537100069,69495,17738,1,"LINESTRING (-112.1723784 33.7216151, -112.1725559 33.7215455, -112.1730733 33.7211987)",1,79.61,0.049467345,tertiary,5,40,24.85490947,1,1200,,,0,0.15,4,1,25,,,,,,,,,inside
103496,North Vision Way,535258853,69504,12589,1,"LINESTRING (-112.1503631 33.8652021, -112.1503666 33.8653675, -112.1503772 33.8658756, -112.1503796 33.8660413, -112.1503814 33.8661744, -112.1503825 33.8662099)",1,112.08,0.069643262,tertiary,5,56,34.79687325,2,2400,,,0,0.15,4,1,35,,,,,,,,,inside
103497,North Vision Way,535258854,69504,69505,1,"LINESTRING (-112.1503631 33.8652021, -112.1503616 33.8650502, -112.1503586 33.8647403)",1,51.35,0.031907401,tertiary,5,56,34.79687325,1,1200,,,0,0.15,4,1,35,,,,,,,,,inside
