link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,vdf_free_speed_in_mph,from_biway
585,,6052193,354,352,1,"LINESTRING (-77.0442945 38.9609969, -77.04434 38.960989, -77.044376 38.960986, -77.044411 38.960986, -77.044447 38.960989, -77.044482 38.960995, -77.044516 38.961005, -77.044548 38.961017, -77.044577 38.961033, -77.044605 38.961051, -77.044629 38.961071, -77.044651 38.961093, -77.044681 38.961139, -77.044698 38.961189, -77.044701 38.96124, -77.04469 38.961291, -77.044665 38.961339, -77.044645 38.961365, -77.044623 38.961391, -77.0446 38.961416, -77.0445373 38.961475)",1,82.42,primary,3,80,1,1800,,,0,0.15,4,1,0.051224363,49.70981893,50,0.061815,,,,,,,,
586,Columbia Road Northwest,130285086,355,243,1,"LINESTRING (-77.0462961 38.9165696, -77.0462846 38.9166136, -77.0462693 38.9166572, -77.0462506 38.9167003, -77.0462235 38.9167467, -77.0461786 38.9168175, -77.0460848 38.9169965)",1,51.02,secondary,4,40,1,1600,,,0,0.15,4,1,0.031709136,24.85490947,25,0.07653,,,,,,,,
587,,6052195,355,244,1,"LINESTRING (-77.0462961 38.9165696, -77.0462989 38.9167011, -77.0463037 38.9167258, -77.0463109 38.9167484, -77.0463257 38.9167703, -77.0463444 38.9167884, -77.0463958 38.9168249, -77.0464536 38.9168638)",1,37.96,secondary,4,40,1,1600,,,0,0.15,4,1,0.023592293,24.85490947,25,0.05694,,,,,,,,
588,Ohio Drive Southwest,6052196,356,357,1,"LINESTRING (-77.0329147 38.8828836, -77.0328383 38.8830089, -77.0328007 38.8830831)",1,24.29,primary,3,80,2,3600,,,0,0.15,4,1,0.015096333,49.70981893,50,0.0182175,,,,,,,,
589,,6063233,357,1432,1,"LINESTRING (-77.0328007 38.8830831, -77.0326443 38.8833325, -77.0326106 38.8833792, -77.0325731 38.8834191, -77.032529 38.8834565, -77.0324751 38.8834944, -77.032434 38.8835161, -77.0323566 38.883549)",1,66.18,primary,3,80,1,1800,,,0,0.15,4,1,0.041131137,49.70981893,50,0.049635,,,,,,,,
590,Ohio Drive Southwest,346876725,357,1814,1,"LINESTRING (-77.0328007 38.8830831, -77.0327751 38.8832021, -77.0327623 38.883297, -77.0327616 38.8833875, -77.0327711 38.8834715, -77.0327973 38.8835672, -77.0328305 38.8836695, -77.0328545 38.883732, -77.03289 38.8838217)",1,83.77,primary,3,80,2,3600,,,0,0.15,4,1,0.052063393,49.70981893,50,0.0628275,,,,,,,,
591,Ohio Drive Southwest,6052202,358,359,1,"LINESTRING (-77.0496565 38.8863853, -77.049798 38.88651, -77.0498765 38.8865784, -77.0499284 38.8866358, -77.0499834 38.8867117)",1,46.19,tertiary,5,40,2,2400,,,0,0.15,4,1,0.028707272,24.85490947,25,0.069285,,,,,,,,
592,Ohio Drive Southwest,397300329,359,5410,1,"LINESTRING (-77.0499834 38.8867117, -77.0500953 38.8869429)",1,27.47,tertiary,5,40,2,2400,,,0,0.15,4,1,0.017072716,24.85490947,25,0.041205,,,,,,,,
593,,6052205,360,361,1,"LINESTRING (-77.049533 38.9096411, -77.0495348 38.909698, -77.0495388 38.909738, -77.0495477 38.909772, -77.049563 38.9098037, -77.0495829 38.90984, -77.0496111 38.9098708, -77.0496502 38.9099061, -77.0505459 38.910483, -77.0507986 38.91061)",1,158.82,primary,3,80,1,1800,,,0,0.15,4,1,0.098707272,49.70981893,50,0.119115,,,,,,,,
594,P Street Northwest,130889719,360,1293,1,"LINESTRING (-77.049533 38.9096411, -77.0494618 38.9096405, -77.0493381 38.9096402)",1,16.86,secondary,4,60,1,1600,,,0,0.15,4,1,0.010478558,37.2823642,35,0.01686,,,,,,,,
595,P Street Northwest,130889719,360,3772,1,"LINESTRING (-77.049533 38.9096411, -77.0496572 38.9096408)",1,10.75,secondary,4,60,2,3200,,,0,0.15,4,1,0.006681168,37.2823642,35,0.01075,,,,,,,,
596,Rock Creek and Potomac Parkway Northwest,137999579,361,4222,1,"LINESTRING (-77.0507986 38.91061, -77.0506517 38.9104641, -77.0506004 38.9104083, -77.050549 38.9103453, -77.050503 38.910281, -77.0504767 38.9102424, -77.050444 38.9101809)",1,56.98,primary,3,56,2,3600,,,0,0.15,4,1,0.0354133,34.79687325,35,0.06105,,,,,,,,
597,Rock Creek and Potomac Parkway Northwest,435101939,361,5850,1,"LINESTRING (-77.0507986 38.91061, -77.05159 38.9114279, -77.0517045 38.9115378, -77.0518328 38.911662, -77.0519351 38.9117504)",1,160.52,primary,3,56,2,3600,,,0,0.15,4,1,0.099763828,34.79687325,35,0.171985714,,,,,,,,
598,New Hampshire Avenue Northwest,6052208,362,363,1,"LINESTRING (-77.0530461 38.8993468, -77.052891 38.8995175, -77.0528363 38.8995777)",1,31.45,secondary,4,60,2,3200,,,0,0.15,4,1,0.019546302,37.2823642,35,0.03145,,,,,,,,
599,,6052486,362,409,1,"LINESTRING (-77.0530461 38.8993468, -77.0530832 38.8993644, -77.05311 38.8993751, -77.0531407 38.8993829, -77.0531662 38.8993891, -77.0532042 38.8993954, -77.0532358 38.8993989, -77.0532796 38.8994021, -77.0533298 38.8994043)",1,25.76,secondary,4,60,2,3200,,,0,0.15,4,1,0.016009944,37.2823642,35,0.02576,,,,,,,,
600,H Street Northwest,535789796,363,762,1,"LINESTRING (-77.0528363 38.8995777, -77.0529572 38.8995786)",1,10.46,tertiary,5,40,2,2400,,,0,0.15,4,1,0.006500932,24.85490947,25,0.01569,,,,,,,,
601,New Hampshire Avenue Northwest,238392206,363,4464,1,"LINESTRING (-77.0528363 38.8995777, -77.0527805 38.8996491, -77.0523322 38.9001211)",1,74.56,secondary,4,60,2,3200,,,0,0.15,4,1,0.046339341,37.2823642,35,0.07456,,,,,,,,
602,H Street Northwest,589551067,363,5883,1,"LINESTRING (-77.0528363 38.8995777, -77.0527202 38.8995819, -77.0515139 38.8995809, -77.0514334 38.8995805, -77.0513453 38.8995827, -77.0502592 38.8995855, -77.0501283 38.8995843)",1,234.36,tertiary,5,40,1,1200,,,0,0.15,4,1,0.145655687,24.85490947,25,0.35154,,,,,,,,
603,New Hampshire Avenue Northwest,6052208,364,362,1,"LINESTRING (-77.0532177 38.8990921, -77.0531736 38.8991827, -77.0531616 38.8992058, -77.0531469 38.8992289, -77.0531304 38.8992522, -77.0531098 38.8992776, -77.0530879 38.8993023, -77.0530461 38.8993468)",1,32.17,secondary,4,60,2,3200,,,0,0.15,4,1,0.019993785,37.2823642,35,0.03217,,,,,,,,
604,Juarez Circle,696063556,364,1312,1,"LINESTRING (-77.0532177 38.8990921, -77.0532234 38.8991185, -77.0532294 38.8991392, -77.0532381 38.8991609, -77.0532513 38.8991843, -77.0532687 38.8992073, -77.0532943 38.8992354, -77.0533207 38.8992592, -77.0533511 38.899281, -77.0533768 38.8992961, -77.053408 38.8993127, -77.05344 38.8993229, -77.0534692 38.8993299, -77.0535011 38.8993353, -77.0535334 38.8993376)",1,41.9,secondary,4,60,3,4800,,,0,0.15,4,1,0.026041019,37.2823642,35,0.0419,,,,,,,,
605,,6052267,365,366,1,"LINESTRING (-76.9518001 38.8962459, -76.9518449 38.8961826, -76.951865 38.896118, -76.951865 38.896079)",1,19.76,motorway,1,120,1,2300,,,0,0.15,4,1,0.01228092,74.5647284,75,0.00988,,,,,,,,
606,,926566914,365,2761,1,"LINESTRING (-76.9518001 38.8962459, -76.9519361 38.8961617, -76.9520704 38.8960939, -76.9522179 38.8960459, -76.952462 38.8959875)",1,64.83,primary,3,80,2,3600,,,0,0.15,4,1,0.040292107,49.70981893,50,0.0486225,,,,,,,,
607,,50716612,366,2764,1,"LINESTRING (-76.951865 38.896079, -76.9518557 38.8960469, -76.9518262 38.8960135, -76.951784 38.895984, -76.951746 38.895971)",1,16.67,motorway,1,120,1,2300,,,0,0.15,4,1,0.010360472,74.5647284,75,0.008335,,,,,,,,
608,Maine Avenue Southwest,6052271,367,368,1,"LINESTRING (-77.0279866 38.8826908, -77.0280325 38.8827422, -77.0280646 38.8827673, -77.0281056 38.8827879, -77.0281462 38.8827981, -77.0281815 38.8828025)",1,21.91,primary,3,40,2,3600,,,0,0.15,4,1,0.013617154,24.85490947,25,0.032865,,,,,,,,
609,12th Street Southwest,51373070,367,2952,1,"LINESTRING (-77.0279866 38.8826908, -77.0279987 38.8828593)",1,18.77,secondary,4,40,2,3200,,,0,0.15,4,1,0.011665631,24.85490947,25,0.028155,,,,,,,,
610,12th Street Southwest,346876676,368,1751,1,"LINESTRING (-77.0281815 38.8828025, -77.0281753 38.8827653, -77.0281639 38.882721, -77.0281411 38.8826677)",1,15.44,secondary,4,40,2,3200,,,0,0.15,4,1,0.009596022,24.85490947,25,0.02316,,,,,,,,
611,Maine Avenue Southwest,346876757,368,2949,1,"LINESTRING (-77.0281815 38.8828025, -77.0282344 38.8828075, -77.0284351 38.8828072)",1,21.98,primary,3,40,2,3600,,,0,0.15,4,1,0.013660659,24.85490947,25,0.03297,,,,,,,,
612,,6052287,369,370,1,"LINESTRING (-76.996263 38.8632159, -76.9962506 38.863155, -76.9962498 38.8631143, -76.9962511 38.8630773, -76.9962573 38.8630398, -76.9962675 38.8630016, -76.9962972 38.862935)",1,31.88,secondary,4,60,1,1600,,,0,0.15,4,1,0.019813549,37.2823642,35,0.03188,,,,,,,,
613,Howard Road Southeast,470160769,369,1220,1,"LINESTRING (-76.996263 38.8632159, -76.9961217 38.8631203, -76.9960092 38.8630341)",1,29.87,tertiary,5,40,2,2400,,,0,0.15,4,1,0.018564326,24.85490947,25,0.044805,,,,,,,,
614,Howard Road Southeast,470160754,369,2298,1,"LINESTRING (-76.996263 38.8632159, -76.9972799 38.8638515)",1,112.9,tertiary,5,40,1,1200,,,0,0.15,4,1,0.070167806,24.85490947,25,0.16935,,,,,,,,
615,Firth Sterling Avenue Southeast,6061220,370,1220,1,"LINESTRING (-76.9962972 38.862935, -76.9961296 38.8629943, -76.9960092 38.8630341)",1,27.26,secondary,4,40,2,3200,,,0,0.15,4,1,0.0169422,24.85490947,25,0.04089,,,,,,,,
616,Firth Sterling Avenue Southeast,6061220,370,1221,1,"LINESTRING (-76.9962972 38.862935, -76.9967187 38.8627716)",1,40.77,secondary,4,40,2,3200,,,0,0.15,4,1,0.02533872,24.85490947,25,0.061155,,,,,,,,
617,Ohio Drive Southwest,1093448980,371,358,1,"LINESTRING (-77.0502096 38.8865005, -77.0501381 38.8864847, -77.0500601 38.8864694, -77.0498155 38.8864354, -77.0496565 38.8863853)",1,49.75,tertiary,5,40,1,1200,,,0,0.15,4,1,0.030919826,24.85490947,25,0.074625,,,,,,,,
618,,6052313,371,359,1,"LINESTRING (-77.0502096 38.8865005, -77.0501814 38.8865041, -77.0501184 38.8865199, -77.050083 38.8865378, -77.0500475 38.8865575, -77.0500152 38.8865873, -77.0499954 38.8866185, -77.0499816 38.8866539, -77.049979 38.8866767, -77.0499834 38.8867117)",1,34.4,tertiary,5,40,1,1200,,,0,0.15,4,1,0.021379739,24.85490947,25,0.0516,,,,,,,,
619,,6052332,372,373,1,"LINESTRING (-76.9751409 38.8751327, -76.9754075 38.8750814, -76.9755751 38.8750438, -76.9757434 38.8750161, -76.975848 38.8750307, -76.975908 38.875052, -76.975949 38.875074, -76.975985 38.875102, -76.976016 38.875133, -76.97604 38.875168, -76.976053 38.875197, -76.976062 38.875228, -76.976067 38.87526, -76.976067 38.875291, -76.976062 38.875323, -76.976053 38.875354, -76.976038 38.875385, -76.976018 38.875416, -76.975994 38.875444, -76.975966 38.87547, -76.975934 38.875493, -76.975899 38.875513, -76.975865 38.875527, -76.975829 38.875537, -76.975791 38.875544, -76.975753 38.875547, -76.975715 38.875546, -76.9757069 38.8755449, -76.975677 38.875541, -76.9756308 38.8755346, -76.9755235 38.8755089, -76.9753357 38.8754421, -76.9749592 38.8753239)",1,216.6,motorway,1,120,1,2300,,,0,0.15,4,1,0.134617775,74.5647284,75,0.1083,,,,,,,,
620,Anacostia Freeway,50715839,372,2721,1,"LINESTRING (-76.9751409 38.8751327, -76.9759119 38.8748323)",1,74.64,motorway,1,64,2,4600,,,0,0.15,4,1,0.046389062,39.76785515,40,0.069975,,,,,,,,
621,Pennsylvania Avenue Southeast,946400435,373,2716,1,"LINESTRING (-76.9749592 38.8753239, -76.9746766 38.8751959, -76.9745121 38.8751214)",1,44.78,trunk,2,48,4,8800,,,0,0.15,4,1,0.027830951,29.82589136,30,0.055975,,,,,,,,
622,,,374,81,,"LINESTRING (-77.0102431 38.9072462, -77.01331774848506 38.90974527565149)",1,384.8260594,,0,90,1,99999,,,0,0.15,4,1,0.239170951,,55,0.256550706,,,,,0,connector,55.9235463,1
623,,6052343,374,375,1,"LINESTRING (-77.0102431 38.9072462, -77.0101555 38.9072097, -77.0101402 38.9072013, -77.0101266 38.9071898, -77.0101192 38.9071784, -77.0101081 38.907153, -77.0101062 38.9071407, -77.0101064 38.9071285, -77.0101098 38.9071138, -77.0101137 38.9071024, -77.0101503 38.907046)",1,29.09,trunk,2,100,3,6600,,,0,0.15,4,1,0.018079553,62.13727366,60,0.017454,,,,,,,,
624,New York Avenue Northwest,50710193,375,8435,1,"LINESTRING (-77.0101503 38.907046, -77.0108202 38.9068109, -77.0120612 38.9063778, -77.0121644 38.9063392)",1,191.18,trunk,2,100,3,6600,,,0,0.15,4,1,0.118819142,62.13727366,60,0.114708,,,,,,,,
625,,,376,81,,"LINESTRING (-77.0084546 38.9072316, -77.01331774848506 38.90974527565149)",1,505.7684593,,0,90,1,99999,,,0,0.15,4,1,0.314337141,,55,0.337178973,,,,,0,connector,55.9235463,1
626,,6052344,376,377,1,"LINESTRING (-77.0084546 38.9072316, -77.008574 38.907266, -77.0086276 38.9072973, -77.0086464 38.9073391, -77.0086469 38.9073634, -77.0086437 38.907385, -77.0086249 38.9074205, -77.0085817 38.9074555)",1,36.53,trunk,2,100,1,2200,,,0,0.15,4,1,0.022703543,62.13727366,60,0.021918,,,,,,,,
627,New York Avenue Northeast,362659444,377,4954,1,"LINESTRING (-77.0085817 38.9074555, -77.0069304 38.9080283, -77.0066691 38.9081189, -77.006415 38.9082086)",1,205.33,trunk,2,100,3,6600,,,0,0.15,4,1,0.127613424,62.13727366,60,0.123198,,,,,,,,
628,,6052376,378,379,1,"LINESTRING (-76.9705694 38.8887652, -76.9704675 38.8888947, -76.97038 38.889006, -76.970334 38.889072, -76.970279 38.889167, -76.970245 38.889232, -76.970214 38.889297, -76.970172 38.889397, -76.970146 38.889476, -76.970136 38.889516, -76.9701183 38.8896098, -76.970113 38.889638, -76.970103 38.889823, -76.970111 38.889929, -76.970144 38.890097, -76.970184 38.89022, -76.970255 38.890368, -76.9703683 38.8905523, -76.9707062 38.8909761)",1,267,primary,3,80,1,1800,,,0,0.15,4,1,0.165941579,49.70981893,50,0.20025,,,,,,,,
629,Independence Avenue Southeast,50716084,378,2741,1,"LINESTRING (-76.9705694 38.8887652, -76.9702878 38.8889949, -76.9700276 38.8891807, -76.9698318 38.8892997, -76.9695395 38.8894458, -76.9692954 38.8895377, -76.9689682 38.8896379, -76.9687187 38.8896859, -76.9684934 38.8897193)",1,213.43,primary,3,48,3,5400,,,0,0.15,4,1,0.132647607,29.82589136,30,0.2667875,,,,,,,,
630,C Street Northeast,50716083,379,2740,1,"LINESTRING (-76.9707062 38.8909761, -76.970833 38.891097, -76.971 38.891261)",1,40.62,primary,3,80,4,7200,,,0,0.15,4,1,0.025245494,49.70981893,50,0.030465,,,,,,,,
631,,6052382,380,381,1,"LINESTRING (-77.0379359 38.8869492, -77.0378577 38.8869684, -77.0377869 38.8869901, -77.0377359 38.8870153, -77.0376855 38.8870491, -77.0376419 38.8870789, -77.0376087 38.887115, -77.037578 38.8871614, -77.0375552 38.8872065, -77.0375331 38.8872585, -77.0375222 38.8873046, -77.0375244 38.8873545, -77.0375318 38.887407, -77.0375481 38.8874605, -77.0375703 38.8875075, -77.0376054 38.8875522, -77.0376609 38.8875998, -77.0377593 38.8876637, -77.0380617 38.887811)",1,135.17,primary,3,80,1,1800,,,0,0.15,4,1,0.084008701,49.70981893,50,0.1013775,,,,,,,,
632,Independence Avenue Southwest,302405640,380,4751,1,"LINESTRING (-77.0379359 38.8869492, -77.0376389 38.8869429)",1,25.72,primary,3,80,3,5400,,,0,0.15,4,1,0.015985084,49.70981893,50,0.01929,,,,,,,,
633,Independence Avenue Southwest,397277252,381,5177,1,"LINESTRING (-77.0380617 38.887811, -77.0382042 38.8878417)",1,12.8,primary,3,40,3,5400,,,0,0.15,4,1,0.007955252,24.85490947,25,0.0192,,,,,,,,
634,,6052388,382,383,1,"LINESTRING (-77.0212573 38.8825563, -77.022603 38.8826881, -77.0228825 38.8827078, -77.0231582 38.8827226, -77.0234463 38.8827288, -77.024568 38.8827483, -77.0251162 38.8827569)",1,335.14,motorway,1,120,3,6900,,,0,0.15,4,1,0.208290864,74.5647284,75,0.16757,,,,,,,,
635,Southwest Freeway,121980285,382,3316,1,"LINESTRING (-77.0212573 38.8825563, -77.0225132 38.8825851, -77.0227901 38.8825897, -77.0230695 38.8825892, -77.0233475 38.8825831, -77.0235961 38.8825753, -77.023903 38.8825591, -77.0241898 38.8825427, -77.024475 38.8825225, -77.024754 38.8825062, -77.0250297 38.8825023, -77.0257299 38.8825018)",1,387.52,motorway,1,64,3,6900,,,0,0.15,4,1,0.240845245,39.76785515,40,0.3633,,,,,,,,
636,,297204280,383,3333,1,"LINESTRING (-77.0251162 38.8827569, -77.0256652 38.8827938, -77.0262845 38.8828104, -77.0263547 38.8828144, -77.0264319 38.8828228, -77.0265136 38.8828327, -77.0265917 38.882848, -77.0266328 38.8828555, -77.0267103 38.8828761, -77.0267505 38.8828903, -77.0267982 38.8829127, -77.0268435 38.8829371, -77.02689 38.8829677, -77.0269312 38.883004, -77.0269628 38.8830337, -77.0269866 38.8830648, -77.0270159 38.8831035, -77.027035 38.8831377, -77.0270494 38.8831781, -77.0270558 38.8832207, -77.0270585 38.8832638, -77.0270535 38.8833158, -77.0270385 38.883514)",1,222.67,motorway,1,120,1,2300,,,0,0.15,4,1,0.138390305,74.5647284,75,0.111335,,,,,,,,
637,,297204298,383,4665,1,"LINESTRING (-77.0251162 38.8827569, -77.0256618 38.8827508, -77.0263514 38.8827581, -77.0264731 38.8827606, -77.026623 38.8827642, -77.0267731 38.8827652, -77.0270559 38.8827543, -77.02719 38.8827445, -77.0273168 38.8827361)",1,190.62,motorway,1,120,3,6900,,,0,0.15,4,1,0.1184711,74.5647284,75,0.09531,,,,,,,,
638,,6052391,384,385,1,"LINESTRING (-77.0401893 38.9056478, -77.0403144 38.905691, -77.0403486 38.9057049, -77.0404012 38.9057275, -77.0404294 38.9057493, -77.0404603 38.9057857, -77.0404765 38.9058069)",1,31.41,secondary,4,60,2,3200,,,0,0.15,4,1,0.019521442,37.2823642,35,0.03141,,,,,,,,
639,M Street Northwest,697824964,384,8280,1,"LINESTRING (-77.0401893 38.9056478, -77.0406804 38.9056444, -77.0408849 38.9056457, -77.0410321 38.9056457)",1,72.93,secondary,4,60,3,4800,,,0,0.15,4,1,0.04532629,37.2823642,35,0.07293,,,,,,,,
640,,697824963,385,7176,1,"LINESTRING (-77.0404765 38.9058069, -77.0405079 38.9058651)",1,7.02,secondary,4,60,2,3200,,,0,0.15,4,1,0.004362958,37.2823642,35,0.00702,,,,,,,,
641,,6052399,386,387,1,"LINESTRING (-77.0505747 38.909389, -77.0507398 38.9093595, -77.0508052 38.9093518, -77.0508637 38.9093465, -77.0511927 38.9093497, -77.0513975 38.9093487, -77.0517182 38.9093292)",1,99.5,primary,3,80,1,1800,,,0,0.15,4,1,0.061839652,49.70981893,50,0.074625,,,,,,,,
642,Rock Creek and Potomac Parkway Northwest,435101941,386,388,1,"LINESTRING (-77.0505747 38.909389, -77.0506774 38.9092917, -77.0507559 38.9092346, -77.0508439 38.9091767, -77.0509149 38.9091381, -77.050993 38.9091054, -77.0510829 38.909072, -77.0511705 38.9090485, -77.0512506 38.9090311, -77.0513545 38.9090144)",1,81.45,primary,3,56,2,3600,,,0,0.15,4,1,0.050621504,34.79687325,35,0.087267857,,,,,,,,
643,Rock Creek and Potomac Parkway Northwest,435101940,386,4221,1,"LINESTRING (-77.0505747 38.909389, -77.0505218 38.9094508, -77.0504826 38.9095053, -77.0504417 38.9095686, -77.0504178 38.9096278, -77.0503997 38.9096904, -77.050389 38.909747, -77.0503814 38.9098108)",1,50.6,primary,3,56,2,3600,,,0,0.15,4,1,0.031448104,34.79687325,35,0.054214286,,,,,,,,
644,,6052400,387,388,1,"LINESTRING (-77.0517182 38.9093292, -77.0514006 38.9093037, -77.0513181 38.9092915, -77.0512775 38.9092769, -77.051262 38.9092682, -77.0512361 38.909242, -77.0512234 38.909219, -77.0512196 38.9091953, -77.0512262 38.909165, -77.0512425 38.9091376, -77.0512672 38.9091081, -77.0513545 38.9090144)",1,73.09,primary,3,80,1,1800,,,0,0.15,4,1,0.04542573,49.70981893,50,0.0548175,,,,,,,,
645,,50524896,387,1778,1,"LINESTRING (-77.0517182 38.9093292, -77.0520315 38.9093273, -77.0520829 38.9093303, -77.0521365 38.9093383, -77.0521834 38.9093495, -77.0522262 38.9093636, -77.0522805 38.9093871, -77.0523102 38.9094058, -77.0523515 38.9094406, -77.0523821 38.9094727, -77.0524081 38.9095095, -77.0524272 38.90955, -77.0524351 38.9095734, -77.0524395 38.9096136, -77.0524429 38.9096618)",1,84.96,primary,3,80,1,1800,,,0,0.15,4,1,0.052802983,49.70981893,50,0.06372,,,,,,,,
646,Rock Creek and Potomac Parkway Northwest,435101941,388,386,1,"LINESTRING (-77.0513545 38.9090144, -77.0512506 38.9090311, -77.0511705 38.9090485, -77.0510829 38.909072, -77.050993 38.9091054, -77.0509149 38.9091381, -77.0508439 38.9091767, -77.0507559 38.9092346, -77.0506774 38.9092917, -77.0505747 38.909389)",1,81.45,primary,3,56,2,3600,,,0,0.15,4,1,0.050621504,34.79687325,35,0.087267857,,,,,,,,
647,Rock Creek and Potomac Parkway Northwest,435101942,388,5851,1,"LINESTRING (-77.0513545 38.9090144, -77.0514418 38.909006, -77.0515252 38.9090026, -77.0516201 38.9090033, -77.0517333 38.9090106, -77.052353 38.9090559, -77.0524822 38.9090618, -77.0526061 38.9090575, -77.0527353 38.9090482, -77.0528436 38.9090314, -77.052974 38.908998, -77.0530988 38.9089583, -77.053228 38.9089081, -77.0533529 38.9088525, -77.0534619 38.9087954, -77.053569 38.908735, -77.0536798 38.9086643, -77.0537756 38.9085927, -77.0538745 38.9085138, -77.0539645 38.9084355, -77.054052 38.9083488, -77.0541438 38.908249, -77.0542215 38.9081661, -77.0543013 38.9080679, -77.054374 38.9079646, -77.0544342 38.9078663, -77.0544945 38.9077698, -77.0545575 38.9076466, -77.0555445 38.9055621, -77.0555982 38.9054605, -77.0556576 38.9053542, -77.0557353 38.9052321, -77.0558047 38.9051286, -77.0558708 38.9050397, -77.0560557 38.9048002)",1,693.44,primary,3,56,2,3600,,,0,0.15,4,1,0.430975761,34.79687325,35,0.742971429,,,,,,,,
648,,6052401,389,390,1,"LINESTRING (-76.985376 38.910336, -76.985436 38.910411, -76.985472 38.91048, -76.9854912 38.9105528, -76.985496 38.910582, -76.98549 38.9106391, -76.985482 38.910716)",1,44.59,tertiary,5,40,1,1200,,,0,0.15,4,1,0.027712865,24.85490947,25,0.066885,,,,,,,,
649,Mount Olivet Road Northeast,589905603,389,819,1,"LINESTRING (-76.985376 38.910336, -76.9850679 38.9102269, -76.984992 38.9102)",1,36.5,secondary,4,60,2,3200,,,0,0.15,4,1,0.022684897,37.2823642,35,0.0365,,,,,,,,
650,Mount Olivet Road Northeast,1031096832,389,6919,1,"LINESTRING (-76.985376 38.910336, -76.9854408 38.9103587)",1,6.15,secondary,4,60,2,3200,,,0,0.15,4,1,0.00382225,37.2823642,35,0.00615,,,,,,,,
