link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,vdf_free_speed_in_mph,from_biway,is_link
9845,Battersby Avenue,6520685,4758,4757,1,"LINESTRING (-121.9858597 47.2072932, -121.985993 47.2073596, -121.9863521 47.2075384, -121.9867042 47.2077137, -121.9867809 47.2077519, -121.9868781 47.2078023, -121.9875856 47.2081689, -121.9876387 47.2081962, -121.9877601 47.2082515, -121.9884701 47.2085748, -121.988583 47.2086263, -121.9891281 47.208879, -121.989438 47.2090227, -121.9895347 47.2090409, -121.9896251 47.2090448)",1,346.25,tertiary,5,40,1,1200,,,0,0.15,4,1,0.215195774,24.85490947,25,0.519375,,,,,,,,
9846,Battersby Avenue,6520685,4758,4759,1,"LINESTRING (-121.9858597 47.2072932, -121.9854527 47.2071044, -121.9849787 47.2068845, -121.9843801 47.2066236, -121.9842629 47.2065992, -121.9841391 47.2065727, -121.9839181 47.2065526, -121.9838655 47.2065478, -121.9836669 47.206546, -121.9830438 47.2065402, -121.9828221 47.2065382, -121.9827319 47.2065384, -121.9823766 47.2065394, -121.981941 47.2065406, -121.9813661 47.2065421, -121.981008 47.206543, -121.980536 47.2065487, -121.9790251 47.2065573)",1,539.9,tertiary,5,40,1,1200,,,0,0.15,4,1,0.335550031,24.85490947,25,0.80985,,,,,,,,
9847,Cole Street,220950422,4758,10418,1,"LINESTRING (-121.9858597 47.2072932, -121.9875671 47.2056912, -121.9876328 47.2056296, -121.9877007 47.2055657, -121.9877604 47.2055052, -121.9878163 47.2054488, -121.9878329 47.2054339, -121.9878977 47.2053758, -121.988313 47.2049676, -121.9884432 47.2048338, -121.9891321 47.2041643)",1,426.84,tertiary,5,40,1,1200,,,0,0.15,4,1,0.265282784,24.85490947,25,0.64026,,,,,,,,
9848,Cole Street,220950422,4758,10419,1,"LINESTRING (-121.9858597 47.2072932, -121.9854663 47.2076889, -121.9851553 47.2080017, -121.9847783 47.2083809, -121.9847266 47.2084329, -121.9843973 47.2087641, -121.9843902 47.2087757, -121.9843563 47.208831, -121.9843319 47.2089144, -121.9843322 47.2092697, -121.9843323 47.209461, -121.9843326 47.2099282, -121.9843329 47.2102748, -121.9843329 47.2103362, -121.9843332 47.2106839, -121.9843332 47.210743, -121.9843333 47.2108246, -121.9843336 47.2111966, -121.9843339 47.2116414)",1,518.11,tertiary,5,40,1,1200,,,0,0.15,4,1,0.322007458,24.85490947,25,0.777165,,,,,,,,
9849,Southeast 440th Street,220950423,4759,3320,1,"LINESTRING (-121.9790251 47.2065573, -121.9769579 47.2065432, -121.9684619 47.206567, -121.9679657 47.2065736, -121.9677339 47.2065767, -121.9671144 47.2065774, -121.9658518 47.2065787, -121.9657745 47.206578, -121.9641135 47.2065611, -121.9634683 47.2065466, -121.9633654 47.2065443)",1,1183.02,tertiary,5,56,2,2400,,,0,0.15,4,1,0.735251709,34.79687325,35,1.267521429,,,,,,,,
9850,Battersby Avenue,6520685,4759,4758,1,"LINESTRING (-121.9790251 47.2065573, -121.980536 47.2065487, -121.981008 47.206543, -121.9813661 47.2065421, -121.981941 47.2065406, -121.9823766 47.2065394, -121.9827319 47.2065384, -121.9828221 47.2065382, -121.9830438 47.2065402, -121.9836669 47.206546, -121.9838655 47.2065478, -121.9839181 47.2065526, -121.9841391 47.2065727, -121.9842629 47.2065992, -121.9843801 47.2066236, -121.9849787 47.2068845, -121.9854527 47.2071044, -121.9858597 47.2072932)",1,539.9,tertiary,5,40,1,1200,,,0,0.15,4,1,0.335550031,24.85490947,25,0.80985,,,,,,,,
9851,35th Avenue Southwest,6520848,4760,4761,1,"LINESTRING (-122.3768788 47.2935059, -122.37688 47.2937207, -122.3768773 47.2944844, -122.3768716 47.2953121)",1,200.84,tertiary,5,40,1,1200,,,0,0.15,4,1,0.124822871,24.85490947,25,0.30126,,,,,,,,
9852,Southwest 344th Street,1074406334,4760,24733,1,"LINESTRING (-122.3768788 47.2935059, -122.3757868 47.2934992)",1,82.36,tertiary,5,56,2,2400,,,0,0.15,4,1,0.051187073,34.79687325,35,0.088242857,,,,,,,,
9853,35th Avenue Southwest,621671494,4761,1516,1,"LINESTRING (-122.3768716 47.2953121, -122.376867 47.2957505, -122.3768623 47.2961866, -122.3768575 47.2965528, -122.3768574 47.2966052, -122.376857 47.2971165)",1,200.64,tertiary,5,40,1,1200,,,0,0.15,4,1,0.124698571,24.85490947,25,0.30096,,,,,,,,
9854,35th Avenue Southwest,6520848,4761,4760,1,"LINESTRING (-122.3768716 47.2953121, -122.3768773 47.2944844, -122.37688 47.2937207, -122.3768788 47.2935059)",1,200.84,tertiary,5,40,1,1200,,,0,0.15,4,1,0.124822871,24.85490947,25,0.30126,,,,,,,,
9855,Bel-Red Road,6521075,4762,4763,1,"LINESTRING (-122.1143219 47.6460886, -122.114361 47.6461912, -122.1153938 47.6483077, -122.1154047 47.6483288, -122.1157097 47.6489549, -122.1163347 47.6501849, -122.1166092 47.6507781, -122.1166737 47.6509188)",1,565.3,secondary,4,56,2,3200,,,0,0.15,4,1,0.351336234,34.79687325,35,0.605678571,,,,,,,,
9856,Northeast 40th Street,428070554,4762,6278,1,"LINESTRING (-122.1143219 47.6460886, -122.114496 47.6460894, -122.1155502 47.6460897)",1,92.02,secondary,4,60,1,1600,,,0,0.15,4,1,0.057190802,37.2823642,35,0.09202,,,,,,,,
9857,Bel-Red Road,428070520,4762,18010,1,"LINESTRING (-122.1143219 47.6460886, -122.114276 47.645972, -122.1142498 47.6458169, -122.1142474 47.6456868, -122.1142514 47.6456511)",1,49.22,secondary,4,64,2,3200,,,0,0.15,4,1,0.030590429,39.76785515,40,0.04614375,,,,,,,,
9858,Northeast 40th Street,428070559,4762,18014,1,"LINESTRING (-122.1143219 47.6460886, -122.1141615 47.6460865, -122.1138552 47.6460849)",1,34.96,secondary,4,60,1,1600,,,0,0.15,4,1,0.021727781,37.2823642,35,0.03496,,,,,,,,
9859,Bel-Red Road,6521075,4763,4762,1,"LINESTRING (-122.1166737 47.6509188, -122.1166092 47.6507781, -122.1163347 47.6501849, -122.1157097 47.6489549, -122.1154047 47.6483288, -122.1153938 47.6483077, -122.114361 47.6461912, -122.1143219 47.6460886)",1,565.3,secondary,4,56,2,3200,,,0,0.15,4,1,0.351336234,34.79687325,35,0.605678571,,,,,,,,
9860,West Lake Sammamish Parkway Northeast,428084115,4763,18657,1,"LINESTRING (-122.1166737 47.6509188, -122.1167305 47.6510607, -122.1167754 47.6511946)",1,31.61,secondary,4,56,1,1600,,,0,0.15,4,1,0.019645743,34.79687325,35,0.033867857,,,,,,,,
9861,West Lake Sammamish Parkway Northeast,1274718125,4763,18663,1,"LINESTRING (-122.1166737 47.6509188, -122.1165316 47.6509487, -122.1164666 47.6509623, -122.1164165 47.650967, -122.1163692 47.6509645, -122.1163113 47.6509512)",1,28.17,secondary,4,60,1,1600,,,0,0.15,4,1,0.017507769,37.2823642,35,0.02817,,,,,,,,
9862,4th Avenue Southwest,399153038,4764,3546,1,"LINESTRING (-122.3391755 47.4659459, -122.3391752 47.4660476, -122.3391749 47.4661266, -122.3391744 47.4662817, -122.3391739 47.4663926, -122.3391737 47.4664901, -122.3391735 47.4665534, -122.339173 47.4667444, -122.339173 47.4668373)",1,99.12,tertiary,5,40,1,1200,,,0,0.15,4,1,0.06160348,24.85490947,25,0.14868,,,,,,,,
9863,Southwest 153rd Street,6521119,4764,4765,1,"LINESTRING (-122.3391755 47.4659459, -122.3393423 47.4659442, -122.3399996 47.4659369, -122.3401146 47.4659356, -122.340181 47.4659349, -122.340435 47.4659321, -122.3406593 47.4659296, -122.340847 47.465928, -122.3411082 47.4659257, -122.3412158 47.4659248, -122.3413934 47.4659232, -122.3415771 47.4659217, -122.341743 47.4659202, -122.341873 47.4659191, -122.3419949 47.465917, -122.3421697 47.465914, -122.3423232 47.4659113, -122.3424834 47.4659095, -122.3425149 47.4659092, -122.3426547 47.4659077, -122.3427524 47.4659066, -122.3428279 47.4659057, -122.3429171 47.4659047, -122.3430876 47.4659029, -122.3431217 47.4659025, -122.343395 47.4658995, -122.3435963 47.4658973, -122.3436393 47.4658968, -122.3437203 47.465896, -122.3439886 47.465893, -122.344395 47.4658885, -122.3445454 47.4658869)",1,403.72,tertiary,5,40,2,2400,,,0,0.15,4,1,0.250913611,24.85490947,25,0.60558,,,,,,,,
9864,Southwest 153rd Street,6521119,4764,4766,1,"LINESTRING (-122.3391755 47.4659459, -122.3390586 47.4659475, -122.3387221 47.4659509, -122.3384554 47.4659539, -122.3384269 47.4659542, -122.3382453 47.4659562, -122.3379306 47.4659596, -122.337827 47.4659607, -122.3375412 47.4659639, -122.3373247 47.4659663, -122.337221 47.4659666, -122.3370819 47.465967, -122.3368641 47.4659702, -122.3366763 47.4659729, -122.3365409 47.4659749, -122.3364265 47.4659762, -122.3362139 47.4659785, -122.3360603 47.4659802, -122.3358776 47.4659822, -122.3356559 47.4659846, -122.3352674 47.4659889, -122.3351707 47.46599, -122.3351226 47.4659905, -122.3349117 47.4659928, -122.3346131 47.4659961, -122.3345731 47.4659965, -122.3343778 47.4659987, -122.3340827 47.466002, -122.3340421 47.4660024, -122.3338843 47.4660034)",1,397.8,tertiary,5,40,2,2400,,,0,0.15,4,1,0.247234307,24.85490947,25,0.5967,,,,,,,,
9865,4th Avenue Southwest,399153038,4764,8414,1,"LINESTRING (-122.3391755 47.4659459, -122.339178 47.4658567, -122.3391833 47.4654992, -122.3392002 47.4650532)",1,99.28,tertiary,5,40,1,1200,,,0,0.15,4,1,0.061702921,24.85490947,25,0.14892,,,,,,,,
9866,Southwest 153rd Street,6521119,4765,4764,1,"LINESTRING (-122.3445454 47.4658869, -122.344395 47.4658885, -122.3439886 47.465893, -122.3437203 47.465896, -122.3436393 47.4658968, -122.3435963 47.4658973, -122.343395 47.4658995, -122.3431217 47.4659025, -122.3430876 47.4659029, -122.3429171 47.4659047, -122.3428279 47.4659057, -122.3427524 47.4659066, -122.3426547 47.4659077, -122.3425149 47.4659092, -122.3424834 47.4659095, -122.3423232 47.4659113, -122.3421697 47.465914, -122.3419949 47.465917, -122.341873 47.4659191, -122.341743 47.4659202, -122.3415771 47.4659217, -122.3413934 47.4659232, -122.3412158 47.4659248, -122.3411082 47.4659257, -122.340847 47.465928, -122.3406593 47.4659296, -122.340435 47.4659321, -122.340181 47.4659349, -122.3401146 47.4659356, -122.3399996 47.4659369, -122.3393423 47.4659442, -122.3391755 47.4659459)",1,403.72,tertiary,5,40,2,2400,,,0,0.15,4,1,0.250913611,24.85490947,25,0.60558,,,,,,,,
9867,Ambaum Boulevard Southwest,428100225,4765,19496,1,"LINESTRING (-122.3445454 47.4658869, -122.3445937 47.4659686, -122.344639 47.4660545, -122.3446433 47.4660623, -122.3446937 47.4661526, -122.3448025 47.4663473)",1,54.72,secondary,4,56,2,3200,,,0,0.15,4,1,0.034008701,34.79687325,35,0.058628571,,,,,,,,
9868,Ambaum Boulevard Southwest,428100755,4765,19539,1,"LINESTRING (-122.3445454 47.4658869, -122.3444723 47.4657594, -122.3443876 47.4655945)",1,34.62,secondary,4,56,2,3200,,,0,0.15,4,1,0.02151647,34.79687325,35,0.037092857,,,,,,,,
9869,Southwest 153rd Street,6521119,4766,4764,1,"LINESTRING (-122.3338843 47.4660034, -122.3340421 47.4660024, -122.3340827 47.466002, -122.3343778 47.4659987, -122.3345731 47.4659965, -122.3346131 47.4659961, -122.3349117 47.4659928, -122.3351226 47.4659905, -122.3351707 47.46599, -122.3352674 47.4659889, -122.3356559 47.4659846, -122.3358776 47.4659822, -122.3360603 47.4659802, -122.3362139 47.4659785, -122.3364265 47.4659762, -122.3365409 47.4659749, -122.3366763 47.4659729, -122.3368641 47.4659702, -122.3370819 47.465967, -122.337221 47.4659666, -122.3373247 47.4659663, -122.3375412 47.4659639, -122.337827 47.4659607, -122.3379306 47.4659596, -122.3382453 47.4659562, -122.3384269 47.4659542, -122.3384554 47.4659539, -122.3387221 47.4659509, -122.3390586 47.4659475, -122.3391755 47.4659459)",1,397.8,tertiary,5,40,2,2400,,,0,0.15,4,1,0.247234307,24.85490947,25,0.5967,,,,,,,,
9870,1st Avenue South,698237851,4766,17424,1,"LINESTRING (-122.3338843 47.4660034, -122.3338833 47.465928, -122.3338803 47.4656656, -122.3338793 47.4655498, -122.3338805 47.465415, -122.333883 47.4651887, -122.3338845 47.4650984, -122.3338855 47.4650161, -122.3338897 47.4646491, -122.3338949 47.4642051, -122.3338977 47.4639673, -122.3338998 47.4637876, -122.3339002 47.4637495)",1,250.63,secondary,4,56,2,3200,,,0,0.15,4,1,0.155767557,34.79687325,35,0.268532143,,,,,,,,
9871,1st Avenue South,698237853,4766,22905,1,"LINESTRING (-122.3338843 47.4660034, -122.3338352 47.4661143, -122.3338428 47.4663576)",1,39.93,secondary,4,56,2,3200,,,0,0.15,4,1,0.024816656,34.79687325,35,0.042782143,,,,,,,,
9872,,,4767,108,,"LINESTRING (-122.3252867 47.6189193, -122.32601927031271 47.61932789665775)",1,71.38935347,,0,90,1,99999,,,0,0.15,4,1,0.044368772,,55,0.047592902,,,,,connector,55.9235463,1,0
9873,East Olive Way,6521205,4767,4768,1,"LINESTRING (-122.3252867 47.6189193, -122.3252533 47.6189531, -122.3252263 47.6189803, -122.3251792 47.6190246, -122.3250902 47.619096, -122.3250121 47.6191589, -122.3249888 47.6191761, -122.3248753 47.6192588, -122.3247506 47.6193377, -122.3246594 47.6193914)",1,70.72,secondary,4,40,1,1600,,,0,0.15,4,1,0.043952766,24.85490947,25,0.10608,,,,,,,,
9874,East Olive Way,621088608,4767,14744,1,"LINESTRING (-122.3252867 47.6189193, -122.3253252 47.6188798, -122.3253638 47.6188357, -122.3254821 47.6186954, -122.3255688 47.6185857, -122.325639 47.6184961)",1,53.98,secondary,4,40,2,3200,,,0,0.15,4,1,0.033548788,24.85490947,25,0.08097,,,,,,,,
9875,East Olive Way,6521205,4768,4767,1,"LINESTRING (-122.3246594 47.6193914, -122.3247506 47.6193377, -122.3248753 47.6192588, -122.3249888 47.6191761, -122.3250121 47.6191589, -122.3250902 47.619096, -122.3251792 47.6190246, -122.3252263 47.6189803, -122.3252533 47.6189531, -122.3252867 47.6189193)",1,70.72,secondary,4,40,1,1600,,,0,0.15,4,1,0.043952766,24.85490947,25,0.10608,,,,,,,,
9876,East Olive Way,749754755,4768,23311,1,"LINESTRING (-122.3246594 47.6193914, -122.3245286 47.6194615, -122.3244012 47.6195221, -122.3242762 47.6195759)",1,35.33,secondary,4,40,1,1600,,,0,0.15,4,1,0.021957738,24.85490947,25,0.052995,,,,,,,,
9877,Franklin Avenue East,6521232,4769,4770,1,"LINESTRING (-122.3221289 47.6487085, -122.3220655 47.6487891, -122.3219776 47.6489026, -122.3218115 47.6491175, -122.3213076 47.6497654, -122.3212665 47.6498189, -122.3212518 47.6498368, -122.3206139 47.6506443, -122.3205563 47.6506741, -122.3204882 47.65071)",1,255.25,tertiary,5,40,1,1200,,,0,0.15,4,1,0.158638906,24.85490947,25,0.382875,,,,,,,,
9878,Harvard Avenue East,397574484,4769,14731,1,"LINESTRING (-122.3221289 47.6487085, -122.322128 47.6487886, -122.322128 47.6495896)",1,97.97,secondary,4,40,1,1600,,,0,0.15,4,1,0.060888751,24.85490947,25,0.146955,,,,,,,,
9879,Harvard Avenue East,1364244230,4769,25864,1,"LINESTRING (-122.3221289 47.6487085, -122.322127 47.6486194, -122.3221257 47.6485083)",1,22.26,secondary,4,40,1,1600,,,0,0.15,4,1,0.01383468,24.85490947,25,0.03339,,,,,,,,
9880,Franklin Avenue East,6521232,4770,4769,1,"LINESTRING (-122.3204882 47.65071, -122.3205563 47.6506741, -122.3206139 47.6506443, -122.3212518 47.6498368, -122.3212665 47.6498189, -122.3213076 47.6497654, -122.3218115 47.6491175, -122.3219776 47.6489026, -122.3220655 47.6487891, -122.3221289 47.6487085)",1,255.25,tertiary,5,40,1,1200,,,0,0.15,4,1,0.158638906,24.85490947,25,0.382875,,,,,,,,
9881,Fuhrman Avenue East,808594359,4770,23656,1,"LINESTRING (-122.3204882 47.65071, -122.3205379 47.650768, -122.3209099 47.6511995, -122.3210543 47.6513703, -122.3211059 47.6514222, -122.3211665 47.6514701, -122.321225 47.6515049)",1,104.58,tertiary,5,40,1,1200,,,0,0.15,4,1,0.064996892,24.85490947,25,0.15687,,,,,,,,
9882,Fuhrman Avenue East,990995420,4770,24294,1,"LINESTRING (-122.3204882 47.65071, -122.3204164 47.65063, -122.3198754 47.6500255, -122.3198197 47.6499639, -122.3197695 47.6499074)",1,104.23,tertiary,5,40,1,1200,,,0,0.15,4,1,0.064779366,24.85490947,25,0.156345,,,,,,,,
9883,Southeast 472nd Street,237331731,4772,3277,1,"LINESTRING (-121.9842188 47.1775832, -121.9844036 47.17751, -121.9846644 47.1775115, -121.9848159 47.1775124, -121.9932269 47.1775629, -121.9936575 47.177555, -121.9944085 47.1775412, -121.9945433 47.1774976, -121.9945815 47.1774941)",1,786.62,tertiary,5,40,2,2400,,,0,0.15,4,1,0.488887508,24.85490947,25,1.17993,,,,,,,,
9884,268th Avenue Southeast,6521348,4772,4773,1,"LINESTRING (-121.9842188 47.1775832, -121.9841868 47.1777563, -121.9842021 47.1782952, -121.9842122 47.1793793, -121.984224 47.1806497, -121.984226 47.1808648, -121.9842262 47.1808904, -121.984224 47.1812621, -121.984246 47.1842418, -121.9842503 47.1849176, -121.9842518 47.1850324, -121.9842457 47.1857281, -121.9842455 47.1861548, -121.9842442 47.1872042, -121.9842447 47.1875262, -121.9842518 47.187882, -121.9842483 47.1885927, -121.9842467 47.1889049, -121.98424 47.1902598, -121.9842399 47.1902894)",1,1413.05,tertiary,5,56,2,2400,,,0,0.15,4,1,0.878216283,34.79687325,35,1.513982143,,,,,,,,
9885,268th Avenue Southeast,6521348,4773,4772,1,"LINESTRING (-121.9842399 47.1902894, -121.98424 47.1902598, -121.9842467 47.1889049, -121.9842483 47.1885927, -121.9842518 47.187882, -121.9842447 47.1875262, -121.9842442 47.1872042, -121.9842455 47.1861548, -121.9842457 47.1857281, -121.9842518 47.1850324, -121.9842503 47.1849176, -121.984246 47.1842418, -121.984224 47.1812621, -121.9842262 47.1808904, -121.984226 47.1808648, -121.984224 47.1806497, -121.9842122 47.1793793, -121.9842021 47.1782952, -121.9841868 47.1777563, -121.9842188 47.1775832)",1,1413.05,tertiary,5,56,2,2400,,,0,0.15,4,1,0.878216283,34.79687325,35,1.513982143,,,,,,,,
9886,268th Avenue Southeast,758831618,4773,23375,1,"LINESTRING (-121.9842399 47.1902894, -121.9842424 47.1903987)",1,12.16,tertiary,5,56,2,2400,,,0,0.15,4,1,0.007557489,34.79687325,35,0.013028571,,,,,,,,
9887,62nd Avenue South,6521509,4774,3478,1,"LINESTRING (-122.2570919 47.4285233, -122.2570468 47.4288781, -122.2570021 47.4292292, -122.2569446 47.4297279, -122.256933 47.4298286, -122.2568677 47.4303949, -122.2568396 47.4306594, -122.2567923 47.4311048, -122.2567392 47.4316053, -122.2567164 47.4316612, -122.2566872 47.4316861)",1,353.72,tertiary,5,40,1,1200,,,0,0.15,4,1,0.219838409,24.85490947,25,0.53058,,,,,,,,
9888,62nd Avenue South,621426653,4774,17955,1,"LINESTRING (-122.2570919 47.4285233, -122.2571017 47.4278985, -122.2571026 47.4278382, -122.2570985 47.4276304, -122.2570974 47.4275137, -122.2570961 47.4274082, -122.25709 47.4266897)",1,203.9,tertiary,5,40,1,1200,,,0,0.15,4,1,0.126724674,24.85490947,25,0.30585,,,,,,,,
9889,62nd Avenue South,6521520,4775,4776,1,"LINESTRING (-122.2558481 47.5147783, -122.2558487 47.5147204, -122.2558632 47.51342, -122.2558638 47.5133603, -122.255873 47.5117312, -122.2558733 47.5116737, -122.2558746 47.5116127, -122.2559122 47.5097917, -122.2559136 47.5097247)",1,561.96,tertiary,5,40,1,1200,,,0,0.15,4,1,0.34926041,24.85490947,25,0.84294,,,,,,,,
9890,Waters Avenue South,962084235,4775,9265,1,"LINESTRING (-122.2558481 47.5147783, -122.2546698 47.5138857, -122.254378 47.5136613, -122.2540966 47.5134448, -122.2535069 47.5129785)",1,266.41,tertiary,5,40,2,2400,,,0,0.15,4,1,0.165574891,24.85490947,25,0.399615,,,,,,,,
9891,62nd Avenue South,6521520,4776,4775,1,"LINESTRING (-122.2559136 47.5097247, -122.2559122 47.5097917, -122.2558746 47.5116127, -122.2558733 47.5116737, -122.255873 47.5117312, -122.2558638 47.5133603, -122.2558632 47.51342, -122.2558487 47.5147204, -122.2558481 47.5147783)",1,561.96,tertiary,5,40,1,1200,,,0,0.15,4,1,0.34926041,24.85490947,25,0.84294,,,,,,,,
9892,62nd Avenue South,932011173,4776,22130,1,"LINESTRING (-122.2559136 47.5097247, -122.2559136 47.5096565, -122.2559133 47.5082005)",1,169.48,tertiary,5,40,1,1200,,,0,0.15,4,1,0.105332505,24.85490947,25,0.25422,,,,,,,,
9893,South 199th Street,6521636,4777,4778,1,"LINESTRING (-122.3352764 47.4239497, -122.3350564 47.4239498, -122.3347738 47.4239369, -122.3342268 47.4239251, -122.3340936 47.4239267, -122.3339913 47.4239342, -122.3338763 47.4239502, -122.333777 47.4239704, -122.3336407 47.4240135, -122.3334178 47.4240945, -122.3333549 47.4241059, -122.333303 47.4241074, -122.333263 47.4241045, -122.3331996 47.4240824, -122.3331465 47.4240563, -122.3330078 47.4239572, -122.3329296 47.4239053, -122.3328316 47.4238492, -122.3327263 47.4237996, -122.3325907 47.4237485, -122.3323568 47.423683, -122.332139 47.4236557, -122.3317249 47.4236327, -122.330737 47.4236034, -122.3298452 47.4235986, -122.3293382 47.4236193, -122.3291221 47.4236099, -122.3289643 47.4235745, -122.3287905 47.4235089, -122.3286023 47.4234077, -122.3284389 47.4232888)",1,546.9,tertiary,5,40,2,2400,,,0,0.15,4,1,0.339900559,24.85490947,25,0.82035,,,,,,,,
9894,1st Avenue South,428043397,4777,16969,1,"LINESTRING (-122.3352764 47.4239497, -122.3352953 47.4242576, -122.3353053 47.424421)",1,52.45,primary,3,56,1,1800,,,0,0.15,4,1,0.032597887,34.79687325,35,0.056196429,,,,,,,,
9895,1st Avenue South,428043401,4777,16971,1,"LINESTRING (-122.3352764 47.4239497, -122.3353191 47.4238708, -122.3353138 47.4236104, -122.3353132 47.4236029)",1,39.14,primary,3,56,2,3600,,,0,0.15,4,1,0.024325668,34.79687325,35,0.041935714,,,,,,,,
9896,,,4778,329,,"LINESTRING (-122.3284389 47.4232888, -122.3278136358688 47.42124863983096)",1,231.6777863,,0,90,1,99999,,,0,0.15,4,1,0.14398868,,55,0.154451858,,,,,connector,55.9235463,1,0
9897,South 199th Street,6521636,4778,4777,1,"LINESTRING (-122.3284389 47.4232888, -122.3286023 47.4234077, -122.3287905 47.4235089, -122.3289643 47.4235745, -122.3291221 47.4236099, -122.3293382 47.4236193, -122.3298452 47.4235986, -122.330737 47.4236034, -122.3317249 47.4236327, -122.332139 47.4236557, -122.3323568 47.423683, -122.3325907 47.4237485, -122.3327263 47.4237996, -122.3328316 47.4238492, -122.3329296 47.4239053, -122.3330078 47.4239572, -122.3331465 47.4240563, -122.3331996 47.4240824, -122.333263 47.4241045, -122.333303 47.4241074, -122.3333549 47.4241059, -122.3334178 47.4240945, -122.3336407 47.4240135, -122.333777 47.4239704, -122.3338763 47.4239502, -122.3339913 47.4239342, -122.3340936 47.4239267, -122.3342268 47.4239251, -122.3347738 47.4239369, -122.3350564 47.4239498, -122.3352764 47.4239497)",1,546.9,tertiary,5,40,2,2400,,,0,0.15,4,1,0.339900559,24.85490947,25,0.82035,,,,,,,,
