name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,35489,8413475941.0,-77.0148989,38.9427578,,,POINT (-77.0148989 38.9427578),,35310.0,0.0,service,
,35490,12473909844.0,-77.0148886,38.9424561,,,POINT (-77.0148886 38.9424561),,35311.0,0.0,service,
,35491,6798267071.0,-77.0148792,38.94218,,,POINT (-77.0148792 38.94218),,35312.0,0.0,tertiary,
,35492,6798267075.0,-77.0166216,38.942686,,,POINT (-77.0166216 38.942686),,35313.0,0.0,service,
,35493,6798267077.0,-77.0159628,38.9427034,,,POINT (-77.0159628 38.9427034),,35314.0,0.0,service,
,35494,6798267082.0,-77.0180578,38.9426353,,,POINT (-77.0180578 38.9426353),,35315.0,0.0,service,
,35495,6798295489.0,-77.0177044,38.9426423,,,POINT (-77.0177044 38.9426423),,35316.0,0.0,service,
,35496,6798295493.0,-77.0180616,38.9436976,,,POINT (-77.0180616 38.9436976),,35317.0,0.0,service,
,35497,6798295499.0,-77.0177203,38.9437072,,,POINT (-77.0177203 38.9437072),,35318.0,0.0,service,
,35498,7260853602.0,-77.0177275,38.9445276,,,POINT (-77.0177275 38.9445276),,35319.0,2.0,service,
,35499,6798295502.0,-77.0166857,38.9437405,,,POINT (-77.0166857 38.9437405),,35320.0,0.0,service,
,35500,6798295503.0,-77.0159957,38.9437565,,,POINT (-77.0159957 38.9437565),,35321.0,0.0,service,
,35501,6798282471.0,-77.0137019,38.8821176,,,POINT (-77.0137019 38.8821176),,35322.0,0.0,service,
,35502,12286325788.0,-77.0135766,38.8821167,,,POINT (-77.0135766 38.8821167),,35323.0,2.0,service,
,35503,6798282482.0,-77.0148031,38.8821059,,,POINT (-77.0148031 38.8821059),,35324.0,0.0,service,
,35504,6798282481.0,-77.0152723,38.8821009,,,POINT (-77.0152723 38.8821009),,35325.0,2.0,service,
,35505,6798300036.0,-77.0356727,38.9651318,,,POINT (-77.0356727 38.9651318),,35326.0,0.0,service,
,35506,6798300037.0,-77.0356271,38.9650071,,,POINT (-77.0356271 38.9650071),,35327.0,0.0,service,
,35507,6798300044.0,-77.0317042,38.9640076,,,POINT (-77.0317042 38.9640076),,35328.0,2.0,service,
,35508,6798300047.0,-77.0315283,38.9640119,,,POINT (-77.0315283 38.9640119),,35329.0,2.0,service,
,35509,6798285568.0,-77.0183025,38.9772803,,,POINT (-77.0183025 38.9772803),,35330.0,0.0,service,
