link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
4495,1,1517,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3293938 47.5636142)"
448,1,1562,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3341969 47.5882035)"
450,1,1688,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213906 47.5845376)"
452,1,1689,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213858 47.5839397)"
454,1,1691,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213845 47.5837228)"
456,1,1692,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.321372 47.5830121)"
458,1,1693,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213811 47.5818856)"
460,1,1694,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213677 47.5810461)"
462,1,1695,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213849 47.5797793)"
464,1,1696,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3213822 47.5794913)"
466,1,1697,1,0.0,0.0,5,3.10685596,0.0,0,0,0.6,3,1,1,99999,0.0,0,"LINESTRING (-122.32957034329608 47.57870824273741, -122.3229255 47.5797896)"
