gate_node_id,belong_yard,x_coord,y_coord,direction,yard_node_id,closest_in,closest_out,resolution_type
340700,2429,-105.005384,39.803172,in,,,,Gate
340721,2429,-105.002323,39.801784,in,,,,Gate
340778,2429,-104.998281,39.79103,in,,1,,Gate
340617,2429,-105.014868,39.815001,in,,,,Gate
340592,2429,-105.023092,39.80371,in,,,,Gate
340771,2429,-104.998491,39.785737,out,,,,Gate
340785,2429,-104.998061,39.783462,out,,,,Gate
340693,2429,-105.006116,39.803068,out,,,1,Gate
340743,2429,-105.000286,39.791922,out,,,,Gate
340710,2429,-105.004184,39.797167,out,,,,Gate
340721,2429,-105.002323,39.801784,out,,,,Gate
340751,2429,-104.999639,39.801117,out,,,,Gate
340733,2429,-105.001057,39.791794,out,,,,Gate
340771,2429,-104.998491,39.785737,out,,,,Gate
340726,2429,-105.001828,39.794473,out,,,,Gate
340721,2429,-105.002323,39.801784,out,,,,Gate
340700,2429,-105.005384,39.803172,out,,,,Gate
340784,2429,-104.99807,39.791028,out,,,1,Gate
340854,2429,-104.992478,39.805463,out,,,,Gate
340751,2429,-104.999639,39.801117,out,,,,Gate
340758,2429,-104.999165,39.800233,out,,,,Gate
340854,2429,-104.992478,39.805463,out,,,,Gate
340745,2430,-105.000024,39.759762,in,,1,,Gate
340813,2430,-104.996344,39.762477,out,,,,Gate
340749,2430,-104.999792,39.779965,out,,,,Gate
340740,2430,-105.000424,39.781119,out,,,,Gate
414328,2432,-87.66706,41.915295,in,,,1,Gate
414401,2432,-87.658852,41.916294,out,,,,Gate
414456,2432,-87.655222,41.898636,out,,1,,Gate
366793,2433,-95.862247,41.269032,in,,,1,Gate
366793,2433,-95.862247,41.269032,in,,,,Gate
366685,2433,-95.879256,41.359895,in,,,,Gate
366793,2433,-95.862247,41.269032,out,,,,Gate
366805,2433,-95.860951,41.261631,out,,1,,Gate
354754,2434,-97.872106,36.408016,in,,,,Gate
354754,2434,-97.872106,36.408016,in,,,,Gate
354829,2434,-97.86188,36.438694,in,,,1,Gate
354779,2434,-97.868352,36.41033,in,,,,Gate
354679,2434,-97.885147,36.368347,in,,,,Gate
354712,2434,-97.879142,36.385157,in,,1,,Gate
354742,2434,-97.874495,36.406212,in,,,,Gate
354829,2434,-97.86188,36.438694,in,,,,Gate
354893,2434,-97.85309,36.420142,out,,,,Gate
354874,2434,-97.854982,36.421173,out,,,,Gate
354796,2434,-97.866103,36.411989,out,,,,Gate
354779,2434,-97.868352,36.41033,out,,,,Gate
385939,2435,-92.242213,34.762533,out,,,,Gate
386055,2435,-92.217539,34.770517,out,,,,Gate
386380,2435,-92.120375,34.853987,out,,,1,Gate
362578,2436,-96.654334,39.859524,in,,,,Gate
362568,2436,-96.655881,39.860563,in,,,1,Gate
303447,2437,-122.775095,45.625549,in,,,,Gate
303458,2437,-122.774877,45.626198,in,,,,Gate
303458,2437,-122.774877,45.626198,in,,,,Gate
303475,2437,-122.77375,45.639812,out,,,,Gate
303555,2437,-122.768635,45.639799,out,,,,Gate
303514,2437,-122.771587,45.637073,out,,,1,Gate
316823,2438,-119.812379,39.570358,in,,,1,Gate
316802,2438,-119.821164,39.565984,in,,1,,Gate
316823,2438,-119.812379,39.570358,in,,,,Gate
316818,2438,-119.812969,39.57009,out,,,,Gate
316803,2438,-119.820752,39.566566,out,,,,Gate
316802,2438,-119.821164,39.565984,out,,,,Gate
316803,2438,-119.820752,39.566566,out,,,,Gate
316824,2438,-119.812303,39.570903,out,,,1,Gate
316786,2439,-119.835084,39.596191,out,,,,Gate
367772,2440,-95.674253,39.066363,in,,1,,Gate
367525,2440,-95.715281,39.081616,out,,,1,Gate
367486,2440,-95.72665,39.074847,out,,,,Gate
367513,2440,-95.718834,39.082361,out,,,,Gate
367777,2440,-95.671345,39.067247,out,,,,Gate
333647,2441,-111.918958,40.816971,in,,,,Gate
333637,2441,-111.919463,40.816719,in,,,,Gate
333631,2441,-111.919785,40.816504,in,,,1,Gate
333834,2441,-111.90538,40.78831,in,,,,Gate
497294,2441,-111.905027,40.773112,in,,,,Gate
333846,2441,-111.905261,40.775505,out,,1,,Gate
333679,2441,-111.913963,40.805558,out,,,,Gate
333764,2441,-111.908767,40.797293,out,,,,Gate
333652,2441,-111.918569,40.821914,out,,,,Gate
333846,2441,-111.905261,40.775505,out,,,,Gate
333834,2441,-111.90538,40.78831,out,,,,Gate
344305,2442,-103.137248,41.698185,in,,,,Gate
344268,2442,-103.147406,41.699208,in,,,1,Gate
344332,2442,-103.120435,41.694926,in,,,,Gate
344216,2442,-103.184746,41.705591,in,,,,Gate
344335,2442,-103.117936,41.681301,in,,1,,Gate
344274,2442,-103.1458,41.699392,out,,,,Gate
344268,2442,-103.147406,41.699208,out,,,,Gate
344268,2442,-103.147406,41.699208,out,,,,Gate
344274,2442,-103.1458,41.699392,out,,,,Gate
344268,2442,-103.147406,41.699208,out,,,,Gate
344306,2442,-103.137076,41.698378,out,,,,Gate
344342,2442,-103.115282,41.698376,out,,,,Gate
344380,2442,-103.097338,41.68309,out,,,,Gate
338206,2443,-106.962592,40.307324,in,,1,1,Gate
338206,2443,-106.962592,40.307324,out,,,,Gate
338210,2443,-106.955628,40.334193,out,,,,Gate
305473,2445,-122.484163,43.749709,in,,1,,Gate
305473,2445,-122.484163,43.749709,in,,,,Gate
305357,2445,-122.503898,43.758959,in,,,,Gate
305531,2445,-122.45692,43.746328,out,,,1,Gate
305531,2445,-122.45692,43.746328,out,,,,Gate
305473,2445,-122.484163,43.749709,out,,,,Gate
345388,2446,-102.322346,31.833641,in,,,1,Gate
345405,2446,-102.320458,31.828525,in,,,,Gate
345411,2446,-102.320105,31.827836,in,,1,,Gate
345408,2446,-102.320212,31.828045,in,,,,Gate
345405,2446,-102.320458,31.828525,in,,,,Gate
345406,2446,-102.32034,31.828294,in,,,,Gate
345412,2446,-102.319981,31.827591,out,,,,Gate
345388,2446,-102.322346,31.833641,out,,,,Gate
345397,2447,-102.321602,31.867754,in,,1,,Gate
345349,2447,-102.341084,31.85772,in,,,,Gate
345511,2447,-102.301824,31.877971,out,,,1,Gate
345534,2447,-102.292508,31.882841,out,,,,Gate
369525,2448,-95.339484,29.734265,in,,,,Gate
356353,2449,-97.526154,25.997077,in,,1,,Gate
356616,2449,-97.488941,26.006501,out,,,1,Gate
366219,2450,-95.925645,41.270399,in,,1,,Gate
366211,2450,-95.925944,41.271629,in,,,,Gate
366211,2450,-95.925944,41.271629,in,,,,Gate
366230,2450,-95.924914,41.278675,out,,,1,Gate
366174,2450,-95.928465,41.279532,out,,,,Gate
366158,2450,-95.929849,41.278847,out,,,,Gate
312480,2451,-121.555691,39.496648,in,,,1,Gate
312474,2451,-121.556068,39.485519,in,,,,Gate
312505,2451,-121.55311,39.489217,out,,,,Gate
312498,2451,-121.554869,39.473826,out,,1,,Gate
312505,2451,-121.55311,39.489217,out,,,,Gate
312466,2451,-121.557023,39.475948,out,,,,Gate
312474,2451,-121.556068,39.485519,out,,,,Gate
312458,2451,-121.558555,39.470215,out,,,,Gate
312476,2451,-121.55598,39.502834,out,,,,Gate
372263,2452,-94.97191,38.491569,in,,,,Gate
372260,2452,-94.972207,38.491227,in,,,,Gate
372260,2452,-94.972207,38.491227,in,,,,Gate
372256,2452,-94.972824,38.491357,in,,1,,Gate
372349,2452,-94.952592,38.499852,in,,,1,Gate
372347,2452,-94.953398,38.493232,out,,,,Gate
372350,2452,-94.952523,38.494321,out,,,,Gate
372350,2452,-94.952523,38.494321,out,,,,Gate
384513,2453,-92.65215,41.301158,in,,1,1,Gate
384513,2453,-92.65215,41.301158,in,,,,Gate
384554,2453,-92.645824,41.452677,in,,,,Gate
384513,2453,-92.65215,41.301158,out,,,,Gate
384513,2453,-92.65215,41.301158,out,,,,Gate
384513,2453,-92.65215,41.301158,out,,,,Gate
318750,2454,-119.174397,34.198483,in,,,,Gate
318859,2454,-119.161541,34.19739,in,,1,,Gate
318732,2454,-119.176605,34.228543,in,,,,Gate
318735,2454,-119.175927,34.199642,in,,,1,Gate
318750,2454,-119.174397,34.198483,out,,,,Gate
318736,2454,-119.175467,34.199212,out,,,1,Gate
318843,2454,-119.164086,34.197329,out,,,,Gate
318859,2454,-119.161541,34.19739,out,,,,Gate
318847,2454,-119.163591,34.197291,out,,,,Gate
318735,2454,-119.175927,34.199642,out,,,,Gate
309906,2455,-122.147525,38.020459,in,,1,,Gate
309864,2455,-122.164403,38.027157,in,,,1,Gate
309906,2455,-122.147525,38.020459,out,,,,Gate
367922,2456,-95.638737,31.760148,in,,,1,Gate
367945,2456,-95.634886,31.76119,in,,,,Gate
367922,2456,-95.638737,31.760148,in,,,,Gate
367970,2456,-95.630115,31.760917,in,,,,Gate
367946,2456,-95.63479,31.761256,out,,,,Gate
367953,2456,-95.633884,31.761271,out,,,,Gate
367938,2456,-95.635766,31.760924,out,,,,Gate
367999,2456,-95.625681,31.744911,out,,1,,Gate
367922,2456,-95.638737,31.760148,out,,,,Gate
367946,2456,-95.63479,31.761256,out,,,,Gate
367938,2456,-95.635766,31.760924,out,,,,Gate
367965,2456,-95.630964,31.761191,out,,,,Gate
367886,2456,-95.645557,31.752012,out,,,,Gate
368295,2456,-95.571369,31.787791,out,,,,Gate
337635,2457,-108.012143,39.474571,in,,,1,Gate
337623,2457,-108.039653,39.461761,in,,1,,Gate
337655,2457,-107.972761,39.478182,out,,,,Gate
370296,2458,-95.276117,37.363829,in,,,,Gate
370314,2458,-95.274546,37.357659,in,,,,Gate
370314,2458,-95.274546,37.357659,in,,,,Gate
370317,2458,-95.274342,37.356024,in,,,,Gate
370291,2458,-95.276275,37.364273,in,,,,Gate
370384,2458,-95.269473,37.345034,in,,,,Gate
370457,2458,-95.263245,37.334725,in,,1,,Gate
370287,2458,-95.276795,37.365421,in,,,1,Gate
370292,2458,-95.27627,37.364121,out,,,,Gate
370377,2458,-95.269973,37.345356,out,,,,Gate
370307,2458,-95.27478,37.361362,out,,,,Gate
370384,2458,-95.269473,37.345034,out,,,,Gate
370307,2458,-95.27478,37.361362,out,,,,Gate
370377,2458,-95.269973,37.345356,out,,,,Gate
370299,2458,-95.275878,37.363403,out,,,,Gate
370457,2458,-95.263245,37.334725,out,,,,Gate
370479,2458,-95.261248,37.381569,out,,,,Gate
370291,2458,-95.276275,37.364273,out,,,,Gate
358479,2459,-97.320151,32.759187,out,,,,Gate
358470,2459,-97.320789,32.758586,out,,,,Gate
358477,2459,-97.320371,32.759541,out,,,,Gate
358476,2459,-97.320455,32.759725,out,,1,,Gate
358476,2459,-97.320455,32.759725,out,,,,Gate
358475,2459,-97.320479,32.761557,out,,,,Gate
358470,2459,-97.320789,32.758586,out,,,,Gate
319944,2460,-118.781568,45.672813,in,,,1,Gate
319940,2460,-118.782515,45.670215,in,,,,Gate
319909,2460,-118.814307,45.672,in,,1,,Gate
319942,2460,-118.781936,45.672993,out,,,,Gate
319954,2460,-118.777125,45.672029,out,,,,Gate
319925,2460,-118.789533,45.668066,out,,,,Gate
319954,2460,-118.777125,45.672029,out,,,,Gate
338251,2461,-106.937462,40.22384,out,,1,1,Gate
338205,2461,-106.964441,40.276098,out,,,,Gate
338251,2461,-106.937462,40.22384,out,,,,Gate
332621,2462,-112.064631,33.444297,in,,1,,Gate
332615,2462,-112.066198,33.444239,in,,,,Gate
332613,2462,-112.066413,33.442391,in,,,,Gate
332621,2462,-112.064631,33.444297,in,,,,Gate
332677,2462,-112.054863,33.438888,out,,,,Gate
332623,2462,-112.064322,33.444203,out,,,,Gate
332865,2462,-112.025445,33.444299,out,,,1,Gate
369554,2463,-95.335125,29.819921,in,,,1,Gate
369823,2463,-95.303066,29.812239,out,,,,Gate
370130,2463,-95.290453,29.809369,out,,,,Gate
370140,2463,-95.290177,29.81715,out,,,,Gate
369745,2463,-95.311244,29.815122,out,,,,Gate
369823,2463,-95.303066,29.812239,out,,,,Gate
370164,2463,-95.288849,29.810119,out,,,,Gate
370062,2463,-95.29227,29.807789,out,,1,,Gate
369971,2463,-95.293631,29.847227,out,,,1,Gate
370062,2463,-95.29227,29.807789,out,,,,Gate
387112,2464,-91.970004,34.22931,in,,,,Gate
387137,2464,-91.965549,34.227027,in,,,,Gate
387156,2464,-91.962824,34.227739,in,,,,Gate
387376,2464,-91.916489,34.265355,in,,,1,Gate
387101,2464,-91.971689,34.226431,in,,,1,Gate
387138,2464,-91.965451,34.227173,in,,,,Gate
387156,2464,-91.962824,34.227739,out,,,,Gate
387120,2464,-91.968683,34.227795,out,,1,,Gate
387299,2464,-91.938238,34.259637,out,,,,Gate
387300,2464,-91.938112,34.254457,out,,,,Gate
387138,2464,-91.965451,34.227173,out,,,,Gate
387376,2464,-91.916489,34.265355,out,,,,Gate
387039,2465,-91.993227,34.226916,in,,,,Gate
387038,2465,-91.99368,34.22698,in,,1,,Gate
387106,2465,-91.970999,34.226373,out,,,,Gate
387039,2465,-91.993227,34.226916,out,,,,Gate
387101,2465,-91.971689,34.226431,out,,,,Gate
311241,2466,-121.925004,38.029187,in,,,,Gate
311448,2466,-121.893227,38.026423,in,,1,,Gate
311448,2466,-121.893227,38.026423,out,,,,Gate
311622,2466,-121.868012,38.017542,out,,,,Gate
311368,2466,-121.902158,38.02647,out,,,1,Gate
331311,2467,-112.494524,42.897595,in,,,1,Gate
331313,2467,-112.493591,42.897281,in,,,,Gate
331323,2467,-112.482789,42.891613,in,,,1,Gate
331613,2467,-112.409185,42.827239,in,,1,,Gate
331610,2467,-112.409518,42.82752,in,,,,Gate
331323,2467,-112.482789,42.891613,in,,,,Gate
331350,2467,-112.472293,42.889959,out,,1,,Gate
331325,2467,-112.482283,42.891058,out,,,,Gate
331322,2467,-112.482936,42.891055,out,,,,Gate
331324,2467,-112.482399,42.890805,out,,,,Gate
331320,2467,-112.483733,42.890065,out,,,,Gate
331323,2467,-112.482789,42.891613,out,,,,Gate
331333,2467,-112.479067,42.890038,out,,,,Gate
331312,2467,-112.493925,42.897398,out,,,,Gate
331610,2467,-112.409518,42.82752,out,,,,Gate
331609,2467,-112.409531,42.827259,out,,,,Gate
331433,2467,-112.456291,42.900095,out,,,,Gate
331609,2467,-112.409531,42.827259,out,,,,Gate
312894,2468,-121.409942,38.531412,in,,,,Gate
312901,2468,-121.408842,38.530204,out,,,1,Gate
312927,2468,-121.40736,38.524412,out,,1,,Gate
393412,2469,-90.39624,36.748839,in,,,1,Gate
393084,2469,-90.442158,36.703803,in,,1,,Gate
393522,2469,-90.387427,36.761296,out,,,,Gate
393410,2469,-90.396304,36.748193,out,,,,Gate
393410,2469,-90.396304,36.748193,out,,,,Gate
393412,2469,-90.39624,36.748839,out,,,,Gate
394051,2469,-90.321433,36.762402,out,,,,Gate
378551,2470,-93.95536,29.84451,in,,,,Gate
371988,2471,-95.036024,29.623332,in,,1,,Gate
371963,2471,-95.038733,29.646503,in,,,1,Gate
371961,2471,-95.038802,29.650252,out,,,,Gate
371988,2471,-95.036024,29.623332,out,,,,Gate
350283,2472,-99.472464,27.661892,in,,1,,Gate
350303,2472,-99.461249,27.685961,in,,,,Gate
350397,2472,-99.418404,27.666821,out,,,1,Gate
394568,2473,-90.246649,35.194889,in,,,,Gate
395220,2473,-90.204671,35.185257,out,,1,1,Gate
395220,2473,-90.204671,35.185257,out,,,,Gate
335624,2474,-110.718599,39.536846,in,,,1,Gate
335660,2474,-110.687992,39.517574,out,,,,Gate
335661,2474,-110.68645,39.516919,out,,1,,Gate
335661,2474,-110.68645,39.516919,out,,,,Gate
411915,2475,-87.92059,41.899127,in,,,,Gate
412471,2475,-87.877301,41.894509,in,,,,Gate
411969,2475,-87.915124,41.909335,in,,1,,Gate
411917,2475,-87.920566,41.897376,in,,1,1,Gate
412423,2475,-87.882681,41.891429,in,,,,Gate
411860,2475,-87.925087,41.897963,out,,,1,Gate
412467,2475,-87.877682,41.894337,out,,,,Gate
412501,2475,-87.873473,41.892549,out,,,,Gate
412487,2475,-87.875704,41.894802,out,,,,Gate
412509,2475,-87.872125,41.892132,out,,,,Gate
412501,2475,-87.873473,41.892549,out,,,,Gate
412471,2475,-87.877301,41.894509,out,,,,Gate
412467,2475,-87.877682,41.894337,out,,,,Gate
412510,2475,-87.871299,41.891877,out,,,,Gate
412423,2475,-87.882681,41.891429,out,,,,Gate
412506,2475,-87.872302,41.891338,out,,1,,Gate
411768,2476,-87.941057,41.89964,in,,,,Gate
411915,2476,-87.92059,41.899127,out,,,,Gate
411987,2477,-87.91431,41.936345,in,,,1,Gate
411970,2477,-87.914994,41.912033,out,,,,Gate
411969,2477,-87.915124,41.909335,out,,,,Gate
411957,2477,-87.916038,41.921476,out,,,,Gate
411970,2477,-87.914994,41.912033,out,,,,Gate
334496,2478,-111.624953,40.194429,in,,,,Gate
334458,2478,-111.638318,40.212493,in,,,,Gate
334473,2478,-111.636892,40.211278,in,,,,Gate
334491,2478,-111.628742,40.201846,in,,,,Gate
334414,2478,-111.658556,40.225392,in,,,1,Gate
497542,2478,-111.660991,40.225635,in,,,,Gate
334474,2478,-111.636863,40.211109,out,,,,Gate
334489,2478,-111.629748,40.195346,out,,,,Gate
334458,2478,-111.638318,40.212493,out,,,,Gate
334497,2478,-111.624438,40.193941,out,,1,,Gate
334454,2478,-111.639432,40.198779,out,,,1,Gate
334485,2478,-111.631573,40.205928,out,,,,Gate
334417,2478,-111.655289,40.225238,out,,,,Gate
334454,2478,-111.639432,40.198779,out,,,,Gate
369680,2479,-95.319905,36.306426,in,,,,Gate
369499,2479,-95.343457,36.186825,in,,,,Gate
369772,2479,-95.308783,36.220764,out,,1,1,Gate
340903,2480,-104.970065,39.773761,in,,,,Gate
340903,2480,-104.970065,39.773761,in,,,,Gate
340900,2480,-104.971761,39.772575,in,,,,Gate
340896,2480,-104.973513,39.77123,in,,1,,Gate
340896,2480,-104.973513,39.77123,in,,,,Gate
340900,2480,-104.971761,39.772575,in,,,,Gate
340903,2480,-104.970065,39.773761,in,,,,Gate
341064,2480,-104.930306,39.775981,out,,,,Gate
340957,2480,-104.954051,39.789345,out,,,1,Gate
338059,2481,-107.202344,41.786866,in,,,,Gate
338062,2481,-107.197666,41.785624,in,,,1,Gate
338040,2481,-107.236575,41.786962,in,,,,Gate
338034,2481,-107.240573,41.785691,in,,1,,Gate
338055,2481,-107.214061,41.789381,in,,,,Gate
338053,2481,-107.215316,41.789667,in,,,,Gate
338038,2481,-107.237354,41.787024,in,,,,Gate
338062,2481,-107.197666,41.785624,out,,,,Gate
338049,2481,-107.223645,41.789741,out,,,,Gate
338052,2481,-107.216394,41.788979,out,,,,Gate
338054,2481,-107.214496,41.78925,out,,,,Gate
338101,2481,-107.112575,41.777682,out,,,,Gate
338053,2481,-107.215316,41.789667,out,,,,Gate
362986,2482,-96.599438,33.769973,in,,,,Gate
362968,2482,-96.601062,33.770124,in,,,,Gate
362952,2482,-96.602347,33.769951,in,,,,Gate
362563,2482,-96.657633,33.75796,in,,,,Gate
362986,2482,-96.599438,33.769973,out,,,,Gate
362952,2482,-96.602347,33.769951,out,,,,Gate
363239,2482,-96.5599,33.778951,out,,,,Gate
363370,2482,-96.534437,33.79612,out,,,,Gate
309403,2483,-122.219906,37.47861,in,,,,Gate
309408,2483,-122.218972,37.478099,in,,,1,Gate
309483,2483,-122.212591,37.473992,out,,,,Gate
309427,2483,-122.217258,37.477017,out,,1,,Gate
358818,2484,-97.252493,28.329793,in,,,,Gate
358818,2484,-97.252493,28.329793,in,,,,Gate
358747,2484,-97.269842,28.312171,in,,1,,Gate
358822,2484,-97.252177,28.331009,out,,,,Gate
358824,2484,-97.252098,28.33093,out,,,,Gate
358825,2484,-97.251979,28.330849,out,,,1,Gate
358812,2484,-97.253668,28.329155,out,,,,Gate
359061,2484,-97.189626,28.388468,out,,,,Gate
320553,2485,-118.345938,46.597928,in,,,,Gate
320515,2485,-118.357411,46.594915,in,,1,,Gate
320515,2485,-118.357411,46.594915,in,,,,Gate
320553,2485,-118.345938,46.597928,in,,,,Gate
320558,2485,-118.343442,46.596491,out,,,1,Gate
320795,2485,-118.27372,46.590048,out,,,,Gate
322685,2486,-118.164467,33.892583,in,,,1,Gate
322685,2486,-118.164467,33.892583,in,,,,Gate
322697,2486,-118.164347,33.874333,out,,1,,Gate
322683,2486,-118.164545,33.903432,out,,,,Gate
336480,2487,-109.226028,41.593161,in,,,,Gate
336463,2487,-109.232368,41.574465,in,,1,,Gate
336463,2487,-109.232368,41.574465,in,,,,Gate
336452,2487,-109.252977,41.569139,in,,,,Gate
336479,2487,-109.226736,41.576521,out,,,,Gate
336477,2487,-109.226817,41.576611,out,,,,Gate
336494,2487,-109.221419,41.586441,out,,,1,Gate
314690,2488,-120.984405,37.593987,in,,,1,Gate
314675,2488,-120.984511,37.593292,in,,,,Gate
314675,2488,-120.984511,37.593292,out,,,,Gate
314662,2488,-120.986335,37.592668,out,,,,Gate
314677,2488,-120.98448,37.588221,out,,,,Gate
314687,2488,-120.984427,37.58786,out,,1,,Gate
333701,2489,-111.911526,40.731658,in,,,,Gate
333700,2489,-111.911611,40.716826,in,,,,Gate
333768,2489,-111.908599,40.743089,in,,,1,Gate
333697,2489,-111.912125,40.718223,out,,,,Gate
333871,2489,-111.90371,40.698492,out,,1,,Gate
333700,2489,-111.911611,40.716826,out,,,,Gate
333863,2489,-111.90457,40.722446,out,,,,Gate
333684,2489,-111.913291,40.720467,out,,,,Gate
333700,2489,-111.911611,40.716826,out,,,,Gate
333871,2489,-111.90371,40.698492,out,,,,Gate
323692,2490,-117.91642,33.996894,in,,1,,Gate
323646,2490,-117.928811,34.001184,in,,,,Gate
323648,2490,-117.928472,34.001001,in,,,,Gate
323631,2490,-117.931704,34.002499,in,,,1,Gate
323648,2490,-117.928472,34.001001,out,,,,Gate
323646,2490,-117.928811,34.001184,out,,,,Gate
323692,2490,-117.91642,33.996894,out,,,,Gate
324642,2492,-117.469189,34.065907,in,,1,,Gate
324639,2492,-117.470063,34.06589,in,,,,Gate
324569,2492,-117.506984,34.09229,out,,,,Gate
324597,2492,-117.490698,34.08303,out,,,,Gate
324622,2492,-117.480064,34.063185,out,,,,Gate
374263,2493,-94.651581,43.978583,in,,1,1,Gate
376198,2493,-94.421279,44.053547,out,,,,Gate
404453,2494,-88.930781,38.636822,in,,,,Gate
404594,2494,-88.913498,38.654849,in,,,1,Gate
404450,2494,-88.931077,38.63636,in,,1,,Gate
404594,2494,-88.913498,38.654849,out,,,,Gate
404594,2494,-88.913498,38.654849,out,,,,Gate
404719,2494,-88.896957,38.671115,out,,,,Gate
301950,2495,-123.027074,44.917239,in,,,,Gate
301950,2495,-123.027074,44.917239,in,,,,Gate
301928,2495,-123.027896,44.932355,in,,,1,Gate
301962,2495,-123.023406,44.924159,out,,,,Gate
301955,2495,-123.02476,44.924133,out,,,,Gate
301961,2495,-123.023557,44.922136,out,,,,Gate
301958,2495,-123.024018,44.912603,out,,1,,Gate
356169,2496,-97.582298,38.857714,in,,,,Gate
356006,2496,-97.605724,38.851184,in,,,,Gate
355946,2496,-97.610129,38.849868,in,,,,Gate
355955,2496,-97.609339,38.850153,in,,,,Gate
356169,2496,-97.582298,38.857714,out,,,,Gate
355992,2496,-97.60671,38.84734,out,,,,Gate
355955,2496,-97.609339,38.850153,out,,,,Gate
312259,2497,-121.654314,36.678657,in,,1,1,Gate
312216,2497,-121.68795,36.690444,out,,,,Gate
332872,2498,-112.024685,40.751754,in,,1,,Gate
332869,2498,-112.024849,40.749891,in,,,,Gate
332808,2498,-112.031361,40.750929,in,,,,Gate
333247,2498,-111.984305,40.753486,out,,,,Gate
333083,2498,-112.000987,40.74867,out,,,1,Gate
333062,2498,-112.004896,40.753451,out,,,,Gate
332872,2498,-112.024685,40.751754,out,,,,Gate
332914,2498,-112.021885,40.751985,out,,,,Gate
333062,2498,-112.004896,40.753451,out,,,,Gate
332914,2498,-112.021885,40.751985,out,,,,Gate
333083,2498,-112.000987,40.74867,out,,,,Gate
332973,2498,-112.01581,40.753488,out,,,,Gate
351846,2499,-98.637832,29.30363,in,,,,Gate
351848,2499,-98.637246,29.3029,in,,,,Gate
351847,2499,-98.637412,29.303132,in,,,,Gate
351710,2499,-98.695601,29.327711,in,,,1,Gate
351837,2499,-98.643943,29.290551,in,,,,Gate
351850,2499,-98.637046,29.295886,out,,1,,Gate
351846,2499,-98.637832,29.30363,out,,,,Gate
351846,2499,-98.637832,29.30363,out,,,,Gate
351847,2499,-98.637412,29.303132,out,,,,Gate
497762,2499,-98.632601,29.325068,out,,,,Gate
351864,2499,-98.632312,29.301141,out,,,,Gate
351875,2499,-98.61411,29.327974,out,,,,Gate
352746,2500,-98.406338,29.471795,in,,1,,Gate
352746,2500,-98.406338,29.471795,out,,,,Gate
352753,2500,-98.404906,29.47896,out,,,1,Gate
352197,2501,-98.514221,29.462189,in,,,,Gate
352223,2501,-98.508495,29.41874,in,,,1,Gate
352293,2501,-98.499501,29.468177,in,,,,Gate
352225,2501,-98.508111,29.41639,in,,,,Gate
352227,2501,-98.507664,29.416043,out,,1,,Gate
352227,2501,-98.507664,29.416043,out,,,,Gate
341035,2502,-104.939484,39.807618,in,,,1,Gate
341037,2502,-104.939435,39.807094,in,,1,,Gate
341037,2502,-104.939435,39.807094,in,,,,Gate
341035,2502,-104.939484,39.807618,in,,,,Gate
341042,2502,-104.937702,39.805834,out,,,,Gate
341112,2502,-104.903799,39.837807,out,,,,Gate
341094,2502,-104.910412,39.844815,out,,,,Gate
341934,2503,-104.688844,34.942473,in,,,1,Gate
341934,2503,-104.688844,34.942473,in,,,,Gate
341932,2503,-104.689819,34.941727,in,,1,,Gate
342271,2503,-104.551328,34.991004,out,,,,Gate
338480,2504,-106.709035,31.872252,in,,1,,Gate
338437,2504,-106.761059,31.917587,in,,,1,Gate
338331,2504,-106.81715,31.970046,in,,,,Gate
338437,2504,-106.761059,31.917587,out,,,,Gate
338437,2504,-106.761059,31.917587,out,,,,Gate
338440,2504,-106.760602,31.914694,out,,,,Gate
338440,2504,-106.760602,31.914694,out,,,,Gate
338480,2504,-106.709035,31.872252,out,,,,Gate
398024,2505,-90.02328,35.12347,in,,,,Gate
398021,2505,-90.023945,35.123526,in,,,,Gate
398026,2505,-90.022909,35.123091,in,,1,,Gate
398078,2505,-90.015483,35.117595,in,,,,Gate
398178,2505,-90.002199,35.124017,in,,,,Gate
398016,2505,-90.024355,35.123704,out,,,,Gate
398060,2505,-90.018173,35.119008,out,,,,Gate
398082,2505,-90.015134,35.118987,out,,,,Gate
398087,2505,-90.014673,35.118751,out,,,,Gate
400709,2506,-89.64089,37.203179,in,,,,Gate
400739,2506,-89.638222,37.204791,in,,1,,Gate
400739,2506,-89.638222,37.204791,out,,,,Gate
401448,2506,-89.548432,37.21289,out,,,1,Gate
324319,2507,-117.634945,35.476622,in,,,,Gate
324318,2507,-117.635681,35.483213,in,,,,Gate
324328,2507,-117.6303,35.476489,out,,1,,Gate
324328,2507,-117.6303,35.476489,out,,,,Gate
370106,2508,-95.291486,29.807512,in,,,,Gate
370167,2508,-95.288667,29.804187,in,,1,,Gate
370119,2508,-95.291017,29.821902,in,,,,Gate
370080,2508,-95.291886,29.829649,out,,,,Gate
370167,2508,-95.288667,29.804187,out,,,,Gate
370558,2508,-95.250109,29.889501,out,,,,Gate
346883,2509,-101.756146,38.894229,in,,1,,Gate
347014,2509,-101.715812,38.894487,out,,,1,Gate
347010,2509,-101.717208,38.894488,out,,,,Gate
346989,2509,-101.724435,38.894488,out,,,,Gate
413495,2510,-87.744654,43.719484,in,,,,Gate
413514,2510,-87.741599,43.721925,in,,1,,Gate
413496,2510,-87.744552,43.723439,in,,,,Gate
413627,2510,-87.733599,43.728945,in,,,1,Gate
413455,2510,-87.748673,43.719359,in,,,,Gate
413633,2510,-87.733243,43.729708,out,,,,Gate
