link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,main_node_id,movement_str,NEMA_phase_number,geometry,Unnamed: 15,yard_id,direction
,,442929,442936,,1,1,0.06845,0,60.0,2000.0,,,,"LINESTRING (-82.803982 41.288633, -82.802845 41.289132)",,1543,in
,,442929,442938,,1,1,0.08437,0,60.0,2000.0,,,,"LINESTRING (-82.803982 41.288633, -82.802498 41.289125)",,1543,in
,,443098,443302,,1,1,2.025,0,60.0,2000.0,,,,"LINESTRING (-82.779794 41.294427, -82.742338 41.302230)",,1543,in
,,443053,443063,,1,1,0.06771,0,60.0,2000.0,,,,"LINESTRING (-82.786654 41.293577, -82.785573 41.293062)",,1543,in
,,443098,443302,,1,1,2.02331,0,60.0,2000.0,,,,"LINESTRING (-82.779794 41.294427, -82.742338 41.302230)",,1543,in
,,442929,442934,,1,1,0.05879,0,60.0,2000.0,,,,"LINESTRING (-82.803982 41.288633, -82.803071 41.289135)",,1543,in
,,442921,442977,,1,1,0.53115,0,60.0,2000.0,,,,"LINESTRING (-82.805689 41.287962, -82.795686 41.288978)",,1543,in
,,443199,443347,,1,1,1.16833,1,60.0,2000.0,,,,"LINESTRING (-82.759819 41.299095, -82.738080 41.303251)",,1543,in
,,442925,442930,,1,1,0.05891,1,60.0,2000.0,,,,"LINESTRING (-82.804422 41.288573, -82.803581 41.289142)",,1543,in
,,443199,442930,,1,1,2.48757,1,60.0,2000.0,,,,"LINESTRING (-82.759819 41.299095, -82.803581 41.289142)",,1543,in
,,442936,442945,,1,1,0.145,0,60.0,2000.0,,,,"LINESTRING (-82.802845 41.289132, -82.800798 41.290534)",,1543,out
,,443073,443092,,1,1,0.17211,0,60.0,2000.0,,,,"LINESTRING (-82.783644 41.292958, -82.780853 41.294262)",,1543,out
,,442944,443032,,1,1,0.65686,0,60.0,2000.0,,,,"LINESTRING (-82.800917 41.289722, -82.789144 41.292920)",,1543,out
,,442932,443004,,1,1,0.67178,0,60.0,2000.0,,,,"LINESTRING (-82.803253 41.289139, -82.792805 41.294016)",,1543,out
,,442944,443049,,1,1,0.75845,0,60.0,2000.0,,,,"LINESTRING (-82.800917 41.289722, -82.786982 41.292928)",,1543,out
,,442934,442939,,1,1,0.0739,0,60.0,2000.0,,,,"LINESTRING (-82.803071 41.289135, -82.802176 41.289963)",,1543,out
,,442983,442902,,1,1,0.8828,1,60.0,2000.0,,,,"LINESTRING (-82.794884 41.288958, -82.811016 41.285897)",,1543,out
,,443347,443534,,1,1,2.05889,2,60.0,2000.0,,,,"LINESTRING (-82.738080 41.303251, -82.699982 41.311306)",,1543,out
,,442751,442783,,1,1,0.31938,0,60.0,2000.0,,,,"LINESTRING (-82.832634 41.278808, -82.827357 41.281104)",,1544,in
,,442757,442769,,1,1,0.21299,0,60.0,2000.0,,,,"LINESTRING (-82.832079 41.278325, -82.828791 41.280162)",,1544,in
,,442745,442754,,1,1,0.1774,1,60.0,2000.0,,,,"LINESTRING (-82.834150 41.274020, -82.832523 41.276278)",,1544,in
,,442759,442921,,1,1,1.54868,0,60.0,2000.0,,,,"LINESTRING (-82.831683 41.277395, -82.805689 41.287962)",,1544,out
,,442882,442921,,1,1,0.48178,0,60.0,2000.0,,,,"LINESTRING (-82.813601 41.284412, -82.805689 41.287962)",,1544,out
,,442777,442890,,1,1,0.9101,0,60.0,2000.0,,,,"LINESTRING (-82.828024 41.280196, -82.812273 41.285917)",,1544,out
,,442790,442890,,1,1,0.82136,0,60.0,2000.0,,,,"LINESTRING (-82.826623 41.281036, -82.812273 41.285917)",,1544,out
,,442790,442801,,1,1,0.09798,0,60.0,2000.0,,,,"LINESTRING (-82.826623 41.281036, -82.825135 41.281906)",,1544,out
,,442769,442755,,1,1,0.28844,0,60.0,2000.0,,,,"LINESTRING (-82.828791 41.280162, -82.832473 41.277111)",,1544,out
,,442772,442745,,1,1,0.43778,0,60.0,2000.0,,,,"LINESTRING (-82.828610 41.278715, -82.834150 41.274020)",,1544,out
,,442783,442801,,1,1,0.1283,1,60.0,2000.0,,,,"LINESTRING (-82.827357 41.281104, -82.825135 41.281906)",,1544,out
,,442195,442143,,1,1,2.01424,1,60.0,2000.0,,,,"LINESTRING (-82.954456 40.850524, -82.958613 40.822016)",,1545,in
,,442082,442151,,1,1,0.66741,0,60.0,2000.0,,,,"LINESTRING (-82.963809 40.814089, -82.958190 40.822765)",,1545,out
,,442082,442076,,1,1,0.0512,1,60.0,2000.0,,,,"LINESTRING (-82.963809 40.814089, -82.964253 40.813428)",,1545,out
,,393871,393875,,1,1,0.21708,0,60.0,2000.0,,,,"LINESTRING (-90.350189 38.760940, -90.349775 38.764067)",,1546,in
,,393862,393890,,1,1,0.66129,0,60.0,2000.0,,,,"LINESTRING (-90.351753 38.766443, -90.348571 38.758181)",,1546,in
,,393888,393894,,1,1,0.0263,0,60.0,2000.0,,,,"LINESTRING (-90.348599 38.758141, -90.348112 38.758149)",,1546,in
,,393958,393899,,1,1,0.41459,0,60.0,2000.0,,,,"LINESTRING (-90.339963 38.756794, -90.347430 38.758118)",,1546,in
,,393905,393954,,1,1,0.33335,0,60.0,2000.0,,,,"LINESTRING (-90.346699 38.758137, -90.340702 38.757037)",,1546,out
,,393931,393966,,1,1,0.32008,0,60.0,2000.0,,,,"LINESTRING (-90.343650 38.757999, -90.338107 38.756380)",,1546,out
,,393947,393954,,1,1,0.0459,0,60.0,2000.0,,,,"LINESTRING (-90.341485 38.757294, -90.340702 38.757037)",,1546,out
,,393931,393871,,1,1,0.48589,0,60.0,2000.0,,,,"LINESTRING (-90.343650 38.757999, -90.350189 38.760940)",,1546,out
,,393875,393878,,1,1,0.09574,0,60.0,2000.0,,,,"LINESTRING (-90.349775 38.764067, -90.349528 38.765426)",,1546,out
,,393890,393868,,1,1,0.14333,0,60.0,2000.0,,,,"LINESTRING (-90.348571 38.758181, -90.350508 38.759430)",,1546,out
,,393876,393870,,1,1,0.099,0,60.0,2000.0,,,,"LINESTRING (-90.349764 38.764416, -90.350338 38.765746)",,1546,out
,,393873,393866,,1,1,0.09291,0,60.0,2000.0,,,,"LINESTRING (-90.350073 38.765272, -90.351267 38.766219)",,1546,out
,,432320,432324,,1,1,0.36081,1,60.0,2000.0,,,,"LINESTRING (-84.484972 39.173372, -84.484605 39.178440)",,1547,in
,,432311,432321,,1,1,0.26633,0,60.0,2000.0,,,,"LINESTRING (-84.485478 39.174049, -84.484857 39.177840)",,1547,in
,,432314,432304,,1,1,0.06611,0,60.0,2000.0,,,,"LINESTRING (-84.485257 39.173627, -84.485717 39.174507)",,1547,in
,,432311,432323,,1,1,0.29284,0,60.0,2000.0,,,,"LINESTRING (-84.485478 39.174049, -84.484679 39.178225)",,1547,in
,,432319,432245,,1,1,0.47295,1,60.0,2000.0,,,,"LINESTRING (-84.484981 39.180151, -84.492244 39.181054)",,1547,out
,,483797,483836,,1,1,0.65285,0,60.0,2000.0,,,,"LINESTRING (-75.336884 40.603775, -75.324861 40.603733)",,1548,in
,,483797,483853,,1,1,1.00804,0,60.0,2000.0,,,,"LINESTRING (-75.336884 40.603775, -75.318614 40.603224)",,1548,in
,,483821,483800,,1,1,0.66057,0,60.0,2000.0,,,,"LINESTRING (-75.328383 40.607710, -75.336411 40.612973)",,1548,out
,,481532,481542,,1,1,0.24404,0,60.0,2000.0,,,,"LINESTRING (-75.896158 42.105935, -75.894347 42.109179)",,1549,in
,,481523,481540,,1,1,0.35533,1,60.0,2000.0,,,,"LINESTRING (-75.898063 42.105240, -75.894406 42.109441)",,1549,in
,,481532,481536,,1,1,0.05658,0,60.0,2000.0,,,,"LINESTRING (-75.896158 42.105935, -75.895420 42.106535)",,1549,in
,,481558,481572,,1,1,1.39093,2,60.0,2000.0,,,,"LINESTRING (-75.891588 42.120049, -75.886808 42.138596)",,1549,out
,,481558,481581,,1,1,2.25579,1,60.0,2000.0,,,,"LINESTRING (-75.891588 42.120049, -75.881722 42.150641)",,1549,out
,,481536,481544,,1,1,0.19071,1,60.0,2000.0,,,,"LINESTRING (-75.895420 42.106535, -75.894087 42.104153)",,1549,out
,,481540,481546,,1,1,0.64711,0,60.0,2000.0,,,,"LINESTRING (-75.894406 42.109441, -75.893931 42.118809)",,1549,out
,,481515,481547,,1,1,0.23759,2,60.0,2000.0,,,,"LINESTRING (-75.898528 42.103983, -75.893907 42.103888)",,1550,out
,,481489,481556,,1,1,0.89151,1,60.0,2000.0,,,,"LINESTRING (-75.909601 42.103765, -75.892257 42.103793)",,1550,out
,,481510,481532,,1,1,0.24229,0,60.0,2000.0,,,,"LINESTRING (-75.900145 42.104330, -75.896158 42.105935)",,1550,out
,,481468,481385,,1,1,0.49425,4,60.0,2000.0,,,,"LINESTRING (-75.919268 42.104124, -75.928660 42.105052)",,1550,out
,,419399,419390,,1,1,0.1075,1,60.0,2000.0,,,,"LINESTRING (-87.039361 33.304136, -87.040572 33.302953)",,1551,in
,,419387,419338,,1,1,1.11154,0,60.0,2000.0,,,,"LINESTRING (-87.040913 33.301677, -87.053117 33.289459)",,1551,out
,,419340,419338,,1,1,0.09705,0,60.0,2000.0,,,,"LINESTRING (-87.052136 33.290602, -87.053117 33.289459)",,1551,out
,,419390,419239,,1,1,2.3198,1,60.0,2000.0,,,,"LINESTRING (-87.040572 33.302953, -87.066406 33.277223)",,1551,out
,,469108,469198,,1,1,0.52394,0,60.0,2000.0,,,,"LINESTRING (-78.794920 42.888390, -78.785265 42.891053)",,1552,in
,,469108,469187,,1,1,0.46563,0,60.0,2000.0,,,,"LINESTRING (-78.794920 42.888390, -78.786387 42.890848)",,1552,in
,,469082,469205,,1,1,0.7563,0,60.0,2000.0,,,,"LINESTRING (-78.797901 42.886330, -78.784541 42.890848)",,1552,in
,,469290,469323,,1,1,0.14853,0,60.0,2000.0,,,,"LINESTRING (-78.774435 42.894960, -78.771552 42.895144)",,1552,in
,,469303,469323,,1,1,0.10764,0,60.0,2000.0,,,,"LINESTRING (-78.773124 42.896065, -78.771552 42.895144)",,1552,in
,,469123,469137,,1,1,0.11822,0,60.0,2000.0,,,,"LINESTRING (-78.792901 42.889601, -78.790704 42.890170)",,1552,in
,,469082,469205,,1,1,0.76085,0,60.0,2000.0,,,,"LINESTRING (-78.797901 42.886330, -78.784541 42.890848)",,1552,in
,,469101,469168,,1,1,0.39643,0,60.0,2000.0,,,,"LINESTRING (-78.795252 42.888340, -78.788064 42.890553)",,1552,in
,,469435,469537,,1,1,1.63451,1,60.0,2000.0,,,,"LINESTRING (-78.754380 42.898150, -78.723578 42.904966)",,1552,out
,,469371,469388,,1,1,0.2646,0,60.0,2000.0,,,,"LINESTRING (-78.766469 42.895506, -78.765412 42.898975)",,1552,out
,,469419,469532,,1,1,1.81568,1,60.0,2000.0,,,,"LINESTRING (-78.758113 42.895904, -78.724353 42.904613)",,1552,out
,,469199,469076,,1,1,0.7653,2,60.0,2000.0,,,,"LINESTRING (-78.785150 42.888871, -78.799322 42.885098)",,1552,out
,,438992,439033,,1,1,0.42165,0,60.0,2000.0,,,,"LINESTRING (-83.406068 41.154419, -83.398803 41.157091)",,1553,in
,,439173,439148,,1,1,0.1247,0,60.0,2000.0,,,,"LINESTRING (-83.388434 41.160709, -83.390561 41.159886)",,1553,in
,,438992,438999,,1,1,0.08631,2,60.0,2000.0,,,,"LINESTRING (-83.406068 41.154419, -83.404582 41.154969)",,1553,in
,,439074,439089,,1,1,0.04915,1,60.0,2000.0,,,,"LINESTRING (-83.396065 41.157130, -83.395213 41.157435)",,1553,out
,,438999,438989,,1,1,0.12296,1,60.0,2000.0,,,,"LINESTRING (-83.404582 41.154969, -83.406221 41.153720)",,1553,out
,,439148,439172,,1,1,0.11906,2,60.0,2000.0,,,,"LINESTRING (-83.390561 41.159886, -83.388489 41.160610)",,1553,out
,,452897,453001,,1,1,1.82714,0,60.0,2000.0,,,,"LINESTRING (-81.258232 37.257444, -81.228370 37.268713)",,1554,in
,,453027,453034,,1,1,0.15191,0,60.0,2000.0,,,,"LINESTRING (-81.221426 37.271674, -81.218702 37.272007)",,1554,in
,,453101,453159,,1,1,1.25294,0,60.0,2000.0,,,,"LINESTRING (-81.199430 37.277850, -81.177450 37.282261)",,1554,in
,,452907,452953,,1,1,0.78669,2,60.0,2000.0,,,,"LINESTRING (-81.255719 37.258341, -81.242591 37.262767)",,1554,in
,,453088,453101,,1,1,0.15876,0,60.0,2000.0,,,,"LINESTRING (-81.202075 37.276948, -81.199430 37.277850)",,1554,out
,,453034,453101,,1,1,1.14084,0,60.0,2000.0,,,,"LINESTRING (-81.218702 37.272007, -81.199430 37.277850)",,1554,out
,,452953,452907,,1,1,0.78589,0,60.0,2000.0,,,,"LINESTRING (-81.242591 37.262767, -81.255719 37.258341)",,1554,out
,,453159,453328,,1,1,1.85468,2,60.0,2000.0,,,,"LINESTRING (-81.177450 37.282261, -81.147540 37.293740)",,1554,out
,,446397,446415,,1,1,1.54457,1,60.0,2000.0,,,,"LINESTRING (-82.189905 34.932637, -82.187094 34.910941)",,1555,in
,,446415,446407,,1,1,0.58016,0,60.0,2000.0,,,,"LINESTRING (-82.187094 34.910941, -82.187814 34.902569)",,1555,out
,,446408,446407,,1,1,0.11051,1,60.0,2000.0,,,,"LINESTRING (-82.187677 34.904168, -82.187814 34.902569)",,1555,out
,,441265,441267,,1,1,0.05034,0,60.0,2000.0,,,,"LINESTRING (-83.075598 42.315659, -83.074847 42.316129)",,1556,in
,,441298,441265,,1,1,0.27737,0,60.0,2000.0,,,,"LINESTRING (-83.070705 42.317350, -83.075598 42.315659)",,1556,out
,,441306,441320,,1,1,0.18363,0,60.0,2000.0,,,,"LINESTRING (-83.068554 42.318410, -83.065702 42.320022)",,1556,out
,,446447,446468,,1,1,0.18247,0,60.0,2000.0,,,,"LINESTRING (-82.179655 36.597925, -82.176906 36.599278)",,1559,in
,,446456,446468,,1,1,0.16782,1,60.0,2000.0,,,,"LINESTRING (-82.178507 36.597215, -82.176906 36.599278)",,1559,in
,,446557,446585,,1,1,0.38671,1,60.0,2000.0,,,,"LINESTRING (-82.171641 36.608733, -82.168150 36.613266)",,1559,in
,,446619,446559,,1,1,1.22184,0,60.0,2000.0,,,,"LINESTRING (-82.158580 36.622420, -82.171580 36.608742)",,1559,out
,,446619,446696,,1,1,1.355,1,60.0,2000.0,,,,"LINESTRING (-82.158580 36.622420, -82.137399 36.629888)",,1559,out
,,446468,446557,,1,1,0.72688,1,60.0,2000.0,,,,"LINESTRING (-82.176906 36.599278, -82.171641 36.608733)",,1559,out
,,474688,474741,,1,1,0.6963,0,60.0,2000.0,,,,"LINESTRING (-77.391334 37.236485, -77.378865 37.237800)",,1560,in
,,474791,474701,,1,1,2.61671,1,60.0,2000.0,,,,"LINESTRING (-77.364490 37.207320, -77.388321 37.236584)",,1560,in
,,474688,474698,,1,1,0.13612,1,60.0,2000.0,,,,"LINESTRING (-77.391334 37.236485, -77.388878 37.236596)",,1560,in
,,474760,474783,,1,1,0.39665,1,60.0,2000.0,,,,"LINESTRING (-77.374026 37.238988, -77.367227 37.240865)",,1560,out
,,395928,395962,,1,1,0.45582,1,60.0,2000.0,,,,"LINESTRING (-90.165419 38.645695, -90.163051 38.639364)",,1561,out
,,437637,437622,,1,1,0.50822,0,60.0,2000.0,,,,"LINESTRING (-83.623426 32.813423, -83.624649 32.806286)",,1562,in
,,437530,437546,,1,1,0.31678,0,60.0,2000.0,,,,"LINESTRING (-83.636516 32.770465, -83.635221 32.774854)",,1562,in
,,437530,437546,,1,1,0.31341,0,60.0,2000.0,,,,"LINESTRING (-83.636516 32.770465, -83.635221 32.774854)",,1562,in
,,437620,437621,,1,1,0.04468,2,60.0,2000.0,,,,"LINESTRING (-83.624738 32.822122, -83.624682 32.821475)",,1562,in
,,437566,437595,,1,1,1.2233,1,60.0,2000.0,,,,"LINESTRING (-83.633448 32.810032, -83.627845 32.793138)",,1562,in
,,437546,437590,,1,1,0.88362,0,60.0,2000.0,,,,"LINESTRING (-83.635221 32.774854, -83.629157 32.786356)",,1562,out
,,437608,437529,,1,1,2.21786,0,60.0,2000.0,,,,"LINESTRING (-83.625469 32.802154, -83.636524 32.771856)",,1562,out
,,437614,437633,,1,1,0.67234,0,60.0,2000.0,,,,"LINESTRING (-83.625214 32.805282, -83.623733 32.814928)",,1562,out
,,437622,437637,,1,1,0.49899,0,60.0,2000.0,,,,"LINESTRING (-83.624649 32.806286, -83.623426 32.813423)",,1562,out
,,437628,437633,,1,1,0.14501,0,60.0,2000.0,,,,"LINESTRING (-83.624197 32.816994, -83.623733 32.814928)",,1562,out
,,437626,437635,,1,1,0.20382,0,60.0,2000.0,,,,"LINESTRING (-83.624414 32.818594, -83.623490 32.815742)",,1562,out
,,437608,437633,,1,1,0.90327,0,60.0,2000.0,,,,"LINESTRING (-83.625469 32.802154, -83.623733 32.814928)",,1562,out
,,437595,437531,,1,1,1.54453,1,60.0,2000.0,,,,"LINESTRING (-83.627845 32.793138, -83.636503 32.772356)",,1562,out
,,451485,451456,,1,1,0.3922,0,60.0,2000.0,,,,"LINESTRING (-81.502470 31.190980, -81.504870 31.196258)",,1563,in
,,451449,451367,,1,1,1.79277,1,60.0,2000.0,,,,"LINESTRING (-81.506215 31.201064, -81.515294 31.225887)",,1563,out
,,451469,451485,,1,1,0.21846,1,60.0,2000.0,,,,"LINESTRING (-81.503622 31.193992, -81.502470 31.190980)",,1563,out
,,451456,451451,,1,1,0.24699,0,60.0,2000.0,,,,"LINESTRING (-81.504870 31.196258, -81.506128 31.199675)",,1563,out
,,440910,440851,,1,1,0.32284,1,60.0,2000.0,,,,"LINESTRING (-83.122876 40.012203, -83.128090 40.014616)",,1565,in
,,440875,440851,,1,1,0.08456,0,60.0,2000.0,,,,"LINESTRING (-83.127004 40.013725, -83.128090 40.014616)",,1565,in
,,440688,440788,,1,1,0.63835,1,60.0,2000.0,,,,"LINESTRING (-83.138736 39.962708, -83.131154 39.968509)",,1565,in
,,440688,440755,,1,1,0.39828,0,60.0,2000.0,,,,"LINESTRING (-83.138736 39.962708, -83.132810 39.965678)",,1565,in
,,440892,440861,,1,1,0.16488,0,60.0,2000.0,,,,"LINESTRING (-83.124808 39.987555, -83.127656 39.986873)",,1565,in
,,440892,440881,,1,1,0.22066,0,60.0,2000.0,,,,"LINESTRING (-83.124808 39.987555, -83.126286 39.984665)",,1565,in
,,440882,440865,,1,1,0.11687,0,60.0,2000.0,,,,"LINESTRING (-83.126236 40.000633, -83.127537 40.001974)",,1565,in
,,440688,440879,,1,1,0.65984,2,60.0,2000.0,,,,"LINESTRING (-83.138736 39.962708, -83.126343 39.963431)",,1565,in
,,440866,440817,,1,1,0.97084,1,60.0,2000.0,,,,"LINESTRING (-83.127531 40.015676, -83.129553 40.029366)",,1565,out
,,440866,440869,,1,1,0.10147,1,60.0,2000.0,,,,"LINESTRING (-83.127531 40.015676, -83.127306 40.014235)",,1565,out
,,440831,440538,,1,1,1.75348,0,60.0,2000.0,,,,"LINESTRING (-83.128901 40.015005, -83.154955 40.030470)",,1565,out
,,440853,440910,,1,1,0.34929,0,60.0,2000.0,,,,"LINESTRING (-83.128052 40.010384, -83.122876 40.012203)",,1565,out
,,440809,440789,,1,1,0.07446,1,60.0,2000.0,,,,"LINESTRING (-83.129916 40.015465, -83.131140 40.015992)",,1565,out
,,440870,440877,,1,1,0.2294,1,60.0,2000.0,,,,"LINESTRING (-83.127217 40.006575, -83.126794 40.009884)",,1565,out
,,440870,440934,,1,1,0.56368,0,60.0,2000.0,,,,"LINESTRING (-83.127217 40.006575, -83.120599 40.010471)",,1565,out
,,440891,441094,,1,1,0.99223,2,60.0,2000.0,,,,"LINESTRING (-83.124908 39.963514, -83.106272 39.964601)",,1565,out
,,468534,468541,,1,1,0.05856,0,60.0,2000.0,,,,"LINESTRING (-78.849580 42.857953, -78.849338 42.858773)",,1566,in
,,468534,468542,,1,1,0.10166,0,60.0,2000.0,,,,"LINESTRING (-78.849580 42.857953, -78.849284 42.856499)",,1566,in
,,468531,468541,,1,1,0.04989,3,60.0,2000.0,,,,"LINESTRING (-78.849771 42.858124, -78.849338 42.858773)",,1566,in
,,468621,468660,,1,1,0.30983,0,60.0,2000.0,,,,"LINESTRING (-78.845663 42.864936, -78.843362 42.869071)",,1567,in
,,468593,468710,,1,1,0.79202,0,60.0,2000.0,,,,"LINESTRING (-78.847191 42.862522, -78.840235 42.872783)",,1567,in
,,468598,468615,,1,1,0.10428,0,60.0,2000.0,,,,"LINESTRING (-78.846989 42.862360, -78.845968 42.863635)",,1567,in
,,468621,468697,,1,1,0.52316,0,60.0,2000.0,,,,"LINESTRING (-78.845663 42.864936, -78.841173 42.871757)",,1567,in
,,468707,468656,,1,1,0.23953,0,60.0,2000.0,,,,"LINESTRING (-78.840373 42.865088, -78.843472 42.867102)",,1567,in
,,468598,468667,,1,1,0.44327,4,60.0,2000.0,,,,"LINESTRING (-78.846989 42.862360, -78.843111 42.868113)",,1567,in
,,468719,468784,,1,1,0.19514,1,60.0,2000.0,,,,"LINESTRING (-78.839433 42.873569, -78.836560 42.874901)",,1567,out
,,468660,468699,,1,1,0.27785,0,60.0,2000.0,,,,"LINESTRING (-78.843362 42.869071, -78.841041 42.872699)",,1567,out
,,468615,468645,,1,1,0.14111,0,60.0,2000.0,,,,"LINESTRING (-78.845968 42.863635, -78.843756 42.863359)",,1567,out
,,468719,468732,,1,1,0.07856,3,60.0,2000.0,,,,"LINESTRING (-78.839433 42.873569, -78.838754 42.874592)",,1567,out
,,468995,469046,,1,1,0.5076,0,60.0,2000.0,,,,"LINESTRING (-78.812847 42.884121, -78.802857 42.884393)",,1568,in
,,469006,469058,,1,1,0.45325,0,60.0,2000.0,,,,"LINESTRING (-78.810872 42.884009, -78.801991 42.884426)",,1568,in
,,468973,468977,,1,1,0.16327,0,60.0,2000.0,,,,"LINESTRING (-78.816074 42.879020, -78.815420 42.881225)",,1568,in
,,468971,468977,,1,1,0.12963,0,60.0,2000.0,,,,"LINESTRING (-78.816281 42.879581, -78.815420 42.881225)",,1568,in
,,468969,468868,,1,1,0.78151,0,60.0,2000.0,,,,"LINESTRING (-78.816410 42.883249, -78.829613 42.877535)",,1568,in
,,468985,469054,,1,1,0.61592,2,60.0,2000.0,,,,"LINESTRING (-78.814480 42.884032, -78.802377 42.884565)",,1568,in
,,468835,468849,,1,1,0.10174,2,60.0,2000.0,,,,"LINESTRING (-78.833696 42.876591, -78.831803 42.877074)",,1568,in
,,469046,469006,,1,1,0.40829,0,60.0,2000.0,,,,"LINESTRING (-78.802857 42.884393, -78.810872 42.884009)",,1568,out
,,469073,469079,,1,1,0.11219,0,60.0,2000.0,,,,"LINESTRING (-78.799828 42.884936, -78.798271 42.886065)",,1568,out
,,468980,468986,,1,1,0.06635,0,60.0,2000.0,,,,"LINESTRING (-78.815359 42.883146, -78.814398 42.883774)",,1568,out
,,468869,468979,,1,1,0.82147,0,60.0,2000.0,,,,"LINESTRING (-78.829345 42.877628, -78.815362 42.883485)",,1568,out
,,468877,468974,,1,1,0.77195,0,60.0,2000.0,,,,"LINESTRING (-78.828918 42.877782, -78.815808 42.883328)",,1568,out
,,468970,468974,,1,1,0.02669,0,60.0,2000.0,,,,"LINESTRING (-78.816287 42.883167, -78.815808 42.883328)",,1568,out
,,468878,468955,,1,1,0.63604,2,60.0,2000.0,,,,"LINESTRING (-78.828666 42.878273, -78.818260 42.883087)",,1568,out
,,415765,415861,,1,1,1.07314,1,60.0,2000.0,,,,"LINESTRING (-87.542137 41.639256, -87.532376 41.636600)",,1569,in
,,415748,415814,,1,1,0.3654,2,60.0,2000.0,,,,"LINESTRING (-87.543899 41.646084, -87.539158 41.642170)",,1569,in
,,415861,415950,,1,1,0.54451,1,60.0,2000.0,,,,"LINESTRING (-87.532376 41.636600, -87.525476 41.630799)",,1569,out
,,415814,415920,,1,1,0.90407,0,60.0,2000.0,,,,"LINESTRING (-87.539158 41.642170, -87.527038 41.632774)",,1569,out
,,415857,415920,,1,1,0.42476,2,60.0,2000.0,,,,"LINESTRING (-87.532743 41.637197, -87.527038 41.632774)",,1569,out
,,418888,418898,,1,1,0.06073,0,60.0,2000.0,,,,"LINESTRING (-87.129550 41.621055, -87.128386 41.620945)",,1570,in
,,418681,418731,,1,1,0.44133,0,60.0,2000.0,,,,"LINESTRING (-87.165574 41.619936, -87.157080 41.620362)",,1570,in
,,418603,418707,,1,1,1.39772,2,60.0,2000.0,,,,"LINESTRING (-87.187691 41.617152, -87.161000 41.619739)",,1570,in
,,418681,418898,,1,1,1.92708,2,60.0,2000.0,,,,"LINESTRING (-87.165574 41.619936, -87.128386 41.620945)",,1570,in
,,418754,418886,,1,1,1.2384,0,60.0,2000.0,,,,"LINESTRING (-87.154032 41.620990, -87.130274 41.621056)",,1570,out
,,418745,418748,,1,1,0.38971,0,60.0,2000.0,,,,"LINESTRING (-87.155416 41.620770, -87.154309 41.625551)",,1570,out
,,418754,418769,,1,1,0.15328,0,60.0,2000.0,,,,"LINESTRING (-87.154032 41.620990, -87.151260 41.621751)",,1570,out
,,418731,418720,,1,1,0.14903,0,60.0,2000.0,,,,"LINESTRING (-87.157080 41.620362, -87.158712 41.621843)",,1570,out
,,418898,419051,,1,1,1.54027,2,60.0,2000.0,,,,"LINESTRING (-87.128386 41.620945, -87.099836 41.615930)",,1570,out
,,418707,418912,,1,1,1.81061,2,60.0,2000.0,,,,"LINESTRING (-87.161000 41.619739, -87.126802 41.620248)",,1570,out
,,431326,431283,,1,1,0.40202,0,60.0,2000.0,,,,"LINESTRING (-84.591636 36.988212, -84.597779 36.991282)",,1571,in
,,431226,431263,,1,1,0.97555,2,60.0,2000.0,,,,"LINESTRING (-84.606891 37.004517, -84.600721 36.992934)",,1571,in
,,431312,431326,,1,1,0.15617,2,60.0,2000.0,,,,"LINESTRING (-84.594031 36.989410, -84.591636 36.988212)",,1571,out
,,430549,430571,,1,1,0.36685,1,60.0,2000.0,,,,"LINESTRING (-84.756088 35.291637, -84.750654 35.293017)",,1572,in
,,430567,430577,,1,1,0.23232,0,60.0,2000.0,,,,"LINESTRING (-84.750936 35.293025, -84.749360 35.296126)",,1572,in
,,430557,430571,,1,1,0.32201,1,60.0,2000.0,,,,"LINESTRING (-84.752838 35.288704, -84.750654 35.293017)",,1572,in
,,430577,430569,,1,1,0.23749,0,60.0,2000.0,,,,"LINESTRING (-84.749360 35.296126, -84.750816 35.292895)",,1572,out
,,430589,430675,,1,1,2.36307,1,60.0,2000.0,,,,"LINESTRING (-84.746007 35.303746, -84.726323 35.333877)",,1572,out
,,415322,415330,,1,1,0.05688,0,60.0,2000.0,,,,"LINESTRING (-87.587148 41.722876, -87.586542 41.722190)",,1573,in
,,415318,415330,,1,1,0.07086,1,60.0,2000.0,,,,"LINESTRING (-87.587601 41.722828, -87.586542 41.722190)",,1573,in
,,415495,415505,,1,1,0.20622,0,60.0,2000.0,,,,"LINESTRING (-87.565748 41.697909, -87.564427 41.695171)",,1573,out
,,415419,415502,,1,1,1.11261,1,60.0,2000.0,,,,"LINESTRING (-87.576516 41.711242, -87.564659 41.697805)",,1573,out
,,449803,449812,,1,1,0.17871,1,60.0,2000.0,,,,"LINESTRING (-81.677846 41.461712, -81.677497 41.464265)",,1574,in
,,449703,449716,,1,1,0.05769,0,60.0,2000.0,,,,"LINESTRING (-81.683539 41.454721, -81.682779 41.455331)",,1574,in
,,449706,449711,,1,1,0.0579,0,60.0,2000.0,,,,"LINESTRING (-81.683416 41.454896, -81.683100 41.455691)",,1574,in
,,449706,449789,,1,1,0.47203,1,60.0,2000.0,,,,"LINESTRING (-81.683416 41.454896, -81.678827 41.460742)",,1574,in
