link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
1819,North 31st Avenue,23725415,936,1563,1,"LINESTRING (-112.1257955 33.6473809, -112.1257953 33.6472918, -112.1257944 33.6468274, -112.1257976 33.6466161, -112.1258005 33.64621, -112.1257747 33.6459006, -112.1257364 33.645581, -112.1257218 33.6455051, -112.1256828 33.6453033, -112.1256 33.6450094, -112.1255369 33.6448192, -112.1254975 33.6447112, -112.1254685 33.6446243, -112.1252921 33.6442585, -112.1251571 33.644006, -112.1248259 33.6433519, -112.1244482 33.6426506, -112.1240393 33.6418537, -112.1239302 33.6416371, -112.1238081 33.6413245, -112.1237531 33.641149, -112.1237036 33.6409761, -112.1236559 33.6407333, -112.1236218 33.6405103, -112.1236138 33.6404072, -112.123607 33.6403168)",1,821.59,tertiary,5,40,1,1200,,,0,0.15,4,1,0.510621504,24.85490947,25,1.232385,,,,,,,,
1820,West Grovers Avenue,5629983,937,935,1,"LINESTRING (-112.1154575 33.6473981, -112.1161416 33.6473965, -112.1162778 33.6473961, -112.1169571 33.6473944, -112.1171282 33.6473934)",1,154.65,tertiary,5,40,1,1200,,,0,0.15,4,1,0.0961156,24.85490947,25,0.231975,,,,,,,,
1821,North Black Canyon Highway,258360003,937,6378,1,"LINESTRING (-112.1154575 33.6473981, -112.1154632 33.6473158, -112.1154976 33.6468686, -112.1155534 33.646274, -112.1155794 33.645883, -112.1155939 33.6456826, -112.1156107 33.6455003, -112.1156541 33.6449442, -112.115656 33.6449358, -112.1156804 33.6446329, -112.1156812 33.6446233, -112.1156927 33.6444814, -112.1157446 33.6438269, -112.115767 33.6434946, -112.1157813 33.6433089, -112.115788 33.6431934, -112.115796 33.6430731, -112.1158066 33.6429632, -112.1158221 33.6428528, -112.1158439 33.6427469, -112.1158647 33.6426631, -112.1159259 33.6424485, -112.115968 33.6423408, -112.1160334 33.6421963)",1,582.33,secondary,4,72,2,3200,,,0,0.15,4,1,0.361920447,44.73883704,45,0.485275,,,,,,,,
1822,West Grovers Avenue,5629983,938,936,1,"LINESTRING (-112.134481 33.6473782, -112.1341043 33.6473751, -112.1320456 33.64737, -112.1301279 33.6473697, -112.128061 33.6473772, -112.1273298 33.6473766, -112.1259099 33.6473807, -112.1257955 33.6473809)",1,803.98,tertiary,5,40,1,1200,,,0,0.15,4,1,0.499676818,24.85490947,25,1.20597,,,,,,,,
1823,West Grovers Avenue,236806802,938,5590,1,"LINESTRING (-112.134481 33.6473782, -112.136715 33.6473627, -112.1388032 33.6473537, -112.1430522 33.6473334, -112.1431545 33.6473328)",1,802.89,tertiary,5,40,1,1200,,,0,0.15,4,1,0.498999378,24.85490947,25,1.204335,,,,,,,,
1824,North 35th Avenue,436886518,938,11142,1,"LINESTRING (-112.134481 33.6473782, -112.1344816 33.6474757, -112.1344831 33.6478269, -112.1344834 33.6479063)",1,58.72,secondary,4,72,3,4800,,,0,0.15,4,1,0.036494717,44.73883704,45,0.048933333,,,,,,,,
1825,North 35th Avenue,436886519,938,11152,1,"LINESTRING (-112.134481 33.6473782, -112.1344807 33.6472633, -112.1344786 33.64684)",1,59.85,secondary,4,72,2,3200,,,0,0.15,4,1,0.037197017,44.73883704,45,0.049875,,,,,,,,
1826,Agua Fria Freeway,5630345,939,940,1,"LINESTRING (-112.1133522 33.6688513, -112.1143726 33.6688514, -112.1176034 33.6688513, -112.1189996 33.668861, -112.1208828 33.6688535, -112.1219093 33.6688503, -112.1226659 33.6688491, -112.1253966 33.668848)",1,1114.63,motorway,1,105,4,9200,,,0,0.15,4,1,0.692747048,65.24413735,65,0.636931429,,,,,,,,
1827,Agua Fria Freeway,28746721,940,1866,1,"LINESTRING (-112.1253966 33.668848, -112.1256387 33.668853, -112.1263102 33.6688539)",1,84.55,motorway,1,105,4,9200,,,0,0.15,4,1,0.052548167,65.24413735,65,0.048314286,,,,,,,,
1828,North New River Road,5631057,941,942,1,"LINESTRING (-112.2352916 33.8288116, -112.234516 33.8318728, -112.2338677 33.8345588, -112.2337848 33.8348949, -112.2336132 33.8355174, -112.233434 33.8362223, -112.2333117 33.8367699, -112.2331175 33.8375742, -112.2326116 33.8396122, -112.2325125 33.8400152, -112.2323005 33.8408629, -112.2321439 33.8415082, -112.2320634 33.8417035, -112.2318955 33.8420299, -112.2316557 33.8423458, -112.2313419 33.8426376, -112.2309374 33.8428791, -112.2305641 33.8430431, -112.2301301 33.8431455, -112.229754 33.8432079, -112.2293602 33.8432074, -112.2289681 33.8431656, -112.2285588 33.8430555, -112.2253764 33.841809, -112.2232969 33.8409944, -112.2224654 33.8406451, -112.2215309 33.8402735, -112.2207295 33.8400328, -112.2200546 33.8399968, -112.2194323 33.8400801, -112.2184158 33.8401968, -112.2165157 33.8404416, -112.2161402 33.84049, -112.2155785 33.8406023, -112.2149938 33.8408179, -112.2145853 33.8411089, -112.2144483 33.8412065, -112.2139123 33.8418151, -112.2113905 33.8447842, -112.2081214 33.8485193)",1,4269.66,tertiary,5,80,1,1200,,,0,0.15,4,1,2.653610938,49.70981893,50,3.202245,,,,,,,,
1829,North New River Road,535164621,941,17693,1,"LINESTRING (-112.2352916 33.8288116, -112.2357659 33.8269004, -112.2362592 33.8249125, -112.2366304 33.823257)",1,629.93,tertiary,5,80,1,1200,,,0,0.15,4,1,0.39150404,49.70981893,50,0.4724475,,,,,,,,
1830,North New River Road,5631057,942,941,1,"LINESTRING (-112.2081214 33.8485193, -112.2113905 33.8447842, -112.2139123 33.8418151, -112.2144483 33.8412065, -112.2145853 33.8411089, -112.2149938 33.8408179, -112.2155785 33.8406023, -112.2161402 33.84049, -112.2165157 33.8404416, -112.2184158 33.8401968, -112.2194323 33.8400801, -112.2200546 33.8399968, -112.2207295 33.8400328, -112.2215309 33.8402735, -112.2224654 33.8406451, -112.2232969 33.8409944, -112.2253764 33.841809, -112.2285588 33.8430555, -112.2289681 33.8431656, -112.2293602 33.8432074, -112.229754 33.8432079, -112.2301301 33.8431455, -112.2305641 33.8430431, -112.2309374 33.8428791, -112.2313419 33.8426376, -112.2316557 33.8423458, -112.2318955 33.8420299, -112.2320634 33.8417035, -112.2321439 33.8415082, -112.2323005 33.8408629, -112.2325125 33.8400152, -112.2326116 33.8396122, -112.2331175 33.8375742, -112.2333117 33.8367699, -112.233434 33.8362223, -112.2336132 33.8355174, -112.2337848 33.8348949, -112.2338677 33.8345588, -112.234516 33.8318728, -112.2352916 33.8288116)",1,4269.66,tertiary,5,80,1,1200,,,0,0.15,4,1,2.653610938,49.70981893,50,3.202245,,,,,,,,
1831,North New River Road,1100967588,942,17690,1,"LINESTRING (-112.2081214 33.8485193, -112.2057598 33.8512543, -112.2033981 33.8539892, -112.201991 33.8556227, -112.2006708 33.8571458, -112.2000217 33.8579031, -112.1998313 33.858117, -112.1996162 33.8583094, -112.1994451 33.8584433, -112.1992359 33.8585725, -112.1989355 33.8587161, -112.1986672 33.8588074, -112.1985023 33.8588553, -112.1982917 33.8589021, -112.1981201 33.8589288, -112.1979377 33.8589411, -112.1975957 33.8589455, -112.1972872 33.8589088, -112.1969865 33.8588579, -112.1960926 33.858663, -112.195812 33.8586148, -112.1955274 33.8585772, -112.1945758 33.8585771, -112.1939042 33.8588284, -112.1930979 33.8594747, -112.1916961 33.8621942, -112.1910503 33.8631987, -112.1905085 33.8638976, -112.1900514 33.86458, -112.1892613 33.8655747, -112.1857759 33.8704219)",1,3397.94,tertiary,5,80,1,1200,,,0,0.15,4,1,2.111833437,49.70981893,50,2.548455,,,,,,,,
1832,,,943,203,,"LINESTRING (-111.969061 33.6333116, -111.96906123123654 33.63332124952505)",1,1.070499606,,0,90,1,99999,,,0,0.15,4,1,0.00066532,,55,0.000713666,,,,,connector,1,55.9235463,0
1833,East Paradise Lane,5631231,943,944,1,"LINESTRING (-111.969061 33.6333116, -111.9689564 33.6333109, -111.966994 33.6332984)",1,191.37,tertiary,5,40,1,1200,,,0,0.15,4,1,0.118937228,24.85490947,25,0.287055,,,,,,,,
1834,East Paradise Lane,5631231,943,947,1,"LINESTRING (-111.969061 33.6333116, -111.9691763 33.6333115, -111.9704775 33.6333245, -111.9717252 33.6333384, -111.9731715 33.6333438, -111.9738462 33.6333504, -111.9754744 33.6333648, -111.9760146 33.6333696, -111.9763504 33.6333708, -111.9767837 33.6333723, -111.9772257 33.6333739, -111.9775813 33.6333756, -111.9777079 33.6333754)",1,800.57,tertiary,5,40,1,1200,,,0,0.15,4,1,0.497557489,24.85490947,25,1.200855,,,,,,,,
1835,North 52nd Street,523954986,943,15749,1,"LINESTRING (-111.969061 33.6333116, -111.9690601 33.6341293, -111.9690582 33.6349337, -111.9690561 33.6357265, -111.9690644 33.6365251, -111.9690526 33.6373599, -111.9690564 33.6381844, -111.9690507 33.6388844, -111.96904 33.638996, -111.9690207 33.6390734, -111.9689944 33.6391791, -111.968786 33.6399109, -111.9687389 33.6400662)",1,754.36,tertiary,5,40,1,1200,,,0,0.15,4,1,0.468837787,24.85490947,25,1.13154,,,,,,,,
1836,North 52nd Street,523954986,943,20320,1,"LINESTRING (-111.969061 33.6333116, -111.969062 33.6332306, -111.9690642 33.632528, -111.9690677 33.6317419, -111.9690689 33.630961, -111.9690623 33.6301362, -111.9690752 33.6293084, -111.9690715 33.6283439, -111.9690754 33.6281859, -111.9690807 33.6275078, -111.9690749 33.6267154, -111.9690752 33.6262841, -111.969076 33.6262008)",1,790.7,tertiary,5,40,1,1200,,,0,0.15,4,1,0.491423244,24.85490947,25,1.18605,,,,,,,,
1837,East Paradise Lane,5631231,944,943,1,"LINESTRING (-111.966994 33.6332984, -111.9689564 33.6333109, -111.969061 33.6333116)",1,191.37,tertiary,5,40,1,1200,,,0,0.15,4,1,0.118937228,24.85490947,25,0.287055,,,,,,,,
1838,East Paradise Lane,5631231,944,945,1,"LINESTRING (-111.966994 33.6332984, -111.964929 33.6332891, -111.9631035 33.6332759, -111.9617779 33.6332686, -111.960471 33.6332563, -111.9603214 33.6332553)",1,617.78,tertiary,5,40,1,1200,,,0,0.15,4,1,0.383952766,24.85490947,25,0.92667,,,,,,,,
1839,North 52nd Place,311528184,944,7169,1,"LINESTRING (-111.966994 33.6332984, -111.9669989 33.6330089, -111.9670009 33.6327561, -111.9670055 33.6326362, -111.967024 33.6325332, -111.9670638 33.6324271, -111.96715 33.6322855, -111.967357 33.631998, -111.9674012 33.6319214, -111.9674292 33.6318468, -111.9674478 33.6317741, -111.9674562 33.6316041, -111.9674792 33.6309398, -111.9674924 33.6306684, -111.9675031 33.6301235, -111.9675304 33.6293028, -111.967528 33.6290644, -111.9674709 33.6289086, -111.96741 33.628784, -111.9672071 33.6285243, -111.966991 33.6282652, -111.9669619 33.628213, -111.9669229 33.6281337, -111.9668862 33.6279885, -111.9668861 33.6277187, -111.9668838 33.6274821, -111.9669089 33.6273516, -111.9669639 33.6272288, -111.9671249 33.6270617, -111.9672979 33.6269126, -111.9674193 33.626797, -111.9675309 33.6266237, -111.9675513 33.6265341, -111.9675621 33.6264117, -111.9675594 33.6262867, -111.967559 33.6262351, -111.9675592 33.6261835)",1,835.92,tertiary,5,40,1,1200,,,0,0.15,4,1,0.519527657,24.85490947,25,1.25388,,,,,,,,
1840,East Paradise Lane,5631231,945,944,1,"LINESTRING (-111.9603214 33.6332553, -111.960471 33.6332563, -111.9617779 33.6332686, -111.9631035 33.6332759, -111.964929 33.6332891, -111.966994 33.6332984)",1,617.78,tertiary,5,40,1,1200,,,0,0.15,4,1,0.383952766,24.85490947,25,0.92667,,,,,,,,
1841,East Paradise Lane,5631231,945,946,1,"LINESTRING (-111.9603214 33.6332553, -111.9601656 33.6332544, -111.9593138 33.6332461, -111.9559818 33.6332366, -111.9555484 33.6332333, -111.9535672 33.6332186, -111.951786 33.6332183, -111.9517048 33.6332183, -111.9516095 33.633217)",1,806.57,tertiary,5,40,1,1200,,,0,0.15,4,1,0.501286513,24.85490947,25,1.209855,,,,,,,,
1842,North 56th Street,436911183,945,12361,1,"LINESTRING (-111.9603214 33.6332553, -111.9603214 33.6333517, -111.9603214 33.6337746)",1,57.74,secondary,4,64,2,3200,,,0,0.15,4,1,0.035885643,39.76785515,40,0.05413125,,,,,,,,
1843,North 56th Street,436911184,945,12365,1,"LINESTRING (-111.9603214 33.6332553, -111.9603214 33.6331604, -111.9603214 33.6327473)",1,56.49,secondary,4,64,2,3200,,,0,0.15,4,1,0.035108763,39.76785515,40,0.052959375,,,,,,,,
1844,East Paradise Lane,5631231,946,945,1,"LINESTRING (-111.9516095 33.633217, -111.9517048 33.6332183, -111.951786 33.6332183, -111.9535672 33.6332186, -111.9555484 33.6332333, -111.9559818 33.6332366, -111.9593138 33.6332461, -111.9601656 33.6332544, -111.9603214 33.6332553)",1,806.57,tertiary,5,40,1,1200,,,0,0.15,4,1,0.501286513,24.85490947,25,1.209855,,,,,,,,
1845,North 60th Street,61480987,946,2917,1,"LINESTRING (-111.9516095 33.633217, -111.9516108 33.6328852, -111.9516119 33.6328014)",1,46.21,tertiary,5,48,1,1200,,,0,0.15,4,1,0.028719702,29.82589136,30,0.0577625,,,,,,,,
1846,North 60th Street,61480987,946,20479,1,"LINESTRING (-111.9516095 33.633217, -111.951611 33.6334685, -111.951624 33.6344864, -111.9516221 33.634775, -111.9516166 33.6352007, -111.9516185 33.6353032, -111.9516182 33.6353475, -111.9516189 33.6359172, -111.9516157 33.6360649, -111.9516125 33.6363718, -111.9516119 33.6364393, -111.9516078 33.6371988, -111.9515997 33.6380168, -111.9516016 33.6388939, -111.9515984 33.6392746, -111.9515884 33.6397758, -111.951589 33.6402387, -111.951587 33.6403461)",1,792.75,tertiary,5,48,1,1200,,,0,0.15,4,1,0.492697328,29.82589136,30,0.9909375,,,,,,,,
1847,East Paradise Lane,5631231,947,943,1,"LINESTRING (-111.9777079 33.6333754, -111.9775813 33.6333756, -111.9772257 33.6333739, -111.9767837 33.6333723, -111.9763504 33.6333708, -111.9760146 33.6333696, -111.9754744 33.6333648, -111.9738462 33.6333504, -111.9731715 33.6333438, -111.9717252 33.6333384, -111.9704775 33.6333245, -111.9691763 33.6333115, -111.969061 33.6333116)",1,800.57,tertiary,5,40,1,1200,,,0,0.15,4,1,0.497557489,24.85490947,25,1.200855,,,,,,,,
1848,North Tatum Boulevard,436902890,947,12018,1,"LINESTRING (-111.9777079 33.6333754, -111.9777076 33.6334765, -111.977707 33.6337096, -111.9777077 33.6343666, -111.9777077 33.6346896)",1,146.13,primary,3,72,3,5400,,,0,0.15,4,1,0.090820385,44.73883704,45,0.121775,,,,,,,,
1849,,,948,156,,"LINESTRING (-112.0439 33.6041543, -112.0472046846308 33.606097319566665)",1,374.8527622,,0,90,1,99999,,,0,0.15,4,1,0.232972506,,55,0.249901841,,,,,connector,1,55.9235463,0
1850,East Sweetwater Avenue,5631644,948,949,1,"LINESTRING (-112.0439 33.6041543, -112.0438177 33.6041543, -112.0435385 33.604147, -112.0434289 33.6041462, -112.0433197 33.6041426, -112.0427079 33.6041396, -112.0426146 33.6041403, -112.0417934 33.6041365, -112.0416838 33.6041346, -112.0409673 33.6041322, -112.0405108 33.6041265, -112.0401496 33.6041301, -112.0397373 33.6041251, -112.0394945 33.6041256, -112.039455 33.6041257, -112.0393356 33.6041246, -112.0392149 33.6041248, -112.0388492 33.6041247, -112.0387423 33.6041247, -112.0384778 33.6041246, -112.0382015 33.6041246, -112.0377903 33.6041245, -112.0376458 33.6041253)",1,579.25,tertiary,5,40,1,1200,,,0,0.15,4,1,0.360006215,24.85490947,25,0.868875,,,,,,,,
1851,East Sweetwater Avenue,5631644,949,948,1,"LINESTRING (-112.0376458 33.6041253, -112.0377903 33.6041245, -112.0382015 33.6041246, -112.0384778 33.6041246, -112.0387423 33.6041247, -112.0388492 33.6041247, -112.0392149 33.6041248, -112.0393356 33.6041246, -112.039455 33.6041257, -112.0394945 33.6041256, -112.0397373 33.6041251, -112.0401496 33.6041301, -112.0405108 33.6041265, -112.0409673 33.6041322, -112.0416838 33.6041346, -112.0417934 33.6041365, -112.0426146 33.6041403, -112.0427079 33.6041396, -112.0433197 33.6041426, -112.0434289 33.6041462, -112.0435385 33.604147, -112.0438177 33.6041543, -112.0439 33.6041543)",1,579.25,tertiary,5,40,1,1200,,,0,0.15,4,1,0.360006215,24.85490947,25,0.868875,,,,,,,,
1852,East Sweetwater Avenue,538770571,949,15429,1,"LINESTRING (-112.0376458 33.6041253, -112.0374235 33.6041251, -112.0372625 33.6041264, -112.0372351 33.6041266)",1,38.04,tertiary,5,40,1,1200,,,0,0.15,4,1,0.023642014,24.85490947,25,0.05706,,,,,,,,
1853,East Sweetwater Avenue,5631651,950,951,1,"LINESTRING (-111.9345643 33.6040267, -111.9344059 33.6040296, -111.9338998 33.6040199, -111.9331988 33.6040226, -111.9331373 33.6040253, -111.9309716 33.6040061)",1,332.76,tertiary,5,48,1,1200,,,0,0.15,4,1,0.206811684,29.82589136,30,0.41595,,,,,,,,
1854,East Sweetwater Avenue,5631651,950,955,1,"LINESTRING (-111.9345643 33.6040267, -111.9346778 33.6040246, -111.9351673 33.6040202, -111.9357411 33.6040291, -111.9367685 33.6040375, -111.9384581 33.6040471, -111.9389572 33.6040487, -111.9399067 33.6040442, -111.9406282 33.6040577, -111.9411512 33.6040599, -111.9420035 33.6040645, -111.9428458 33.604069, -111.9431934 33.6040709, -111.943339 33.6040665)",1,812.7,tertiary,5,48,1,1200,,,0,0.15,4,1,0.505096333,29.82589136,30,1.015875,,,,,,,,
1855,North 68th Street,5688578,950,1278,1,"LINESTRING (-111.9345643 33.6040267, -111.9345875 33.6009493, -111.9346005 33.6003899)",1,404.41,tertiary,5,40,1,1200,,,0,0.15,4,1,0.251342449,24.85490947,25,0.606615,,,,,,,,
1856,North 68th Street,5688578,950,1279,1,"LINESTRING (-111.9345643 33.6040267, -111.9345712 33.6047705, -111.9345532 33.6054943, -111.9345507 33.60622, -111.934553 33.6069394, -111.9345426 33.6076565, -111.9345394 33.6082359, -111.9345389 33.6083894, -111.9345203 33.6088078, -111.934521 33.6091071, -111.934521 33.6094429, -111.9345181 33.6098384, -111.9345154 33.6100336, -111.9345104 33.6105623, -111.9345083 33.6106258, -111.9345015 33.6111425, -111.9345011 33.6111758, -111.9344961 33.6113026)",1,809.12,tertiary,5,40,1,1200,,,0,0.15,4,1,0.502871349,24.85490947,25,1.21368,,,,,,,,
1857,East Sweetwater Avenue,5631651,951,950,1,"LINESTRING (-111.9309716 33.6040061, -111.9331373 33.6040253, -111.9331988 33.6040226, -111.9338998 33.6040199, -111.9344059 33.6040296, -111.9345643 33.6040267)",1,332.76,tertiary,5,48,1,1200,,,0,0.15,4,1,0.206811684,29.82589136,30,0.41595,,,,,,,,
1858,East Sweetwater Avenue,538971114,951,18813,1,"LINESTRING (-111.9309716 33.6040061, -111.9272893 33.6039867, -111.9267019 33.6039776, -111.9265915 33.6039787)",1,405.67,tertiary,5,48,1,1200,,,0,0.15,4,1,0.252125544,29.82589136,30,0.5070875,,,,,,,,
1859,East Sweetwater Avenue,538761278,952,663,1,"LINESTRING (-111.9726589 33.6043236, -111.9735665 33.6043277, -111.9745536 33.6043241, -111.9748544 33.6043244, -111.9750615 33.6043236, -111.9752164 33.6043197, -111.9753284 33.6043096, -111.9754389 33.6042947, -111.9756296 33.6042505, -111.9758057 33.6041934, -111.9759559 33.6041387)",1,308.68,tertiary,5,48,1,1200,,,0,0.15,4,1,0.191845867,29.82589136,30,0.38585,,,,,,,,
1860,East Sweetwater Avenue,5631651,952,836,1,"LINESTRING (-111.9726589 33.6043236, -111.9721482 33.6043201, -111.9720621 33.6043225, -111.970575 33.6043314, -111.9693469 33.6043374, -111.9693221 33.6043375, -111.9692427 33.6043382)",1,316.39,tertiary,5,48,1,1200,,,0,0.15,4,1,0.196637663,29.82589136,30,0.3954875,,,,,,,,
1861,East Sweetwater Avenue,5631651,953,836,1,"LINESTRING (-111.960573 33.6043698, -111.9607175 33.6043712, -111.9608477 33.604371, -111.9649069 33.6043643, -111.9691603 33.6043383, -111.9692427 33.6043382)",1,802.93,tertiary,5,48,1,1200,,,0,0.15,4,1,0.499024239,29.82589136,30,1.0036625,,,,,,,,
1862,East Sweetwater Avenue,5631651,953,954,1,"LINESTRING (-111.960573 33.6043698, -111.9604468 33.6043684, -111.9578667 33.6043246, -111.9557782 33.6042888, -111.9542188 33.6042553, -111.9541356 33.6042534, -111.9536921 33.6042517, -111.9529394 33.6042395, -111.9512147 33.6042057, -111.9511125 33.6042043)",1,876.36,tertiary,5,48,1,1200,,,0,0.15,4,1,0.54466128,29.82589136,30,1.09545,,,,,,,,
1863,North 56th Street,436794619,953,10668,1,"LINESTRING (-111.960573 33.6043698, -111.9605708 33.604289, -111.9605728 33.6040147)",1,39.49,secondary,4,60,2,3200,,,0,0.15,4,1,0.024543195,37.2823642,35,0.03949,,,,,,,,
1864,North 56th Street,436794621,953,10674,1,"LINESTRING (-111.960573 33.6043698, -111.9605758 33.604451, -111.9605768 33.6048344, -111.960577 33.6049021)",1,59.19,secondary,4,60,2,3200,,,0,0.15,4,1,0.036786824,37.2823642,35,0.05919,,,,,,,,
1865,East Sweetwater Avenue,5631651,954,953,1,"LINESTRING (-111.9511125 33.6042043, -111.9512147 33.6042057, -111.9529394 33.6042395, -111.9536921 33.6042517, -111.9541356 33.6042534, -111.9542188 33.6042553, -111.9557782 33.6042888, -111.9578667 33.6043246, -111.9604468 33.6043684, -111.960573 33.6043698)",1,876.36,tertiary,5,48,1,1200,,,0,0.15,4,1,0.54466128,29.82589136,30,1.09545,,,,,,,,
1866,East Sweetwater Avenue,5631651,954,955,1,"LINESTRING (-111.9511125 33.6042043, -111.9498157 33.6041829, -111.9484526 33.6041603, -111.9483528 33.604158, -111.9482284 33.6041553, -111.9478468 33.6041441, -111.947622 33.6041375, -111.9469728 33.6041181, -111.9457687 33.6041022, -111.9445618 33.6040893, -111.9434731 33.6040627, -111.943339 33.6040665)",1,720.12,tertiary,5,48,1,1200,,,0,0.15,4,1,0.447557489,29.82589136,30,0.90015,,,,,,,,
1867,North 60th Street,5667339,954,1173,1,"LINESTRING (-111.9511125 33.6042043, -111.9511108 33.6041267, -111.951148 33.6039315, -111.951258 33.6036446, -111.9515265 33.6032943, -111.951601 33.6032018, -111.9516411 33.6031508, -111.9517364 33.6030268, -111.9518369 33.6028458, -111.9518631 33.6027743, -111.9519074 33.602652, -111.9519234 33.6025498, -111.9519315 33.602456, -111.9519348 33.6023007, -111.9519454 33.601851, -111.9519512 33.6006983, -111.9519557 33.5995484, -111.9519611 33.5989887, -111.9519568 33.5983999, -111.9519749 33.5971216, -111.951976 33.596987)",1,820.6,tertiary,5,40,1,1200,,,0,0.15,4,1,0.510006215,24.85490947,25,1.2309,,,,,,,,
