link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
44463,2,822,1,620.1254063602898,0.3853290208161668,15,9.32056788,2.480501625441159,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8237652 41.9842745)"
44465,2,3186,1,564.6295939006736,0.35084543595553064,15,9.32056788,2.2585183756026943,0,0,0.5,1.2,1,1,99999,8.3894234293445,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8242812 41.9845941)"
44467,2,3187,1,636.2658527052957,0.3953582541323125,15,9.32056788,2.5450634108211827,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.823337 41.9844593)"
44469,2,8537,1,603.9373465976615,0.3752702018204119,15,9.32056788,2.415749386390646,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8232453 41.9851189)"
44471,2,10768,1,343.35121541600347,0.2133490843550794,15,9.32056788,1.3734048616640138,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8310025 41.9848161)"
44302,2,10769,1,630.8355937287679,0.3919840392513502,15,9.32056788,2.5233423749150714,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8360834 41.9846844)"
44304,2,10770,1,475.09691859082324,0.2952122724786703,15,9.32056788,1.9003876743632928,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8347918 41.9858273)"
44473,2,10771,1,450.277505005841,0.27979016553732655,15,9.32056788,1.8011100200233638,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8346032 41.9860515)"
44475,2,10772,1,412.8997931043732,0.2565646744034034,15,9.32056788,1.6515991724174925,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8340495 41.9859781)"
44478,2,13143,1,366.89413483928246,0.2279780126258482,15,9.32056788,1.4675765393571296,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8298256 41.9844384)"
44306,2,13412,1,468.8195969933271,0.2913117159788032,15,9.32056788,1.8752783879733081,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8348701 41.9860882)"
44308,2,13744,1,610.0709049190443,0.37908142773997067,15,9.32056788,2.440283619676177,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8367183 41.9861581)"
44310,2,13746,1,660.7085484313038,0.4105462788666807,15,9.32056788,2.642834193725215,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8366906 41.9849233)"
44312,2,13890,1,550.4552586268852,0.34203789045626487,15,9.32056788,2.2018210345075406,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8360038 41.9862549)"
44314,2,13992,1,610.465761828778,0.379326781058557,15,9.32056788,2.4418630473151115,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.836542 41.9857639)"
44316,2,13993,1,595.9982707809967,0.3703370765537405,15,9.32056788,2.3839930831239866,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8366284 41.9863889)"
44318,2,14009,1,645.1074072793215,0.4008521550942135,15,9.32056788,2.5804296291172855,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.82964858905109 41.987735329197086, -87.8364819 41.9849318)"
44848,3,4675,1,688.7003544731404,0.42793962399066726,15,9.32056788,2.754801417892561,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.75851075643564 42.01209969504952, -87.7617418 42.0063903)"
43578,4,2699,1,443.7356548129372,0.27572523818020883,15,9.32056788,1.7749426192517486,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5526359 41.7300601)"
43580,4,2700,1,342.56094194725284,0.2128580299671001,15,9.32056788,1.3702437677890111,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5512621 41.7300839)"
43582,4,2702,1,251.7851821446499,0.15645244767709118,15,9.32056788,1.0071407285785994,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.549853 41.730093)"
43584,4,2703,1,192.3785887899904,0.11953881018926418,15,9.32056788,0.7695143551599615,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5484961 41.7301086)"
43744,4,2704,1,195.30405134316462,0.12135661286189658,15,9.32056788,0.7812162053726583,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5469248 41.7301267)"
43738,4,2705,1,253.16942399342585,0.1573125778228503,15,9.32056788,1.0126776959737034,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5456486 41.7301414)"
43740,4,2710,1,288.40888219196296,0.17920941640173177,15,9.32056788,1.1536355287678517,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.544335 41.731989)"
43726,4,2713,1,404.0372502986176,0.251057731926515,15,9.32056788,1.6161490011944701,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.542939 41.7320047)"
43742,4,6877,1,364.8430503204866,0.22670352462530394,15,9.32056788,1.4593722012819463,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5443734 41.733817)"
43728,4,6879,1,461.6834199192736,0.286877490101081,15,9.32056788,1.8467336796770941,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5429808 41.7338372)"
43586,4,10394,1,291.66062458642193,0.18122996047225692,15,9.32056788,1.1666424983456876,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.551306 41.7319056)"
43730,4,13514,1,676.7023759635023,0.42048440724986785,15,9.32056788,2.706809503854009,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5401527 41.7338783)"
43732,4,13519,1,664.8151845629033,0.4130980305981976,15,9.32056788,2.659260738251613,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.54779678928574 41.73175811071428, -87.5403046 41.7338761)"
16430,5,1921,1,605.9079495703471,0.3764946807823997,15,9.32056788,2.423631798281388,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5930503 41.7514087)"
16432,5,1922,1,586.3918381432587,0.36436790121618723,15,9.32056788,2.3455673525730347,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.591833 41.751422)"
16434,5,1923,1,641.0465198947023,0.398328830386806,15,9.32056788,2.564186079578809,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5942708 41.7513954)"
24729,5,1924,1,280.5815338280239,0.17434571552811956,15,9.32056788,1.1223261353120955,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5928845 41.7441198)"
24731,5,1925,1,236.4276264975223,0.14690968129638382,15,9.32056788,0.9457105059900891,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.591672 41.7441328)"
24721,5,1926,1,348.98875045123947,0.21685209492788318,15,9.32056788,1.3959550018049578,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5940851 41.7440969)"
16436,5,2304,1,583.9206200550266,0.36283235366984395,15,9.32056788,2.335682480220106,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5906181 41.7514352)"
24733,5,2306,1,231.303458120644,0.14372566276898854,15,9.32056788,0.9252138324825758,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5904409 41.7441446)"
23428,5,2514,1,394.8895868133741,0.24537362323273773,15,9.32056788,1.5795583472534962,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5870225 41.7441839)"
23430,5,2515,1,480.3760960829291,0.2984926094442002,15,9.32056788,1.921504384331716,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5858124 41.7441978)"
23432,5,2516,1,326.36055003569027,0.20279154811021308,15,9.32056788,1.305442200142761,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5880941 41.7441716)"
16438,5,4965,1,597.3248586968864,0.3711613821174435,15,9.32056788,2.3892994347875454,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5894755 41.7514477)"
24735,5,4966,1,265.6127375570762,0.16504451362488734,15,9.32056788,1.0624509502283046,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5892665 41.7441581)"
16440,5,6106,1,460.862841674873,0.2863676051517225,15,9.32056788,1.8434513666994916,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5858559 41.7478423)"
23434,5,6107,1,425.3176560844041,0.26428079590664755,15,9.32056788,1.7012706243376163,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.585829 41.7460166)"
23436,5,6108,1,455.26793327124045,0.2828910816056523,15,9.32056788,1.8210717330849615,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5858174 41.7447418)"
24723,5,6558,1,431.13003566062093,0.26789245011036883,15,9.32056788,1.7245201426424834,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5953087 41.7440782)"
16442,5,10363,1,556.9293555259638,0.3460607177637814,15,9.32056788,2.227717422103855,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5858195 41.7494196)"
23438,5,10489,1,461.5890510749224,0.28681885187401196,15,9.32056788,1.8463562042996893,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5853911 41.7460218)"
16444,5,10490,1,491.0354522505966,0.30511604275702875,15,9.32056788,1.9641418090023863,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.5854636 41.747846)"
16446,5,10894,1,558.220278308969,0.3468628619862609,15,9.32056788,2.2328811132358757,0,0,0.5,1.2,1,1,99999,0.0,0,"LINESTRING (-87.59095034302324 41.74618973662792, -87.585562 41.7491965)"
